generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,25,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.6003777980804443,0.999824583530426,3.1004655361175537,3.1004655361175537,0.11934750527143478,3.1004655361175537,5.199470520019531,0.0,8.107157707214355,0.4551047682762146,3.6003777980804443,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9999141693115234,2.7969884872436523,2.7969884872436523,0.12955397367477417,2.7969884872436523,6.085797309875488,0.02439451776444912,7.897178649902344,0.37324637174606323,3.296945571899414,0.0,not_used,,3.296945571899414,False,pred_logsw_reencoded_low,1
final,5,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.50773549079895,0.9999394416809082,3.007765769958496,3.007765769958496,0.18277744948863983,3.007765769958496,5.156913757324219,0.0,8.070882797241211,0.5720812678337097,3.50773549079895,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9998670816421509,2.5866482257843018,2.5866482257843018,0.331792950630188,2.5866482257843018,6.358182430267334,0.2575647532939911,8.110862731933594,0.35845476388931274,3.0865817070007324,0.0,not_used,,3.0865817070007324,False,pred_logsw_reencoded_low,2
final,0,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.6204185485839844,0.9998842477798462,3.120476484298706,3.120476484298706,0.15885844826698303,3.120476484298706,5.106896877288818,0.0,8.092132568359375,0.49063777923583984,3.6204185485839844,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9998098015785217,2.5672104358673096,2.5672104358673096,0.17543041706085205,2.5672104358673096,5.447886943817139,0.0,8.02772331237793,0.2996270954608917,3.067115306854248,0.0,not_used,,3.067115306854248,False,pred_logsw_reencoded_low,3
final,13,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)CC2C(C)CCC2(C=O)N1C(=O)CCC(=O)O,True,3.6451945304870605,0.9999126195907593,3.145238161087036,3.145238161087036,0.1530291587114334,3.145238161087036,4.976689338684082,0.0,8.318495750427246,0.4983338415622711,3.6451945304870605,COC(=O)C1(Cc2ccccc2)CC2C(C)CCC2(C=O)N1C(=O)CCC(=O)O,True,1.0,pass,,401.45900000000023,100.98,1,5,6,2.2218,7,3,29,7,0.20689655172413793,0,True,ok,0.999937891960144,2.5367836952209473,2.5367836952209473,0.14984962344169617,2.5367836952209473,6.858844757080078,0.6861475110054016,8.937339782714844,0.5797398090362549,3.036752700805664,0.0,not_used,,3.036752700805664,False,pred_logsw_reencoded_low,4
final,19,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.577700138092041,0.9998819828033447,3.077759265899658,3.077759265899658,0.12230765074491501,3.077759265899658,5.103421688079834,0.0,8.13720417022705,0.51888108253479,3.577700138092041,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9997090697288513,2.5240631103515625,2.5240631103515625,0.13636279106140137,2.5240631103515625,6.739789009094238,0.5842320322990417,7.870251655578613,0.21899361908435822,3.0239176750183105,0.0,not_used,,3.0239176750183105,False,pred_logsw_reencoded_low,5
final,10,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.5513482093811035,0.999764621257782,3.0514659881591797,3.0514659881591797,0.126733660697937,3.0514659881591797,5.363306999206543,0.0,8.292699813842773,0.5289728045463562,3.5513482093811035,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9997090697288513,2.5240631103515625,2.5240631103515625,0.13636286556720734,2.5240631103515625,6.739789009094238,0.5842320322990417,7.870251655578613,0.21899373829364777,3.0239176750183105,0.0,not_used,,3.0239176750183105,False,pred_logsw_reencoded_low,6
final,18,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.562185764312744,0.999884843826294,3.0622434616088867,3.0622434616088867,0.11121879518032074,3.0622434616088867,5.097500801086426,0.0,8.27186107635498,0.5468562245368958,3.562185764312744,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9997090697288513,2.5240631103515625,2.5240631103515625,0.13636286556720734,2.5240631103515625,6.739789009094238,0.5842320322990417,7.870251655578613,0.21899373829364777,3.0239176750183105,0.0,not_used,,3.0239176750183105,False,pred_logsw_reencoded_low,7
final,28,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.555602788925171,0.999762237071991,3.0557217597961426,3.0557217597961426,0.15633265674114227,3.0557217597961426,5.2127461433410645,0.0,7.962191581726074,0.4458642601966858,3.555602788925171,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,378.4250000000002,138.95,4,6,10,1.3260999999999996,7,1,27,8,0.2222222222222222,0,True,ok,0.9997090697288513,2.5240631103515625,2.5240631103515625,0.13636279106140137,2.5240631103515625,6.739789009094238,0.5842320322990417,7.870251655578613,0.21899373829364777,3.0239176750183105,0.0,not_used,,3.0239176750183105,False,pred_logsw_reencoded_low,8
final,26,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)CC(C(=O)O)=C2N=C(C(C)(C)C)N=CC21,True,3.5294995307922363,0.9998829364776611,3.029557943344116,3.029557943344116,0.14008557796478271,3.029557943344116,5.171037673950195,0.0,8.020983695983887,0.4389949440956116,3.5294995307922363,COC(=O)C(Cc1ccccc1)N1C(=O)CC(C(=O)O)=C2N=C(C(C)(C)C)N=CC21,True,1.0,pass,,411.45800000000014,108.63,1,6,7,2.2393,5,3,30,8,0.2,0,True,ok,0.9977717995643616,2.4828641414642334,2.4828641414642334,0.12856562435626984,2.4828641414642334,5.739220142364502,0.0,8.143430709838867,0.3497038781642914,2.981750011444092,0.0,not_used,,2.981750011444092,False,pred_logsw_reencoded_low,9
final,24,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.583555221557617,0.9999784231185913,3.0835659503936768,3.0835659503936768,0.18697808682918549,3.0835659503936768,4.969282150268555,0.0,8.041691780090332,0.5206345319747925,3.583555221557617,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.3915359079837799,2.446763515472412,4.358776092529297,0.0,7.599269866943359,0.5892086625099182,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,10
