generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,21,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,3.5358972549438477,0.9999775886535645,3.0359084606170654,3.0359084606170654,0.2445809543132782,3.0359084606170654,5.070907115936279,0.0,7.8577094078063965,0.3922848403453827,3.5358972549438477,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,True,1.0,pass,,390.39200000000017,130.07999999999998,2.0,6.0,8.0,0.1268000000000007,9.0,2.0,28.0,9.0,0.21428571428571427,0.0,True,ok,0.9999688863754272,2.92413067817688,2.92413067817688,0.2517392933368683,2.92413067817688,5.162143707275391,0.0,8.710312843322754,0.7647724747657776,3.4241151809692383,0.0,not_used,,3.4241151809692383,True,pass,1.0
final,,15,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,3.5244545936584473,0.9999767541885376,3.0244662761688232,3.0244662761688232,0.24563360214233398,3.0244662761688232,5.076711177825928,0.0,7.8641228675842285,0.40864792466163635,3.5244545936584473,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCc1ccccc1)C(=O)CCC(=O)O,True,1.0,pass,,383.4440000000002,83.91,1.0,4.0,5.0,2.7068000000000003,10.0,2.0,28.0,6.0,0.42857142857142855,0.0,True,ok,0.9998739957809448,2.837982177734375,2.837982177734375,0.10974323004484177,2.837982177734375,5.976511478424072,0.0,8.045881271362305,0.5293304920196533,3.337919235229492,0.0,not_used,,3.337919235229492,True,pass,2.0
final,,14,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.560009002685547,0.9999744892120361,3.0600216388702393,3.0600216388702393,0.279082328081131,3.0600216388702393,4.961142539978027,0.0,7.913073539733887,0.489298552274704,3.560009002685547,,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2.0,5.0,7.0,-0.7001999999999979,3.0,4.0,24.0,9.0,0.25,0.0,True,ok,0.9998292922973633,2.7999510765075684,2.7999510765075684,0.2913556396961212,2.7999510765075684,5.642550468444824,0.0,7.866826057434082,0.2937467694282532,3.29986572265625,0.0,not_used,,3.29986572265625,False,pred_logsw_reencoded_low,4.0
final,,29,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.554668426513672,0.9999754428863525,3.054680824279785,3.054680824279785,0.24332991242408752,3.054680824279785,5.011897087097168,0.0,7.928442478179932,0.42290976643562317,3.554668426513672,,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4.0,7.0,11.0,-1.2978999999999963,8.0,2.0,29.0,11.0,0.20689655172413793,0.0,True,ok,0.9999810457229614,2.7486014366149902,2.7486014366149902,0.23280426859855652,2.7486014366149902,4.976147174835205,0.0,8.42848014831543,0.4086073040962219,3.248591899871826,0.0,not_used,,3.248591899871826,False,pred_logsw_reencoded_low,5.0
final,,20,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.558352470397949,0.9999779462814331,3.058363437652588,3.058363437652588,0.21311838924884796,3.058363437652588,4.987622261047363,0.0,7.811032772064209,0.4143805205821991,3.558352470397949,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1.0,4.0,5.0,2.9003000000000005,9.0,1.0,26.0,6.0,0.23076923076923078,0.0,True,ok,0.9999239444732666,2.5162367820739746,2.5162367820739746,0.12028849869966507,2.5162367820739746,5.4264726638793945,0.0,8.08584976196289,0.3036763072013855,3.0161986351013184,0.0,not_used,,3.0161986351013184,False,pred_logsw_reencoded_low,9.0
final,,24,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.509070634841919,0.9999779462814331,3.0090816020965576,3.0090816020965576,0.23128803074359894,3.0090816020965576,5.029848575592041,0.0,7.9159088134765625,0.4521770775318146,3.509070634841919,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2.0,4.0,6.0,0.7516999999999998,7.0,1.0,20.0,6.0,0.3,0.0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.3915359079837799,2.446763515472412,4.358776092529297,0.0,7.599269866943359,0.5892086625099182,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,10.0
final,,22,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CC(C)(C)CN,True,3.4915127754211426,0.9999814033508301,2.9915220737457275,2.9915220737457275,0.2231963574886322,2.9915220737457275,4.998867988586426,0.0,7.891607761383057,0.35475030541419983,3.4915127754211426,,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CC(C)(C)CN,True,1.0,pass,,377.4410000000002,121.96,3.0,6.0,9.0,0.3584000000000013,8.0,2.0,27.0,8.0,0.2222222222222222,0.0,True,ok,0.9999727010726929,2.28709077835083,2.28709077835083,0.4348835349082947,2.28709077835083,5.967081546783447,0.0,7.4800591468811035,0.17357683181762695,2.7870771884918213,0.0,not_used,,2.7870771884918213,False,pred_logsw_reencoded_low,16.0
final,,28,CCCOc1ccc(CC(C(=O)OC)N(C(=O)CCC(=O)O)c2ccc(Cl)cc2)cc1,True,3.436293840408325,0.9999786615371704,2.9363045692443848,2.9363045692443848,0.21820054948329926,2.9363045692443848,4.908839702606201,0.0,7.8428497314453125,0.41470661759376526,3.436293840408325,,ga_mutation_crossover,CCCOc1ccc(CC(C(=O)OC)N(C(=O)CCC(=O)O)c2ccc(Cl)cc2)cc1,True,0.88,pass,,447.9150000000001,93.14,1.0,5.0,6.0,4.110900000000003,11.0,2.0,31.0,8.0,0.3870967741935484,1.0,True,ok,0.9940517544746399,1.6677738428115845,1.6677738428115845,0.15730109810829163,1.6677738428115845,6.621336460113525,0.4828329086303711,7.727588653564453,0.4084475636482239,2.164799690246582,0.0,not_used,,2.104799690246582,False,pred_logsw_reencoded_low,30.0
1,0.0,21,,False,3.265838861465454,0.9999837875366211,2.7658469676971436,2.7658469676971436,0.2119266390800476,2.7658469676971436,5.298385143280029,0.0,7.660553932189941,0.40941938757896423,3.265838861465454,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
