generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,27,ga_mutation_crossover,CC=C(C)C(=O)C=CCOCc1nc2sc1c(=O)n2C(=O)CO,True,3.7618424892425537,0.9918845891952515,3.265900135040283,3.324063539505005,0.23265349864959717,3.265900135040283,6.705288887023926,0.4926527440547943,CC=C(C)C(=O)C=CCOCc1nc2sc1c(=O)n2C(=O)CO,True,1.0,pass,,336.3690000000001,98.49,1,8,9,1.1363999999999999,7,2,23,8,0.30434782608695654,0,True,ok,0.7825360298156738,2.893296003341675,2.9590413570404053,0.2629815936088562,2.893296003341675,6.733039855957031,0.516537606716156,3.2705929279327393,0.0,not_used,,3.2705929279327393,False,p_sweet_reencoded_low,11
final,7,ga_mutation_crossover,COc1ccc(C(=O)C(Cc2ccccc2)=C(C=O)OC(=O)C(I)=C2CNC(C)=N2)cc1,True,3.9146337509155273,0.9570332765579224,3.436117172241211,3.491403102874756,0.22114348411560059,3.436117172241211,6.445008754730225,0.2686336040496826,COc1ccc(C(=O)C(Cc2ccccc2)=C(C=O)OC(=O)C(I)=C2CNC(C)=N2)cc1,True,0.88,pass,,544.3450000000001,94.06000000000002,1,7,8,3.785000000000002,8,3,32,8,0.375,1,True,ok,0.9998536109924316,2.862020969390869,2.9344959259033203,0.2898995876312256,2.862020969390869,7.926558017730713,1.5437804460525513,3.3186426162719727,0.0,not_used,,3.2586426162719726,False,d_ood_reencoded_high,12
final,9,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(C(c1ccc(OC)cc1)n1c(=O)c3sc1nc3C)C2,True,3.8702449798583984,0.9851928949356079,3.3776485919952393,3.4420363903045654,0.25755074620246887,3.3776485919952393,6.433331489562988,0.2585831582546234,CCOc1ccc2c(c1)OC(C(=O)O)=C(C(c1ccc(OC)cc1)n1c(=O)c3sc1nc3C)C2,True,0.88,pass,,478.52600000000024,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.4103586971759796,3.263052463531494,3.3697261810302734,0.4266952872276306,3.263052463531494,7.561163902282715,1.229291319847107,3.138258934020996,0.0,not_used,,3.078258934020996,False,p_sweet_reencoded_low;d_ood_reencoded_high,13
final,2,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C1C2=C(C)NC1(c1ccc(OC)cc1)n1c(=O)c2sc1nc2C,True,3.9362635612487793,0.9722317457199097,3.4501476287841797,3.5110678672790527,0.24368108808994293,3.4501476287841797,6.522831916809082,0.3356148302555084,CCOc1ccc2c(c1)OC(C(=O)O)=C1C2=C(C)NC1(c1ccc(OC)cc1)n1c(=O)c2sc1nc2C,True,0.88,pass,,517.5630000000002,111.91000000000001,2,9,11,4.078120000000002,6,6,37,10,0.5135135135135135,0,True,ok,0.894396960735321,2.779975175857544,2.8774142265319824,0.38975638151168823,2.779975175857544,8.789072036743164,2.286133050918579,3.1247496604919434,0.0,not_used,,3.0647496604919433,False,d_ood_reencoded_high,14
final,19,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)n1c(=O)c3sc1nc3C)=C(C(=O)c1ccc(OC)cc1)C2,True,3.9367923736572266,0.9688959121704102,3.4523444175720215,3.5083212852478027,0.22390761971473694,3.4523444175720215,6.57965087890625,0.384518027305603,CCOc1ccc2c(c1)OC(C(=O)n1c(=O)c3sc1nc3C)=C(C(=O)c1ccc(OC)cc1)C2,True,0.88,pass,,476.5100000000003,96.72000000000001,0,9,9,4.023820000000002,6,5,34,9,0.5588235294117647,0,True,ok,0.4720669388771057,2.980396270751953,3.0653209686279297,0.3396991789340973,2.980396270751953,7.407721519470215,1.0972257852554321,2.946340322494507,0.0,not_used,,2.886340322494507,False,p_sweet_reencoded_low;d_ood_reencoded_high,15
final,16,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.913137197494507,0.9663295149803162,3.4299724102020264,3.487107753753662,0.22854094207286835,3.4299724102020264,6.5340986251831055,0.3453119099140167,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.5943292379379272,2.7366230487823486,2.8301467895507812,0.37409478425979614,2.7366230487823486,7.072522163391113,0.8087248206138611,2.869251012802124,0.0,not_used,,2.809251012802124,False,p_sweet_reencoded_low,16
final,21,ga_mutation_crossover,CCOC(OCC(=O)c1cccs1)c1nc2[nH]c(=O)c1s2,True,3.863654375076294,0.9600257277488708,3.383641481399536,3.4393038749694824,0.22265003621578217,3.383641481399536,6.507851600646973,0.3227214813232422,CCOC(OCC(=O)c1cccs1)c1nc2[nH]c(=O)c1s2,True,1.0,pass,,324.3830000000001,81.28,1,7,8,2.4185,7,3,21,8,0.5714285714285714,0,True,ok,0.28847232460975647,2.988865852355957,3.076000690460205,0.3485392928123474,2.988865852355957,6.9064621925354,0.6657995581626892,2.723879814147949,0.0,not_used,,2.723879814147949,False,p_sweet_reencoded_low,17
final,0,ga_mutation_crossover,CS(=O)(=O)c1ccc(C(=O)NN(N[SH](=O)=O)C(=O)C=O)cc1Cl,True,4.01893949508667,0.8018327951431274,3.618023157119751,3.694167375564575,0.30457717180252075,3.5,5.938086986541748,0.0,CS(=O)(=O)c1ccc(C(=O)NN(N[SH](=O)=O)C(=O)C=O)cc1Cl,True,1.0,pass,,383.79100000000017,146.79,3,7,10,-1.5531999999999988,5,1,23,13,0.2608695652173913,1,True,ok,0.4291066825389862,2.787027597427368,2.9385268688201904,0.6059970855712891,2.787027597427368,6.419170379638672,0.24639491736888885,2.704866409301758,0.0,not_used,,2.704866409301758,False,p_sweet_reencoded_low,18
final,10,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.8380250930786133,0.9628844857215881,3.3565828800201416,3.4144301414489746,0.2313888520002365,3.3565828800201416,6.421689033508301,0.24856267869472504,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.4480832517147064,2.7617459297180176,2.8608291149139404,0.3963322937488556,2.7617459297180176,7.357713222503662,1.0541844367980957,2.699939012527466,0.0,not_used,,2.6399390125274658,False,p_sweet_reencoded_low;d_ood_reencoded_high,19
final,18,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.942195415496826,0.9535735249519348,3.4654085636138916,3.524949312210083,0.23816271126270294,3.4654085636138916,6.589779853820801,0.3932358920574188,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.4292140007019043,2.6635384559631348,2.7801411151885986,0.46641045808792114,2.6635384559631348,7.105175971984863,0.8368294835090637,2.581516742706299,0.0,not_used,,2.5215167427062988,False,p_sweet_reencoded_low,20
final,23,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.9240329265594482,0.9450529217720032,3.4515063762664795,3.5091567039489746,0.23060165345668793,3.4515063762664795,6.321185111999512,0.16206048429012299,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.4362260699272156,2.6568410396575928,2.7708964347839355,0.4562220275402069,2.6568410396575928,7.424278259277344,1.111475944519043,2.575057029724121,0.0,not_used,,2.515057029724121,False,p_sweet_reencoded_low;d_ood_reencoded_high,21
final,28,ga_mutation_crossover,CCNC1C(C(c2ccc(OC)cc2)n2c(=O)c3sc2nc3C)=C(C(=O)O)Oc2cc(OCC)ccc21,True,3.8779797554016113,0.960239827632904,3.397859811782837,3.45127534866333,0.21366243064403534,3.397859811782837,6.608199119567871,0.409089058637619,CCNC1C(C(c2ccc(OC)cc2)n2c(=O)c3sc2nc3C)=C(C(=O)O)Oc2cc(OCC)ccc21,True,0.88,pass,,521.5950000000003,111.91000000000001,2,9,11,4.282820000000004,9,5,37,10,0.5135135135135135,0,True,ok,0.174896240234375,2.934911012649536,3.0168802738189697,0.32787659764289856,2.934911012649536,8.009876251220703,1.6154911518096924,2.4732601642608643,0.0,not_used,,2.413260164260864,False,p_sweet_reencoded_low;d_ood_reencoded_high,22
final,20,ga_mutation_crossover,CCOc1ccc2c(C(=C(C)N)C(c3ccc(OC)cc3)n3c(=O)c4sc3nc4C)c(C(=O)O)oc2c1,True,3.924692153930664,0.967405378818512,3.4409894943237305,3.5009799003601074,0.23996123671531677,3.4409894943237305,6.608790397644043,0.4095979630947113,CCOc1ccc2c(C(=C(C)N)C(c3ccc(OC)cc3)n3c(=O)c4sc3nc4C)c(C(=O)O)oc2c1,True,0.88,pass,,519.5790000000003,129.81,2,9,11,5.035220000000003,8,5,37,10,0.5945945945945946,0,True,ok,0.06288441270589828,2.96250057220459,3.1146538257598877,0.6086132526397705,2.96250057220459,7.0892181396484375,0.8230947852134705,2.404250144958496,0.0,not_used,,2.344250144958496,False,p_sweet_reencoded_low,23
final,15,ga_mutation_crossover,Cc1nc2sc1c(=O)n2C(=O)COc1nc2cnc1o2,True,3.8966727256774902,0.9627050161361694,3.4153201580047607,3.475022554397583,0.2388092428445816,3.4153201580047607,6.519358158111572,0.33262500166893005,Cc1nc2sc1c(=O)n2C(=O)COc1nc2cnc1o2,True,1.0,pass,,290.26,100.11,0,9,9,0.89742,3,4,20,9,0.7,0,True,ok,0.002019122475758195,2.951770782470703,3.0001473426818848,0.19350656867027283,2.951770782470703,6.818154335021973,0.5897943377494812,2.3143954277038574,0.0,not_used,,2.3143954277038574,False,p_sweet_reencoded_low,24
final,6,ga_mutation_crossover,Cc1nc2sc1c(=O)n2C(=O)COCc1cc2c(C)n1C(=CCO)C2=O,True,3.8907949924468994,0.9717427492141724,3.404923677444458,3.465296983718872,0.2414933443069458,3.404923677444458,6.466390132904053,0.2870362401008606,Cc1nc2sc1c(=O)n2C(=O)COCc1cc2c(C)n1C(=CCO)C2=O,True,1.0,pass,,373.3900000000001,103.42000000000002,1,9,10,1.2006400000000002,5,4,26,9,0.46153846153846156,0,True,ok,0.005949388258159161,2.9239981174468994,2.9777536392211914,0.21502195298671722,2.9239981174468994,6.71492862701416,0.500949501991272,2.2917323112487793,0.0,not_used,,2.2917323112487793,False,p_sweet_reencoded_low,25
final,14,ga_mutation_crossover,CC1=C(C=C(C=O)Oc2ccccc2C(=O)Nc2ccc(F)c(S)c2F)C=C=C1,True,3.9545154571533203,0.88487708568573,3.5120768547058105,3.581841230392456,0.27905750274658203,3.5,5.8552374839782715,0.0,CC1=C(C=C(C=O)Oc2ccccc2C(=O)Nc2ccc(F)c(S)c2F)C=C=C1,True,0.88,pass,,411.4290000000001,55.400000000000006,2,4,6,5.008800000000003,6,3,29,7,0.41379310344827586,2,True,ok,0.002104909857735038,2.9274682998657227,2.9893417358398438,0.2474936693906784,2.9274682998657227,6.918387413024902,0.6760634183883667,2.2902045249938965,0.0,not_used,,2.2302045249938964,False,p_sweet_reencoded_low,26
final,29,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.9041759967803955,0.968176543712616,3.4200878143310547,3.4791133403778076,0.23610177636146545,3.4200878143310547,6.444371223449707,0.26808488368988037,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.18530230224132538,2.679669141769409,2.779850482940674,0.40072572231292725,2.679669141769409,7.417139530181885,1.1053317785263062,2.2721738815307617,0.0,not_used,,2.2121738815307617,False,p_sweet_reencoded_low;d_ood_reencoded_high,27
final,11,ga_mutation_crossover,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,3.851085662841797,0.9639182090759277,3.369126558303833,3.423475980758667,0.21739733219146729,3.369126558303833,6.602944850921631,0.40456679463386536,CCOc1ccc2c(c1)OC(C(=O)O)=C(Cc1ccc(OC)cc1)C2n1c(=O)c2sc1nc2C,True,0.88,pass,,478.5260000000002,99.88000000000001,1,8,9,4.174720000000002,7,5,34,9,0.5588235294117647,0,True,ok,0.27170127630233765,2.3727571964263916,2.498913288116455,0.50462406873703,2.3727571964263916,7.291202545166016,0.9969397187232971,2.0859689712524414,0.0,not_used,,2.0259689712524414,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,28
final,24,ga_mutation_crossover,CS(=O)(=O)c1ccc(C(N)=O)c(SC2=C3C=C=C2C(N)=CC3=O)c1,True,3.6147208213806152,0.5178040862083435,3.581575393676758,3.660964250564575,0.3175552189350128,3.5,5.9547529220581055,0.0,CS(=O)(=O)c1ccc(C(N)=O)c(SC2=C3C=C=C2C(N)=CC3=O)c1,True,1.0,pass,,360.4160000000001,120.32,2,6,8,1.0556000000000003,4,3,24,8,0.25,0,True,ok,0.002579196123406291,2.423466444015503,2.47316312789917,0.19878645241260529,2.423466444015503,7.056481838226318,0.7949191927909851,1.7868194580078125,0.0,not_used,,1.7868194580078125,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,29
final,13,ga_mutation_crossover,O=C(Nc1ccccc1)c1ccc(N2Cc3ccc(s3)C2)cc1,True,3.894798994064331,0.7367512583732605,3.5770225524902344,3.655628204345703,0.3144229054450989,3.5,5.893155097961426,0.0,O=C(Nc1ccccc1)c1ccc(N2Cc3ccc(s3)C2)cc1,True,0.7000000000000001,pass,too_hydrophobic;low_tpsa,320.41700000000003,32.34,1,3,4,4.520600000000003,3,4,23,4,0.7391304347826086,0,True,ok,0.08641093969345093,2.2234973907470703,2.3460235595703125,0.49010512232780457,2.2234973907470703,6.136176109313965,0.002826059004291892,1.695831537246704,0.0,not_used,,1.5458315372467042,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,30
