generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,20,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)N(C(=O)Cc2ccccc2)c2c3c4cc(Cl)c2n4c(=O)n31,True,3.98516845703125,0.9999674558639526,3.485184669494629,3.6183629035949707,0.532712459564209,3.485184669494629,5.572308540344238,0.0,COC(=O)C1(Cc2ccccc2)N(C(=O)Cc2ccccc2)c2c3c4cc(Cl)c2n4c(=O)n31,True,1.0,pass,,459.88900000000024,73.02000000000001,0,6,6,3.4410000000000025,5,6,33,8,0.6363636363636364,1,True,ok,0.9978535771369934,2.685758590698242,2.7834725379943848,0.39085617661476135,2.685758590698242,6.28135347366333,0.12777800858020782,3.184685468673706,0.0,not_used,,3.184685468673706,True,pass,11
final,12,ga_mutation_crossover,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,4.015489101409912,0.9999654293060303,3.5155065059661865,3.6575798988342285,0.5682934522628784,3.5,5.37962007522583,0.0,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,0.88,pass,,361.5260000000002,46.61,0,3,3,4.614200000000005,9,1,26,4,0.23076923076923078,0,True,ok,0.9988584518432617,2.7272956371307373,2.7810981273651123,0.2152099758386612,2.7272956371307373,6.524167060852051,0.3367639482021332,3.226724863052368,0.0,not_used,,3.166724863052368,True,pass,12
final,27,ga_mutation_crossover,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,4.067585468292236,0.9999579191207886,3.5676064491271973,3.7018814086914062,0.5370997786521912,3.5,5.361684322357178,0.0,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,0.88,pass,,361.5260000000002,46.61,0,3,3,4.614200000000005,9,1,26,4,0.23076923076923078,0,True,ok,0.9979429841041565,2.7065672874450684,2.7754952907562256,0.27571168541908264,2.7065672874450684,6.231306552886963,0.08470337837934494,3.205538749694824,0.0,not_used,,3.145538749694824,True,pass,13
final,29,ga_mutation_crossover,COC(=O)C1C(c2ccccc2)C(=O)C(C(C)C)N1CCC(C)(C)C,True,4.071866035461426,0.9999483823776245,3.5718917846679688,3.7061665058135986,0.5370985269546509,3.5,5.373728275299072,0.0,COC(=O)C1C(c2ccccc2)C(=O)C(C(C)C)N1CCC(C)(C)C,True,0.88,pass,,345.4830000000002,46.61000000000001,0,4,4,3.657300000000003,5,2,25,4,0.24,0,True,ok,0.9400562644004822,2.613250970840454,2.6688804626464844,0.2225179523229599,2.613250970840454,6.614503383636475,0.41451504826545715,3.0832791328430176,0.0,not_used,,3.0232791328430175,True,pass,14
final,25,ga_mutation_crossover,COC(=O)CC(CC(=O)N1CCN2c3ccc(cc3)C12C)c1ccccc1,True,4.091702938079834,0.9999635219573975,3.5917210578918457,3.714367628097534,0.4905867278575897,3.5,5.47213077545166,0.0,COC(=O)CC(CC(=O)N1CCN2c3ccc(cc3)C12C)c1ccccc1,True,1.0,pass,,364.4450000000001,49.85000000000001,0,4,4,3.2585000000000015,5,5,27,5,0.4444444444444444,0,True,ok,0.22769621014595032,3.1403844356536865,3.207942247390747,0.27023088932037354,3.1403844356536865,5.9043498039245605,0.0,2.796389579772949,0.0,not_used,,2.796389579772949,False,p_sweet_reencoded_low,15
final,15,ga_mutation_crossover,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,4.0883941650390625,0.999958872795105,3.5884149074554443,3.7199645042419434,0.5261980295181274,3.5,5.39774227142334,0.0,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,0.88,pass,,361.5260000000002,46.61,0,3,3,4.614200000000005,9,1,26,4,0.23076923076923078,0,True,ok,0.9993613362312317,2.329925537109375,2.428767204284668,0.39536669850349426,2.329925537109375,6.527928829193115,0.34000164270401,2.829606294631958,0.0,not_used,,2.769606294631958,False,pred_logsw_reencoded_low,16
final,9,ga_mutation_crossover,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,4.021122455596924,0.999950647354126,3.5211470127105713,3.6573233604431152,0.5447057485580444,3.5,5.486796855926514,0.0,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,True,0.88,pass,,361.5260000000002,46.61,0,3,3,4.614200000000005,9,1,26,4,0.23076923076923078,0,True,ok,0.999761164188385,2.295435667037964,2.3928542137145996,0.38967379927635193,2.295435667037964,6.366873741149902,0.20138399302959442,2.795316219329834,0.0,not_used,,2.735316219329834,False,pred_logsw_reencoded_low,17
final,4,ga_mutation_crossover,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)c1ccccc1,True,4.033173084259033,0.9999587535858154,3.533193826675415,3.669961929321289,0.5470720529556274,3.5,5.524750709533691,0.0,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)c1ccccc1,True,0.88,pass,,381.51600000000013,46.61,0,3,3,4.940800000000005,10,2,28,4,0.42857142857142855,0,True,ok,0.9991069436073303,1.995145320892334,2.0985655784606934,0.4136810302734375,1.995145320892334,6.085928916931152,0.0,2.4946987628936768,0.0,not_used,,2.4346987628936767,False,pred_logsw_reencoded_low,18
final,24,ga_mutation_crossover,COC(=O)CC(CC(=O)N1CCN2c3ccc(cc3)C12C)c1ccccc1,True,4.059380054473877,0.9999493360519409,3.559405565261841,3.6917243003845215,0.5292748808860779,3.5,5.33248233795166,0.0,COC(=O)CC(CC(=O)N1CCN2c3ccc(cc3)C12C)c1ccccc1,True,1.0,pass,,364.4450000000001,49.85000000000001,0,4,4,3.2585000000000015,5,5,27,5,0.4444444444444444,0,True,ok,0.008647716604173183,2.874582529067993,2.942455530166626,0.2714918851852417,2.874582529067993,5.769362449645996,0.0,2.2458245754241943,0.0,not_used,,2.2458245754241943,False,p_sweet_reencoded_low,19
final,22,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)=C(N)C(C)(C)C,True,3.992170572280884,0.9999572038650513,3.492192029953003,3.6379826068878174,0.5831620097160339,3.492192029953003,5.242240905761719,0.0,COC(=O)C(Cc1ccccc1)=C(N)C(C)(C)C,True,1.0,pass,,247.338,52.32,1,3,4,2.6610000000000014,3,1,18,3,0.3333333333333333,0,True,ok,0.9761801362037659,1.6860365867614746,1.7504075765609741,0.2574840486049652,1.6860365867614746,5.254459857940674,0.0,2.174126625061035,0.0,not_used,,2.174126625061035,False,pred_logsw_reencoded_low,20
final,7,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)C2c3ccccc3C3CN2C(=O)NC31C,True,3.9976258277893066,0.9993190765380859,3.4979662895202637,3.6193172931671143,0.48540380597114563,3.4979662895202637,5.7267937660217285,0.0,COC(=O)C1(Cc2ccccc2)C2c3ccccc3C3CN2C(=O)NC31C,True,0.96,pass,,362.42900000000014,58.64,1,3,4,3.0245000000000006,3,7,27,5,0.4444444444444444,0,True,ok,0.3721899390220642,2.3385825157165527,2.397756576538086,0.2366958111524582,2.3385825157165527,6.648435115814209,0.4437195658683777,2.182429552078247,0.0,not_used,,2.162429552078247,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,21
final,21,ga_mutation_crossover,CCSCN1C2(CCCCC2)C(=O)N2C3CCC21c1ccccc13,True,4.06048583984375,0.9999603033065796,3.5605058670043945,3.693035840988159,0.5301196575164795,3.5,5.389075756072998,0.0,CCSCN1C2(CCCCC2)C(=O)N2C3CCC21c1ccccc13,True,0.7000000000000001,pass,too_hydrophobic;low_tpsa,342.50800000000004,23.550000000000004,0,3,3,4.245600000000004,3,5,24,4,0.25,0,True,ok,0.9998651742935181,1.7627514600753784,1.8785154819488525,0.46305590867996216,1.7627514600753784,6.637791633605957,0.4345588982105255,2.2626841068267822,0.0,not_used,,2.1126841068267823,False,pred_logsw_reencoded_low,22
final,16,ga_mutation_crossover,CC(C)(C)OC(=O)N1CC2C3CC1C(=O)N(C3)C2c1ccccc1,True,3.9106884002685547,0.9999371767044067,3.410719871520996,3.5500741004943848,0.5574171543121338,3.410719871520996,5.599648475646973,0.0,CC(C)(C)OC(=O)N1CC2C3CC1C(=O)N(C3)C2c1ccccc1,True,1.0,pass,,328.41200000000003,49.85,0,3,3,2.8253000000000013,1,4,24,5,0.25,0,True,ok,0.0059321485459804535,2.705292224884033,2.8627285957336426,0.6297454237937927,2.705292224884033,6.613399505615234,0.4135649502277374,2.0730040073394775,0.0,not_used,,2.0730040073394775,False,p_sweet_reencoded_low,23
final,19,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)C12CC(c3cccnc3)C3C1OC(=O)N3C2,True,3.9249932765960693,0.9999176263809204,3.425034523010254,3.571690320968628,0.586622953414917,3.425034523010254,5.659270763397217,0.0,COC(=O)C(Cc1ccccc1)C12CC(c3cccnc3)C3C1OC(=O)N3C2,True,1.0,pass,,378.4280000000001,68.73,0,5,5,2.7902000000000013,5,5,28,6,0.42857142857142855,0,True,ok,0.050075072795152664,2.389859914779663,2.4170498847961426,0.10875950008630753,2.389859914779663,7.434427738189697,1.1202114820480347,1.8053840398788452,0.0,not_used,,1.8053840398788452,False,p_sweet_reencoded_low;pred_logsw_reencoded_low;d_ood_reencoded_high,24
final,26,ga_mutation_crossover,CC(C)C1N2C(=O)C(C)N3C(=O)C4CN5C(=O)C41CCC532,True,4.029941558837891,0.999907374382019,3.5299880504608154,3.6727638244628906,0.5711034536361694,3.5,5.492404937744141,0.0,CC(C)C1N2C(=O)C(C)N3C(=O)C4CN5C(=O)C41CCC532,True,1.0,pass,,289.33500000000004,60.93000000000001,0,3,3,-0.010100000000000664,1,6,21,6,0.0,0,True,ok,0.014481514692306519,2.409942626953125,2.5552382469177246,0.5811829566955566,2.409942626953125,5.699446201324463,0.0,1.7887685298919678,0.0,not_used,,1.7887685298919678,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,25
final,28,ga_mutation_crossover,CN1CC2Oc3c(cc4c5c3N3C(=O)C6CN5C3C46)C2(C)NC1=O,True,3.958355665206909,0.999052107334137,3.458829641342163,3.5832607746124268,0.49772459268569946,3.458829641342163,5.7888994216918945,0.0,CN1CC2Oc3c(cc4c5c3N3C(=O)C6CN5C3C46)C2(C)NC1=O,True,0.96,pass,,324.34000000000003,65.12,1,4,5,0.5375000000000001,0,7,24,7,0.25,0,True,ok,0.0022313199006021023,2.1985132694244385,2.3089423179626465,0.4417160749435425,2.1985132694244385,6.427876949310303,0.2538885176181793,1.5614137649536133,0.0,not_used,,1.5414137649536133,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,26
final,6,ga_mutation_crossover,COC(=O)CCc1ccc(OC(F)(F)F)cc1,True,3.9992058277130127,0.9999669790267944,3.4992222785949707,3.6340363025665283,0.5392559170722961,3.4992222785949707,5.373141288757324,0.0,COC(=O)CCc1ccc(OC(F)(F)F)cc1,True,1.0,pass,,248.19999999999996,35.53,0,3,3,2.6908000000000003,4,1,17,6,0.35294117647058826,3,True,ok,0.9991676807403564,0.9339169859886169,1.0338068008422852,0.39955934882164,0.9339169859886169,5.882001876831055,0.0,1.4335007667541504,0.0,not_used,,1.4335007667541504,False,pred_logsw_reencoded_low,27
final,23,ga_mutation_crossover,COC(=O)CCc1ccccc1,True,4.039680004119873,0.9999622106552124,3.539699077606201,3.679302930831909,0.5584152340888977,3.5,5.371615409851074,0.0,COC(=O)CCc1ccccc1,True,0.43999999999999995,pass,low_hbond_capacity;low_tpsa;few_hetero_atoms,164.204,26.3,0,2,2,1.7921999999999998,3,1,12,2,0.5,0,True,ok,0.9999184608459473,0.8875298500061035,1.0178700685501099,0.5213609933853149,0.8875298500061035,3.9532783031463623,0.0,1.3874890804290771,0.0,not_used,,1.1074890804290771,False,pred_logsw_reencoded_low,28
final,10,ga_mutation_crossover,CCCCC1C(=O)N2CCC1CC2,True,3.99863862991333,0.9952890872955322,3.5009942054748535,3.6364967823028564,0.5420101284980774,3.5,5.659867286682129,0.0,CCCCC1C(=O)N2CCC1CC2,False,0.43999999999999995,hba_hbd_sum_less_than_2,low_hbond_capacity;low_tpsa;few_hetero_atoms,181.27899999999997,20.310000000000002,0,1,1,2.045,3,3,13,2,0.0,0,True,ok,0.4284913241863251,1.2158820629119873,1.3173351287841797,0.40581250190734863,1.2158820629119873,5.303518772125244,0.0,1.132920742034912,0.0,not_used,,0.8529207420349121,False,descriptor_filter_failed;p_sweet_reencoded_low;pred_logsw_reencoded_low,29
final,5,ga_mutation_crossover,O=C1N2CCCC3(CC(c4ccc(O)cc4)N1C3=O)C2,True,3.9893174171447754,0.999710738658905,3.48946213722229,3.633307695388794,0.5753821730613708,3.48946213722229,5.7262420654296875,0.0,O=C1N2CCCC3(CC(c4ccc(O)cc4)N1C3=O)C2,True,1.0,pass,,272.3040000000001,60.85000000000001,1,3,4,1.8814,1,4,20,5,0.3,0,True,ok,0.06445545703172684,1.3024945259094238,1.3735201358795166,0.2841026484966278,1.3024945259094238,5.877400875091553,0.0,0.7462866306304932,0.0,not_used,,0.7462866306304932,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,30
