generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,6,ga_mutation_crossover,CC=C(C=CN(C)C)NC(=O)c1cc(BO)c2c3ccn4c1c2oc(=O)c34,True,4.443388938903809,0.9990254640579224,3.943876028060913,3.999802350997925,0.22370514273643494,3.5,5.71771240234375,0.0,CC=C(C=CN(C)C)NC(=O)c1cc(BO)c2c3ccn4c1c2oc(=O)c34,True,1.0,pass,,363.18200000000013,87.19,2,6,8,0.7525000000000002,5,5,27,8,0.48148148148148145,0,True,ok,0.9768484830856323,3.8101913928985596,3.9173648357391357,0.4286935329437256,3.5,6.4991912841796875,0.3152676820755005,4.298615455627441,0.0,not_used,,4.298615455627441,True,pass,1
final,17,ga_mutation_crossover,Cc1cc(Sc2ccc(C(=O)OCC(C)C)cc2)n(CC(=O)Oc2ccc(Cl)cc2Cl)c1C,True,4.425510406494141,0.9984444975852966,3.92628812789917,3.998197555541992,0.2876376211643219,3.5,5.861734867095947,0.0,Cc1cc(Sc2ccc(C(=O)OCC(C)C)cc2)n(CC(=O)Oc2ccc(Cl)cc2Cl)c1C,True,0.88,pass,,506.45100000000025,57.53,0,6,6,6.981340000000004,8,3,33,8,0.5151515151515151,2,True,ok,0.9648182988166809,3.3579843044281006,3.467597246170044,0.4384518265724182,3.3579843044281006,6.896540641784668,0.6572602391242981,3.840393543243408,0.0,not_used,,3.780393543243408,True,pass,2
final,14,ga_mutation_crossover,CC(C)=CC=CN1C23OC(=O)C14C(C)C(=O)N2C4(C)c1cc3cc(C=O)c1Cl,True,4.419735431671143,0.9987310767173767,3.920369863510132,3.9849629402160645,0.2583722770214081,3.5,5.803176403045654,0.0,CC(C)=CC=CN1C23OC(=O)C14C(C)C(=O)N2C4(C)c1cc3cc(C=O)c1Cl,True,1.0,pass,,398.8460000000001,66.92,0,5,5,3.0610000000000017,3,5,28,7,0.21428571428571427,1,True,ok,0.9179667830467224,3.25299334526062,3.2990665435791016,0.1842929720878601,3.25299334526062,6.991572380065918,0.7390525937080383,3.7119767665863037,0.0,not_used,,3.7119767665863037,True,pass,5
final,27,ga_mutation_crossover,COC12C(O)C(O)(N3C(=O)CSC3=O)C34NC(=O)N1N3C(=O)C(=O)N24,True,4.273688316345215,0.9982853531837463,3.774545431137085,3.8125648498535156,0.15207788348197937,3.5,5.808374881744385,0.0,COC12C(O)C(O)(N3C(=O)CSC3=O)C34NC(=O)N1N3C(=O)C(=O)N24,True,0.88,pass,,371.28700000000015,160.02999999999997,3,9,12,-3.676499999999998,2,5,25,14,0.0,0,True,ok,0.9900375604629517,3.2308764457702637,3.25809907913208,0.10889008641242981,3.2308764457702637,5.963615417480469,0.0,3.7258951663970947,0.0,not_used,,3.6658951663970947,True,pass,6
final,0,ga_mutation_crossover,O=C1N2C(=O)C34CC=C5CC3CN(C3=NN=C2SC134)S5(=O)=O,True,4.468281269073486,0.9983021020889282,3.969130039215088,4.0123209953308105,0.17276345193386078,3.5,5.751842975616455,0.0,O=C1N2C(=O)C34CC=C5CC3CN(C3=NN=C2SC134)S5(=O)=O,True,1.0,pass,,336.35400000000004,99.47999999999999,0,7,7,-0.5367999999999995,0,6,22,10,0.0,0,True,ok,0.9336398243904114,2.929030656814575,3.0398306846618652,0.4431999921798706,2.929030656814575,6.4534010887146,0.27585676312446594,3.395850658416748,0.0,not_used,,3.395850658416748,True,pass,7
final,13,ga_mutation_crossover,NC(=O)C(=O)NC1=CC2=C(n3c4ccc(F)cc4n4c(S)nnc34)C(O)=C1B2O,True,4.529556751251221,0.9990781545639038,4.030017852783203,4.104006767272949,0.2959549129009247,3.5,5.727475166320801,0.0,NC(=O)C(=O)NC1=CC2=C(n3c4ccc(F)cc4n4c(S)nnc34)C(O)=C1B2O,True,1.0,pass,,412.1710000000001,147.77,5,9,14,-0.29019999999999996,2,5,29,13,0.41379310344827586,1,True,ok,0.9769583344459534,2.8056554794311523,2.861973285675049,0.22527140378952026,2.8056554794311523,7.082118988037109,0.8169846534729004,3.2941346168518066,0.0,not_used,,3.2941346168518066,True,pass,9
final,3,ga_mutation_crossover,CCOC12c3cc(ccc3C(=O)CS1(=O)=O)N2c1ccc(C)c(C)c1,True,4.455150604248047,0.9991214871406555,3.955590009689331,4.025629997253418,0.28015950322151184,3.5,5.822197914123535,0.0,CCOC12c3cc(ccc3C(=O)CS1(=O)=O)N2c1ccc(C)c(C)c1,True,1.0,pass,,357.4310000000001,63.68000000000001,0,5,5,3.213040000000002,3,4,25,6,0.48,0,True,ok,0.8841730952262878,2.6876301765441895,2.8180713653564453,0.5217648148536682,2.6876301765441895,6.534369468688965,0.3455450236797333,3.129716634750366,0.0,not_used,,3.129716634750366,True,pass,14
