generation,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success
1,9.299211502075195,0.9980766773223877,1.8402456045150757,1.8402456045150757,0.24735315144062042,1.8402456045150757,5.902712821960449,0.0,9.299211502075195,0.254045307636261,2.3392839431762695,False
2,9.38070011138916,0.9997615218162537,2.4799702167510986,2.4799702167510986,0.14004001021385193,2.4799702167510986,6.474337577819824,0.35699722170829773,9.38070011138916,0.6255974173545837,2.979851007461548,False
3,9.73552131652832,0.8319910764694214,2.6276497840881348,2.6276497840881348,0.22852833569049835,2.6276497840881348,5.959678649902344,0.0,9.73552131652832,0.4120800197124481,2.9892382621765137,False
4,9.831619262695312,0.8472222685813904,2.6409828662872314,2.6409828662872314,0.21918775141239166,2.6409828662872314,5.99716854095459,0.0,9.831619262695312,0.39696943759918213,3.022371768951416,False
5,10.085372924804688,0.9838233590126038,2.6454274654388428,2.6454274654388428,0.27253425121307373,2.6454274654388428,5.618988990783691,0.0,10.085372924804688,0.3953501880168915,3.1373391151428223,False
6,10.107778549194336,0.9980936646461487,2.3339431285858154,2.3339431285858154,0.20784775912761688,2.3339431285858154,5.400125503540039,0.0,10.107778549194336,0.3731805980205536,2.8329899311065674,False
7,10.233244895935059,0.8300046324729919,2.668113946914673,2.668113946914673,0.22185887396335602,2.668113946914673,6.01662540435791,0.0,10.233244895935059,0.42275115847587585,3.0271201133728027,False
8,10.409636497497559,0.9928231239318848,2.672504425048828,2.672504425048828,0.2611590027809143,2.672504425048828,5.658094882965088,0.0,10.409636497497559,0.3758167624473572,3.1689159870147705,False
9,10.514490127563477,0.9929492473602295,2.623551607131958,2.623551607131958,0.2558305561542511,2.623551607131958,5.654666900634766,0.0,10.514490127563477,0.36969316005706787,3.120026111602783,False
10,10.582908630371094,0.9962528944015503,2.561396837234497,2.561396837234497,0.2553810179233551,2.561396837234497,5.677696228027344,0.0,10.582908630371094,0.36514875292778015,3.059523344039917,False
11,10.595067977905273,0.9970537424087524,2.573559284210205,2.573559284210205,0.26640769839286804,2.573559284210205,5.739387035369873,0.0,10.595067977905273,0.3769068419933319,3.0720860958099365,False
12,10.771235466003418,0.9929022192955017,2.564720869064331,2.564720869064331,0.27621856331825256,2.564720869064331,5.6289472579956055,0.0,10.771235466003418,0.35772785544395447,3.0611720085144043,False
