seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.7628467082977295,3.8627002239227295,1.099853515625,1.1700234413146973,0.9668744802474976,3.379262924194336,6.035295009613037
1,2.2254741191864014,3.242692470550537,1.0172183513641357,1.3807300329208374,0.9199196100234985,2.7827327251434326,6.287485122680664
0,1.1170157194137573,3.2132344245910645,2.096218705177307,1.2185628414154053,0.9688603281974792,2.728804349899292,6.417624473571777
