seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.0685994625091553,3.4867730140686035,1.4181735515594482,1.1667907238006592,0.8656428456306458,3.0539515018463135,6.350123405456543
0,2.067713975906372,3.3214352130889893,1.2537212371826172,1.1798313856124878,0.9684700965881348,2.837200164794922,6.298965930938721
1,1.3387386798858643,3.2736120223999023,1.934873342514038,1.075147271156311,0.8793336153030396,2.8339452743530273,6.115548133850098
