generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve
1,30,0.2657763957977295,7.623751640319824,9.299211502075195,9.299211502075195,8.884777069091797,1.8848406076431274,1.8848406076431274,1.8402456045150757,1.8402456045150757,2.0396695137023926,0.8013491034507751,0.9980766773223877,5.2480621337890625,5.902712821960449,7.623751640319824,9.299211502075195,2.159276247024536,2.3392839431762695,0,0.0,0
2,60,0.33054208755493164,8.80311107635498,9.360197067260742,9.360197067260742,9.276865005493164,2.0677802562713623,2.0677802562713623,2.4435818195343018,2.4435818195343018,2.1906821727752686,0.931437611579895,0.9997952580451965,5.794740676879883,6.536881446838379,8.80311107635498,9.360197067260742,2.5064585208892822,2.943479537963867,0,0.0,0
3,90,0.38959836959838867,9.32020378112793,9.785848617553711,9.785848617553711,9.479439735412598,2.234577178955078,2.234577178955078,2.5806381702423096,2.5806381702423096,2.3513875007629395,0.8005295395851135,0.5309260487556458,6.324846267700195,6.524044036865234,9.32020378112793,9.785848617553711,2.512557029724121,2.550842046737671,0,0.0,0
4,120,0.448291540145874,9.488907814025879,9.790268898010254,9.790268898010254,9.673637390136719,2.400787115097046,2.400787115097046,2.534041166305542,2.5806381702423096,2.545058012008667,0.7098872065544128,0.576619565486908,6.359940528869629,6.501125335693359,9.488907814025879,9.790268898010254,2.582101583480835,2.5636465549468994,0,0.0,0
5,150,0.5145013332366943,9.667141914367676,9.994041442871094,9.994041442871094,9.842950820922852,2.4872472286224365,2.4872472286224365,2.649794101715088,2.649794101715088,2.592073917388916,0.7202109098434448,0.8061730861663818,6.440378189086914,6.299986839294434,9.667141914367676,9.994041442871094,2.685304880142212,2.9778192043304443,0,0.0,0
6,180,0.5808491706848145,9.821913719177246,10.030065536499023,10.030065536499023,9.922918319702148,2.5895543098449707,2.5895543098449707,2.6370692253112793,2.649794101715088,2.6213865280151367,0.6496676206588745,0.7210174798965454,6.3762078285217285,6.328114986419678,9.821913719177246,10.030065536499023,2.7114579677581787,2.8543918132781982,0,0.0,0
7,210,0.6460385322570801,9.917173385620117,10.165045738220215,10.165045738220215,10.044413566589355,2.6032519340515137,2.6032519340515137,2.6442794799804688,2.649794101715088,2.6262831687927246,0.73139488697052,0.6283584237098694,6.3780975341796875,6.286579132080078,9.917173385620117,10.165045738220215,2.830679178237915,2.741145372390747,0,0.0,0
8,240,0.7061882019042969,10.018946647644043,10.263944625854492,10.263944625854492,10.136907577514648,2.6276464462280273,2.6276464462280273,2.5791752338409424,2.649794101715088,2.6330432891845703,0.72956782579422,0.9893800616264343,6.3593058586120605,6.455995082855225,10.018946647644043,10.263944625854492,2.849822759628296,3.0738651752471924,0,0.0,0
9,270,0.7720682621002197,10.152019500732422,10.384746551513672,10.384746551513672,10.239910125732422,2.633474588394165,2.633474588394165,2.536200523376465,2.649794101715088,2.6128408908843994,0.7183095812797546,0.9929764866828918,6.351150035858154,6.523091793060303,10.152019500732422,10.384746551513672,2.837273359298706,3.032688856124878,0,0.0,0
10,300,0.8285655975341797,10.227666854858398,10.488295555114746,10.488295555114746,10.324267387390137,2.628174304962158,2.628174304962158,2.694434404373169,2.694434404373169,2.61796236038208,0.7320782542228699,0.5335147380828857,6.367905139923096,6.335131645202637,10.227666854858398,10.488295555114746,2.843074321746826,2.668003559112549,0,0.0,0
11,330,0.8948252201080322,10.321412086486816,10.488295555114746,10.488295555114746,10.41938591003418,2.631317138671875,2.631317138671875,2.694434404373169,2.694434404373169,2.6319494247436523,0.6880980134010315,0.5335147380828857,6.388254642486572,6.335131645202637,10.321412086486816,10.488295555114746,2.7920522689819336,2.668003559112549,0,0.0,1
12,360,0.9608557224273682,10.387595176696777,10.612946510314941,10.612946510314941,10.488846778869629,2.624502658843994,2.624502658843994,2.6153106689453125,2.694434404373169,2.6387720108032227,0.5972766280174255,0.7759285569190979,6.410481929779053,6.3256988525390625,10.387595176696777,10.612946510314941,2.669647216796875,2.904017686843872,0,0.0,0
