seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.0685994625091553,3.563977003097534,1.495377540588379,1.3234330415725708,0.9250649213790894,3.1014444828033447,6.230605125427246
1,1.3387386798858643,3.3801355361938477,2.0413968563079834,1.189547061920166,0.903669536113739,2.9283008575439453,6.149187088012695
0,2.067713975906372,3.209770917892456,1.142056941986084,1.1651034355163574,0.9735026359558105,2.723019599914551,6.074132919311523
