seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
0,1.916070580482483,3.225522041320801,1.3094514608383179,0.8364481329917908,0.9557176232337952,2.7476632595062256,4.203907489776611
2,1.4319008588790894,2.7719669342041016,1.3400660753250122,1.5027793645858765,0.9803472757339478,2.2817933559417725,6.525106906890869
1,0.38301700353622437,2.5918514728546143,2.20883446931839,0.9043899774551392,0.9620261192321777,2.1108384132385254,6.055843353271484
