generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve,method,seed
7,210,0.6408016681671143,10.44429874420166,10.652289390563965,10.652289390563965,10.56877326965332,2.40492582321167,2.40492582321167,2.7180540561676025,2.738384485244751,2.5505166053771973,0.9920527338981628,0.9997404217720032,5.459597110748291,5.654565811157227,9.948270797729492,10.152419090270996,2.9009523391723637,3.2179243564605717,0,0.0,0,Gate + docking predictor,2027
8,240,0.7065198421478271,10.569486618041992,10.902630805969238,10.902630805969238,10.718046188354492,2.5306661128997803,2.5306661128997803,2.570405960083008,2.738384485244751,2.6687939167022705,0.9962836503982544,0.9998472929000854,5.448259353637695,5.322682857513428,10.071345329284668,10.40270709991455,3.028808116912842,3.0703296661376958,2,0.0666666666666666,0,Gate + docking predictor,2027
9,270,0.76888108253479,10.751534461975098,11.04786777496338,11.04786777496338,10.866023063659668,2.6588590145111084,2.6588590145111084,2.550299882888794,2.738384485244751,2.69638729095459,0.9988875985145568,0.99989914894104,5.515888690948486,5.370304584503174,10.252090454101562,10.547918319702148,3.1583027839660645,3.0502495765686035,3,0.1,0,Gate + docking predictor,2027
10,300,0.8299896717071533,10.83704948425293,11.125438690185549,11.125438690185549,10.95274257659912,2.692746877670288,2.692746877670288,2.807446002960205,2.807446002960205,2.6550066471099854,0.9993430376052856,0.9997089505195618,5.564051151275635,5.697862148284912,10.33737564086914,10.625584602355955,3.1924188137054443,3.307300567626953,8,0.2666666666666666,0,Gate + docking predictor,2027
11,330,0.8932154178619385,10.932096481323242,11.125438690185549,11.125438690185549,11.041051864624023,2.6520607471466064,2.6520607471466064,2.807446002960205,2.807446002960205,2.724031686782837,0.9993401765823364,0.9997089505195618,5.511040687561035,5.697862148284912,10.432427406311035,10.625584602355955,3.151731014251709,3.307300567626953,7,0.2333333333333333,1,Gate + docking predictor,2027
12,360,0.9532055854797364,10.986525535583496,11.192914009094238,11.192914009094238,11.105606079101562,2.6887006759643555,2.6887006759643555,2.7021143436431885,2.807446002960205,2.736210823059082,0.9994969964027404,0.9998075366020204,5.531381130218506,5.703473567962647,10.486777305603027,10.693010330200195,3.1884491443634038,3.2020180225372314,11,0.3666666666666666,0,Gate + docking predictor,2027
1,30,0.2549929618835449,7.89818811416626,9.798250198364258,9.798250198364258,9.305959701538086,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013492822647095,0.9980766773223876,5.248062610626221,5.902712821960449,7.623751640319824,9.299211502075195,2.1592764854431152,2.339283943176269,0,0.0,0,Gate + docking predictor,2028
2,60,0.3202507495880127,8.966012954711914,9.922981262207031,9.922981262207031,9.60804557800293,2.2454605102539062,2.2454605102539062,1.8274608850479128,1.840245604515076,2.0827789306640625,0.8869456648826599,0.99796462059021,5.731026649475098,5.880233287811279,8.58527946472168,9.423998832702637,2.6261940002441406,2.3264431953430176,0,0.0,0,Gate + docking predictor,2028
3,90,0.381500244140625,9.51445198059082,9.971990585327148,9.971990585327148,9.85816764831543,2.1960155963897705,2.1960155963897705,1.968510985374451,1.968510985374451,2.097944021224976,0.9162049889564514,0.9980548620224,5.978883266448975,5.950421333312988,9.099488258361816,9.472963333129885,2.610980749130249,2.467538356781006,0,0.0,0,Gate + docking predictor,2028
4,120,0.4401686191558838,9.94599723815918,10.678658485412598,10.678658485412598,10.200182914733888,2.152022361755371,2.152022361755371,2.434022665023804,2.434022665023804,2.194031000137329,0.986356556415558,0.9999560117721558,6.048062801361084,5.764151096343994,9.460031509399414,10.178680419921877,2.6379876136779785,2.9340007305145264,0,0.0,0,Gate + docking predictor,2028
5,150,0.5026719570159912,10.20729160308838,10.728878021240234,10.728878021240234,10.451870918273926,2.238795042037964,2.238795042037964,2.4275107383728027,2.434022665023804,2.4069414138793945,0.9982624053955078,0.9999743700027466,5.851953506469727,5.705595016479492,9.708160400390623,10.228890419006348,2.7379260063171387,2.9274978637695312,0,0.0,0,Gate + docking predictor,2028
6,180,0.5600450038909912,10.433323860168455,10.91490077972412,10.91490077972412,10.639848709106444,2.393890142440796,2.393890142440796,2.424706220626831,2.434022665023804,2.416702508926392,0.9977352619171144,0.9999657869338988,5.794302463531494,5.889715671539307,9.934457778930664,10.414917945861816,2.8927576541900635,2.924689054489136,0,0.0,0,Gate + docking predictor,2028
7,210,0.6236143112182617,10.649958610534668,11.055581092834473,11.055581092834473,10.859537124633787,2.395083427429199,2.395083427429199,2.459035396575928,2.459035396575928,2.4272751808166504,0.9987713098526,0.9999626874923706,5.78237771987915,5.84519624710083,10.150571823120115,10.5556001663208,2.8944690227508545,2.959016799926758,0,0.0,0,Gate + docking predictor,2028
8,240,0.6908102035522461,10.825557708740234,11.055581092834473,11.055581092834473,10.965662002563477,2.4170684814453125,2.4170684814453125,2.459035396575928,2.459035396575928,2.421428918838501,0.9999669790267944,0.9999626874923706,5.85242223739624,5.84519624710083,10.32557487487793,10.5556001663208,2.9170517921447754,2.959016799926758,0,0.0,1,Gate + docking predictor,2028
9,270,0.7498033046722412,10.947443962097168,11.099955558776855,11.099955558776855,11.031434059143066,2.425751209259033,2.425751209259033,2.5464510917663574,2.5464510917663574,2.4464259147644043,0.9999648928642272,0.9999617338180542,5.878846168518066,5.89652156829834,10.447460174560549,10.599974632263184,2.925734281539917,3.0464320182800293,0,0.0,0,Gate + docking predictor,2028
10,300,0.810370922088623,11.008008003234863,11.137526512145996,11.137526512145996,11.086830139160156,2.4439988136291504,2.4439988136291504,2.3013062477111816,2.5464510917663574,2.452911138534546,0.999962031841278,0.9999709129333496,5.88825273513794,5.811695575714111,10.50802516937256,10.637540817260742,2.9439797401428223,2.8012917041778564,0,0.0,0,Gate + docking predictor,2028
11,330,0.8768126964569092,11.064412117004396,11.154691696166992,11.154691696166992,11.127925872802734,2.43566632270813,2.43566632270813,2.60490083694458,2.60490083694458,2.4328317642211914,0.9999614357948304,0.999941349029541,5.856488227844238,5.992481708526611,10.56443214416504,10.6547212600708,2.9356465339660645,3.1048715114593506,0,0.0,0,Gate + docking predictor,2028
12,360,0.9351823329925536,11.117440223693848,11.265365600585938,11.265365600585938,11.195012092590332,2.4191393852233887,2.4191393852233887,2.2992873191833496,2.60490083694458,2.4755587577819824,0.99996417760849,0.999958038330078,5.886109352111816,5.807352066040039,10.617459297180176,10.765386581420898,2.919121026992798,2.7992663383483887,0,0.0,0,Gate + docking predictor,2028
1,30,0.2800812721252441,7.898187637329102,9.798250198364258,9.798250198364258,9.305959701538086,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013492226600647,0.9980766773223876,5.248062133789063,5.902712821960449,7.623751163482666,9.299211502075195,2.159276247024536,2.339283943176269,0,0.0,0,Gate + docking predictor,2029
2,60,0.3484530448913574,9.006216049194336,9.88058090209961,9.88058090209961,9.681692123413086,2.090064764022827,2.090064764022827,2.479970216751098,2.479970216751098,2.201991558074951,0.9007055163383484,0.9997615218162536,5.639309406280518,6.474337577819824,8.614336013793945,9.38070011138916,2.4819436073303223,2.979851007461548,0,0.0,0,Gate + docking predictor,2029
3,90,0.4143636226654053,9.403759956359863,9.886870384216309,9.886870384216309,9.803617477416992,2.051564693450928,2.051564693450928,1.8183828592300413,2.479970216751098,2.1250905990600586,0.8765962719917297,0.9984877109527588,6.163788795471191,5.973806381225586,9.040793418884276,9.38762664794922,2.414531707763672,2.317626714706421,0,0.0,0,Gate + docking predictor,2029
4,120,0.4811666011810303,9.779022216796877,10.222000122070312,10.222000122070312,9.985529899597168,2.1848807334899902,2.1848807334899902,2.4351301193237305,2.479970216751098,2.074662923812866,0.9574166536331176,0.9999629259109496,6.158163070678711,6.120026588439941,9.318171501159668,9.722018241882324,2.6457321643829346,2.9351115226745605,0,0.0,0,Gate + docking predictor,2029
5,150,0.5503246784210205,10.047558784484863,10.44577980041504,10.44577980041504,10.25434684753418,2.1754519939422607,2.1754519939422607,2.3077609539031982,2.479970216751098,2.2166085243225098,0.9971043467521667,0.9726019501686096,5.881694316864014,5.419739723205566,9.549004554748535,9.959478378295898,2.674004077911377,2.7940618991851807,0,0.0,0,Gate + docking predictor,2029
6,180,0.6160595417022705,10.235899925231934,10.44577980041504,10.44577980041504,10.340394973754885,2.224501132965088,2.224501132965088,2.3077609539031982,2.479970216751098,2.2293410301208496,0.9961532354354858,0.9726019501686096,5.783819198608398,5.419739723205566,9.737822532653809,9.959478378295898,2.7225770950317383,2.7940618991851807,0,0.0,1,Gate + docking predictor,2029
7,210,0.67539381980896,10.379775047302246,10.70124626159668,10.70124626159668,10.518796920776367,2.2887420654296875,2.2887420654296875,2.36829161643982,2.479970216751098,2.325622081756592,0.9930465817451476,0.9999552965164183,5.696280956268311,5.638739109039307,9.88325309753418,10.201268196105955,2.785265684127808,2.868269205093384,0,0.0,0,Gate + docking predictor,2029
8,240,0.7376112937927246,10.526968955993652,10.727144241333008,10.727144241333008,10.657198905944824,2.3241970539093018,2.3241970539093018,2.3026089668273926,2.479970216751098,2.311265230178833,0.9952141046524048,0.9999462366104126,5.625253677368164,5.602181434631348,10.029362678527832,10.227170944213867,2.82180404663086,2.802582025527954,0,0.0,0,Gate + docking predictor,2029
9,270,0.7995331287384033,10.640775680541992,10.921463966369627,10.921463966369627,10.74610424041748,2.324048519134521,2.324048519134521,2.379449844360352,2.479970216751098,2.339090585708618,0.9976912140846252,0.9999312162399292,5.5968828201293945,5.680374622344971,10.14193058013916,10.42149829864502,2.822894334793091,2.879415512084961,0,0.0,0,Gate + docking predictor,2029
10,300,0.8590362071990967,10.706222534179688,10.93492317199707,10.93492317199707,10.82560920715332,2.3361411094665527,2.3361411094665527,2.418763399124145,2.479970216751098,2.337553739547729,0.9992682933807372,0.9999538660049438,5.595543384552002,5.682209968566895,10.206589698791504,10.434946060180664,2.835775852203369,2.9187402725219727,0,0.0,0,Gate + docking predictor,2029
11,330,0.9126150608062744,10.799027442932127,10.93492317199707,10.93492317199707,10.88558292388916,2.334120512008667,2.334120512008667,2.418763399124145,2.479970216751098,2.3268091678619385,0.9993644952774048,0.9999538660049438,5.645375728607178,5.682209968566895,10.299345970153809,10.434946060180664,2.833802938461304,2.9187402725219727,0,0.0,1,Gate + docking predictor,2029
12,360,0.9813182353973388,10.88465404510498,11.069049835205078,11.069049835205078,10.955902099609377,2.33982253074646,2.33982253074646,2.2616469860076904,2.479970216751098,2.337268352508545,0.9997729063034058,0.9999266862869264,5.681885719299316,5.70965576171875,10.384765625,10.569086074829102,2.839709520339966,2.761610269546509,0,0.0,0,Gate + docking predictor,2029
1,30,0.2623062133789062,7.898187637329102,9.798250198364258,9.798250198364258,9.305959701538086,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013490438461304,0.9980766773223876,5.248063087463379,5.902712821960449,7.623751640319824,9.299211502075195,2.159276247024536,2.339283943176269,0,0.0,0,Gate + docking predictor,2030
2,60,0.3249435424804687,9.170055389404297,9.936575889587402,9.936575889587402,9.824027061462402,2.1720998287200928,2.1720998287200928,2.573981761932373,2.573981761932373,2.14966344833374,0.9043371081352234,0.999832272529602,5.706700801849365,5.651781558990479,8.768705368041992,9.436659812927246,2.573448896408081,3.0738978385925293,0,0.0,0,Gate + docking predictor,2030
3,90,0.3841745853424072,9.760442733764648,10.265024185180664,10.265024185180664,10.00136375427246,2.1765129566192627,2.1765129566192627,2.515260696411133,2.573981761932373,2.324289321899414,0.9830504059791564,0.9999430179595948,5.817866802215576,5.506044864654541,9.27342700958252,9.765052795410156,2.663529396057129,3.0152320861816406,0,0.0,0,Gate + docking predictor,2030
4,120,0.4410414695739746,10.025249481201172,10.299283981323242,10.299283981323242,10.197824478149414,2.2805323600769043,2.2805323600769043,2.248618602752685,2.573981761932373,2.391559362411499,0.9994460344314576,0.9998069405555724,5.64796781539917,5.4209489822387695,9.52552604675293,9.7993803024292,2.78025484085083,2.7485220432281494,0,0.0,0,Gate + docking predictor,2030
5,150,0.5005943775177002,10.179253578186035,10.305785179138184,10.305785179138184,10.284629821777344,2.363638639450073,2.363638639450073,2.398159503936768,2.573981761932373,2.4106507301330566,0.9997844099998474,0.9999593496322632,5.530996322631836,5.349262714385986,9.679364204406738,9.805805206298828,2.86353087425232,2.898139238357544,0,0.0,0,Gate + docking predictor,2030
6,180,0.5542266368865967,10.274094581604004,10.455711364746094,10.455711364746094,10.359100341796877,2.3827145099639893,2.3827145099639893,2.336132764816284,2.573981761932373,2.421112537384033,0.9998890161514282,0.999832034111023,5.499814987182617,5.53673267364502,9.77414894104004,9.955795288085938,2.882659435272217,2.8360488414764404,0,0.0,0,Gate + docking predictor,2030
7,210,0.6202137470245361,10.367120742797852,10.559417724609377,10.559417724609377,10.46609592437744,2.4119505882263184,2.4119505882263184,2.6135659217834477,2.6135659217834477,2.440347671508789,0.9998635649681092,0.9999077320098876,5.515733242034912,5.509439468383789,9.867188453674316,10.059463500976562,2.911882162094116,3.1135196685791016,0,0.0,0,Gate + docking predictor,2030
8,240,0.6865875720977783,10.454459190368652,10.647969245910645,10.647969245910645,10.5687894821167,2.4355876445770264,2.4355876445770264,2.3429226875305176,2.6135659217834477,2.4250659942626958,0.999882996082306,0.9998181462287904,5.549386501312256,5.528658866882324,9.954516410827637,10.148059844970703,2.9355289936065674,2.84283185005188,0,0.0,0,Gate + docking predictor,2030
9,270,0.749908447265625,10.544988632202148,10.69914722442627,10.69914722442627,10.622779846191406,2.4286468029022217,2.4286468029022217,2.552298784255981,2.6135659217834477,2.420985698699951,0.999855935573578,0.9999381303787231,5.535800457000732,5.6399335861206055,10.045062065124512,10.199177742004396,2.928574562072754,3.0522677898406982,0,0.0,0,Gate + docking predictor,2030
10,300,0.8071553707122803,10.619180679321287,10.813067436218262,10.813067436218262,10.714231491088867,2.4171743392944336,2.4171743392944336,2.398669958114624,2.6135659217834477,2.457838535308838,0.9998457431793212,0.999832034111023,5.583034992218018,5.584503173828125,10.11925983428955,10.313151359558104,2.917097330093384,2.8985860347747803,0,0.0,0,Gate + docking predictor,2030
11,330,0.8734049797058105,10.654767990112305,10.824666023254396,10.824666023254396,10.757898330688477,2.480060577392578,2.480060577392578,2.541821956634521,2.6135659217834477,2.5146231651306152,0.9999001622200012,0.9999518394470216,5.634983539581299,5.758130073547363,10.154817581176758,10.324689865112305,2.980010509490967,3.041797876358032,0,0.0,0,Gate + docking predictor,2030
12,360,0.94307279586792,10.744709968566896,10.881818771362305,10.881818771362305,10.829267501831056,2.489957094192505,2.489957094192505,2.506251335144043,2.6135659217834477,2.5233161449432373,0.9998998045921326,0.9999234676361084,5.650211811065674,5.7126970291137695,10.244762420654297,10.38185691833496,2.9899070262908936,3.0062131881713867,0,0.0,0,Gate + docking predictor,2030
1,30,0.2857558727264404,2.159276247024536,3.265838861465454,3.265838861465454,2.86016845703125,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.365428924560547,0.8013492226600647,0.9999837875366212,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.159276247024536,3.265838861465454,0,0.0,0,Gate + sweet predictor,2026
2,60,0.3461780548095703,2.7431349754333496,3.344353675842285,3.344353675842285,3.123914957046509,2.2679450511932373,2.2679450511932373,2.8443644046783447,2.8443644046783447,2.625861883163452,0.9691907167434692,0.99997878074646,5.392361640930176,5.32576847076416,8.357882499694824,7.63440465927124,2.7431349754333496,3.344353675842285,1,0.0333333333333333,0,Gate + sweet predictor,2026
3,90,0.4081015586853027,3.088337182998657,3.3821020126342773,3.3821020126342773,3.276355028152466,2.600377321243286,2.600377321243286,2.8821139335632324,2.8821139335632324,2.7771387100219727,0.9867268204689026,0.9999759197235109,5.532439231872559,5.040761947631836,8.30180549621582,7.840300559997559,3.088337182998657,3.3821020126342773,4,0.1333333333333333,0,Gate + sweet predictor,2026
4,120,0.4712889194488525,3.2300350666046143,3.4039292335510254,3.4039292335510254,3.361485242843628,2.730973482131958,2.730973482131958,2.903942584991455,2.903942584991455,2.8614957332611084,0.9981234669685364,0.9999732971191406,5.326511859893799,5.036555290222168,7.90168285369873,7.827792167663574,3.2300350666046143,3.4039292335510254,14,0.4666666666666667,0,Gate + sweet predictor,2026
5,150,0.5379748344421387,3.35961651802063,3.4410719871521,3.4410719871521,3.406452178955078,2.859628200531006,2.859628200531006,2.94108247756958,2.94108247756958,2.906463623046875,0.9999765157699584,0.9999791383743286,5.232525825500488,5.101924419403076,7.678436279296875,7.695807456970215,3.35961651802063,3.4410719871521,27,0.9,0,Gate + sweet predictor,2026
6,180,0.6032552719116211,3.3941454887390137,3.460308074951172,3.460308074951172,3.431795120239258,2.8941574096679688,2.8941574096679688,2.9603185653686523,2.9603185653686523,2.931807518005371,0.9999762773513794,0.9999791383743286,5.136041164398193,5.047266006469727,7.771326541900635,7.742220401763916,3.3941454887390137,3.460308074951172,30,1.0,0,Gate + sweet predictor,2026
7,210,0.6667420864105225,3.4283576011657715,3.496989250183105,3.496989250183105,3.4672508239746094,2.9283688068389893,2.9283688068389893,2.9970030784606934,2.9970030784606934,2.9672610759735107,0.9999778866767884,0.9999723434448242,5.1200714111328125,5.071793556213379,7.753973484039307,7.80104923248291,3.4283576011657715,3.496989250183105,29,0.9666666666666668,0,Gate + sweet predictor,2026
8,240,0.7318918704986572,3.4604620933532715,3.52908706665039,3.52908706665039,3.501843214035034,2.9604732990264893,2.9604732990264893,3.029097080230713,3.029097080230713,3.001854419708252,0.9999783039093018,0.9999797344207764,5.080570697784424,5.013245105743408,7.751742839813232,7.797601222991943,3.4604620933532715,3.52908706665039,30,1.0,0,Gate + sweet predictor,2026
9,270,0.7913780212402344,3.4885060787200928,3.568471670150757,3.568471670150757,3.5399386882781982,2.988516330718994,2.988516330718994,3.0684821605682373,3.0684821605682373,3.039949655532837,0.9999786615371704,0.9999790191650392,5.059266567230225,5.05155611038208,7.794377326965332,8.003247261047363,3.4885060787200928,3.568471670150757,30,1.0,0,Gate + sweet predictor,2026
10,300,0.8524289131164551,3.528249979019165,3.641035318374634,3.641035318374634,3.588397979736328,3.028260946273804,3.028260946273804,3.141049861907959,3.141049861907959,3.088409185409546,0.9999772310256958,0.9999710321426392,5.056810855865479,4.985241889953613,7.81625509262085,7.939560890197754,3.528249979019165,3.641035318374634,30,1.0,0,Gate + sweet predictor,2026
11,330,0.914949893951416,3.570456027984619,3.641035318374634,3.641035318374634,3.6073365211486816,3.070467710494995,3.070467710494995,3.141049861907959,3.141049861907959,3.1073477268218994,0.9999772906303406,0.9999710321426392,5.078602313995361,4.985241889953613,7.866147994995117,7.939560890197754,3.570456027984619,3.641035318374634,30,1.0,1,Gate + sweet predictor,2026
12,360,0.9710941314697266,3.5962023735046387,3.673524618148804,3.673524618148804,3.640394926071167,3.0962133407592773,3.0962133407592773,3.1735339164733887,3.1735339164733887,3.1404061317443848,0.9999783039093018,0.99998140335083,5.087894916534424,4.979340553283691,7.892813205718994,7.923905372619629,3.5962023735046387,3.673524618148804,30,1.0,0,Gate + sweet predictor,2026
1,30,0.2670421600341797,2.159276247024536,3.265838861465454,3.265838861465454,2.86016845703125,1.8848406076431277,1.8848406076431277,2.765846967697144,2.765846967697144,2.365428924560547,0.8013491034507751,0.9999837875366212,5.248062133789063,5.298385143280029,7.623751640319824,7.660553932189941,2.159276247024536,3.265838861465454,0,0.0,0,Gate + sweet predictor,2027
2,60,0.3353590965270996,2.816046953201294,3.274568796157837,3.274568796157837,3.149780035018921,2.332072496414185,2.332072496414185,2.7746481895446777,2.7746481895446777,2.649918794631958,0.97856342792511,0.9998412132263184,5.746439456939697,5.278820991516113,8.369993209838867,8.324203491210938,2.816046953201294,3.274568796157837,0,0.0,0,Gate + sweet predictor,2027
3,90,0.3987576961517334,3.1348021030426025,3.2937934398651123,3.2937934398651123,3.2568936347961426,2.635648488998413,2.635648488998413,2.7938780784606934,2.7938780784606934,2.7569618225097656,0.998306691646576,0.999830722808838,5.789124965667725,5.302996635437012,8.17943000793457,8.368775367736816,3.1348021030426025,3.2937934398651123,0,0.0,0,Gate + sweet predictor,2027
4,120,0.4655663967132568,3.2557992935180664,3.352850914001465,3.352850914001465,3.3082237243652344,2.7559471130371094,2.7559471130371094,2.852917194366455,2.852917194366455,2.8082756996154785,0.9997050166130066,0.9998674392700196,5.332176685333252,5.195952892303467,8.13554573059082,8.223196029663086,3.2557992935180664,3.352850914001465,6,0.2,0,Gate + sweet predictor,2027
5,150,0.5307273864746094,3.30429482460022,3.352850914001465,3.352850914001465,3.334173679351806,2.804341554641724,2.804341554641724,2.852917194366455,2.852917194366455,2.8342342376708984,0.999906837940216,0.9998674392700196,5.281412124633789,5.195952892303467,8.008157730102539,8.223196029663086,3.30429482460022,3.352850914001465,18,0.6,1,Gate + sweet predictor,2027
6,180,0.5845088958740234,3.3293545246124268,3.410784244537353,3.410784244537353,3.3628623485565186,2.829427480697632,2.829427480697632,2.9108591079711914,2.9108591079711914,2.862943649291992,0.9998542666435242,0.9998501539230348,5.256911754608154,5.041964530944824,8.11733341217041,8.038534164428711,3.3293545246124268,3.410784244537353,26,0.8666666666666667,0,Gate + sweet predictor,2027
7,210,0.6500134468078613,3.341857671737671,3.458702564239502,3.458702564239502,3.3967156410217285,2.841941595077514,2.841941595077514,2.958885669708252,2.958885669708252,2.896813154220581,0.999832808971405,0.9996335506439208,5.222742557525635,5.215987682342529,8.1620454788208,8.354849815368652,3.341857671737671,3.458702564239502,25,0.8333333333333334,0,Gate + sweet predictor,2027
8,240,0.709040641784668,3.3837060928344727,3.5013718605041504,3.5013718605041504,3.4359138011932373,2.883779764175415,2.883779764175415,3.001453161239624,3.001453161239624,2.9359707832336426,0.9998522400856018,0.9998373985290528,5.195520401000977,5.128344058990479,8.171567916870117,8.207816123962402,3.3837060928344727,3.5013718605041504,29,0.9666666666666668,0,Gate + sweet predictor,2027
9,270,0.7677209377288818,3.4297397136688232,3.559798240661621,3.559798240661621,3.4839541912078857,2.929816007614136,2.929816007614136,3.059858798980713,3.059858798980713,2.9840192794799805,0.9998472332954408,0.9998791217803956,5.18922758102417,5.100186347961426,8.227028846740723,8.15074634552002,3.4297397136688232,3.559798240661621,29,0.9666666666666668,0,Gate + sweet predictor,2027
10,300,0.8325357437133789,3.481339931488037,3.587559223175049,3.587559223175049,3.543188095092773,2.981398582458496,2.981398582458496,3.087613821029663,3.087613821029663,3.043243169784546,0.9998828172683716,0.999890923500061,5.141680240631104,5.087543487548828,8.16158676147461,8.091636657714844,3.481339931488037,3.587559223175049,30,1.0,0,Gate + sweet predictor,2027
11,330,0.8883869647979736,3.542830228805542,3.620418548583984,3.620418548583984,3.587144374847412,3.042898416519165,3.042898416519165,3.120476484298706,3.120476484298706,3.087204694747925,0.9998642802238464,0.9998842477798462,5.149484157562256,5.106896877288818,8.203339576721191,8.092132568359375,3.542830228805542,3.620418548583984,30,1.0,0,Gate + sweet predictor,2027
12,360,0.9551756381988524,3.5778005123138428,3.6629440784454346,3.6629440784454346,3.6263835430145264,3.0778610706329346,3.0778610706329346,3.1630167961120605,3.1630167961120605,3.1264450550079346,0.9998786449432372,0.9998544454574584,5.145432949066162,5.211700439453125,8.138067245483398,8.013171195983887,3.5778005123138428,3.6629440784454346,30,1.0,0,Gate + sweet predictor,2027
1,30,0.2679996490478515,2.1592764854431152,3.265838861465454,3.265838861465454,2.86016845703125,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.365428924560547,0.8013492822647095,0.9999837875366212,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.1592764854431152,3.265838861465454,0,0.0,0,Gate + sweet predictor,2028
2,60,0.3293740749359131,2.8719818592071533,3.268405675888061,3.268405675888061,3.175086736679077,2.415435075759888,2.415435075759888,2.768413782119751,2.768413782119751,2.6756958961486816,0.9577206969261168,0.9999836683273317,5.643469333648682,5.314636707305908,8.130143165588379,7.605332851409912,2.8719818592071533,3.268405675888061,0,0.0,0,Gate + sweet predictor,2028
3,90,0.3876466751098633,3.1645185947418213,3.317049980163574,3.317049980163574,3.279719114303589,2.665777444839477,2.665777444839477,2.817056894302368,2.817056894302368,2.7797281742095947,0.9974820613861084,0.9999862909317015,5.475191593170166,5.015273094177246,8.050294876098633,7.844963073730469,3.1645185947418213,3.317049980163574,1,0.0333333333333333,0,Gate + sweet predictor,2028
4,120,0.4533939361572265,3.2754626274108887,3.42236328125,3.42236328125,3.3495864868164062,2.7755126953125,2.7755126953125,2.922374725341797,2.922374725341797,2.849595308303833,0.9998998045921326,0.9999772310256958,5.332004070281982,5.102218627929688,7.887261390686035,7.924437046051025,3.2754626274108887,3.42236328125,11,0.3666666666666666,0,Gate + sweet predictor,2028
5,150,0.5208439826965332,3.340214967727661,3.5092546939849854,3.5092546939849854,3.414358139038086,2.840224266052246,2.840224266052246,3.009263515472412,3.009263515472412,2.91436767578125,0.9999815821647644,0.999982476234436,5.03586483001709,4.9944987297058105,7.841779708862305,7.69821310043335,3.340214967727661,3.5092546939849854,21,0.7,0,Gate + sweet predictor,2028
6,180,0.5790369510650635,3.416632890701294,3.546154260635376,3.546154260635376,3.5101261138916016,2.916642189025879,2.916642189025879,3.0461630821228027,3.0461630821228027,3.0101351737976074,0.999980330467224,0.9999822378158568,5.026000499725342,5.031123161315918,7.8539137840271,7.749373435974121,3.416632890701294,3.546154260635376,29,0.9666666666666668,0,Gate + sweet predictor,2028
7,210,0.6343765258789062,3.4920971393585205,3.5988802909851074,3.5988802909851074,3.5490517616271973,2.992106676101685,2.992106676101685,3.0988893508911133,3.0988893508911133,3.049060583114624,0.9999818205833436,0.9999819993972778,4.992122173309326,5.040714740753174,7.804159164428711,7.88632869720459,3.4920971393585205,3.5988802909851074,30,1.0,0,Gate + sweet predictor,2028
8,240,0.7013564109802246,3.5295231342315674,3.607905387878418,3.607905387878418,3.5761852264404297,3.0295324325561523,3.0295324325561523,3.107916116714477,3.107916116714477,3.076194524765014,0.9999815821647644,0.99997878074646,5.010366916656494,5.072380542755127,7.7769012451171875,7.818892002105713,3.5295231342315674,3.607905387878418,30,1.0,0,Gate + sweet predictor,2028
9,270,0.7669658660888672,3.5726914405822754,3.645932674407959,3.645932674407959,3.614095687866211,3.072700262069702,3.072700262069702,3.1459431648254395,3.1459431648254395,3.114105701446533,0.9999816417694092,0.9999791383743286,5.072417259216309,5.119235038757324,7.8116559982299805,7.919069766998291,3.5726914405822754,3.645932674407959,30,1.0,0,Gate + sweet predictor,2028
10,300,0.8268415927886963,3.597752094268799,3.664813995361328,3.664813995361328,3.6386077404022217,3.097761869430542,3.097761869430542,3.164824962615967,3.164824962615967,3.138618469238281,0.9999814629554749,0.9999780654907228,5.075759410858154,5.136910438537598,7.829953193664551,7.9441423416137695,3.597752094268799,3.664813995361328,30,1.0,0,Gate + sweet predictor,2028
11,330,0.8829710483551025,3.620381355285645,3.685542583465576,3.685542583465576,3.664660692214966,3.120391368865967,3.120391368865967,3.185553550720215,3.185553550720215,3.1646711826324463,0.9999788999557496,0.9999778270721436,5.094761848449707,5.0735859870910645,7.83563232421875,7.832913875579834,3.620381355285645,3.685542583465576,30,1.0,0,Gate + sweet predictor,2028
12,360,0.9465625286102296,3.658682584762573,3.704800605773926,3.704800605773926,3.691044569015503,3.158693552017212,3.158693552017212,3.204811811447144,3.204811811447144,3.1910557746887207,0.999978005886078,0.9999775886535645,5.1123576164245605,5.059474945068359,7.852218627929687,7.935214042663574,3.658682584762573,3.704800605773926,30,1.0,0,Gate + sweet predictor,2028
