seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.0685994625091553,3.6374197006225586,1.5688202381134033,1.2243396043777466,0.9238483905792236,3.1754953861236572,6.323965072631836
1,1.3387386798858643,3.3085410594940186,1.9698023796081543,1.0498685836791992,0.9535682797431946,2.831756830215454,6.082276344299316
0,2.067713975906372,3.1467671394348145,1.0790531635284424,1.064667820930481,0.9688942432403564,2.662320137023926,6.088366508483887
