seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
0,1.916070580482483,3.2592062950134277,1.3431357145309448,0.9949555397033691,0.9467389583587646,2.785836935043335,4.663807392120361
2,1.4319008588790894,2.7539637088775635,1.3220628499984741,1.3540407419204712,0.9856067895889282,2.261160373687744,6.397580146789551
1,0.38301700353622437,2.192563056945801,1.8095460534095764,1.013296127319336,0.1885014921426773,2.5875113010406494,6.201668739318848
