generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,4,ga_mutation_crossover,COC(=O)C(=CC=C(C=c1c2c3ccccc3n1CNN=2)OC)Cc1ccccc1,True,4.012502193450928,0.999922513961792,3.5125410556793213,3.613100051879883,0.40223604440689087,3.5,5.1670355796813965,0.0,COC(=O)C(=CC=C(C=c1c2c3ccccc3n1CNN=2)OC)Cc1ccccc1,True,1.0,pass,,401.4660000000001,64.85,1,6,7,2.3895,6,4,30,6,0.5,0,True,ok,0.9950851798057556,2.98579740524292,3.0134387016296387,0.11056522279977798,2.98579740524292,6.184932231903076,0.04478970915079117,3.48334002494812,0.0,not_used,,3.48334002494812,True,pass,1
final,22,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)CNC(=O)N1c1ccc2nc(-c3cccnc3)[nH]c2c1,True,4.106448173522949,0.9996938705444336,3.6066014766693115,3.692103624343872,0.3420087397098541,3.5,5.361799240112305,0.0,COC(=O)C1(Cc2ccccc2)CNC(=O)N1c1ccc2nc(-c3cccnc3)[nH]c2c1,True,1.0,pass,,427.4640000000001,100.21000000000001,2,5,7,3.309000000000001,5,5,32,8,0.65625,0,True,ok,0.9495543241500854,3.006704568862915,3.074885845184326,0.2727248966693878,3.006704568862915,6.567187309265137,0.37379083037376404,3.4814817905426025,0.0,not_used,,3.4814817905426025,True,pass,2
