generation,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success
1,3.265838861465454,0.9999837875366211,2.7658469676971436,2.7658469676971436,0.2119266390800476,2.7658469676971436,5.298385143280029,0.0,7.660553932189941,0.40941938757896423,3.265838861465454,False
2,3.344353675842285,0.99997878074646,2.8443644046783447,2.8443644046783447,0.20492811501026154,2.8443644046783447,5.32576847076416,0.0,7.63440465927124,0.422722190618515,3.344353675842285,True
3,3.3821020126342773,0.9999759197235107,2.8821139335632324,2.8821139335632324,0.25069907307624817,2.8821139335632324,5.040761947631836,0.0,7.840300559997559,0.4000658094882965,3.3821020126342773,True
4,3.4039292335510254,0.9999732971191406,2.903942584991455,2.903942584991455,0.24006222188472748,2.903942584991455,5.036555290222168,0.0,7.827792167663574,0.3939605951309204,3.4039292335510254,True
5,3.4410719871520996,0.9999791383743286,2.94108247756958,2.94108247756958,0.23753033578395844,2.94108247756958,5.101924419403076,0.0,7.695807456970215,0.33633914589881897,3.4410719871520996,True
6,3.460308074951172,0.9999791383743286,2.9603185653686523,2.9603185653686523,0.27143624424934387,2.9603185653686523,5.047266006469727,0.0,7.742220401763916,0.3764897584915161,3.460308074951172,True
7,3.4969892501831055,0.9999723434448242,2.9970030784606934,2.9970030784606934,0.19878335297107697,2.9970030784606934,5.071793556213379,0.0,7.80104923248291,0.3795475661754608,3.4969892501831055,True
8,3.5290870666503906,0.9999797344207764,3.029097080230713,3.029097080230713,0.25834956765174866,3.029097080230713,5.013245105743408,0.0,7.797601222991943,0.394328773021698,3.5290870666503906,True
9,3.568471670150757,0.9999790191650391,3.0684821605682373,3.0684821605682373,0.2230658382177353,3.0684821605682373,5.05155611038208,0.0,8.003247261047363,0.4417983591556549,3.568471670150757,True
10,3.641035318374634,0.9999710321426392,3.141049861907959,3.141049861907959,0.19613860547542572,3.141049861907959,4.985241889953613,0.0,7.939560890197754,0.4108465611934662,3.641035318374634,True
11,3.641035318374634,0.9999710321426392,3.141049861907959,3.141049861907959,0.19613860547542572,3.141049861907959,4.985241889953613,0.0,7.939560890197754,0.4108465611934662,3.641035318374634,True
12,3.6735246181488037,0.9999814033508301,3.1735339164733887,3.1735339164733887,0.2292512208223343,3.1735339164733887,4.979340553283691,0.0,7.923905372619629,0.32402029633522034,3.6735246181488037,True
