generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,0,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.641035318374634,0.9999710321426392,3.141049861907959,3.141049861907959,0.19613860547542572,3.141049861907959,4.985241889953613,0.0,7.939560890197754,0.4108465611934662,3.641035318374634,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2.0,4.0,6.0,0.7516999999999998,7.0,1.0,20.0,6.0,0.3,0.0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.3915356993675232,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892088413238525,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,1.0
final,,17,COC(=O)C(Cc1ccccc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,3.5963640213012695,0.9999649524688721,3.096381664276123,3.096381664276123,0.24516189098358154,3.096381664276123,5.255068302154541,0.0,8.08310604095459,0.3856962025165558,3.5963640213012695,,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CC(C(=O)O)=C(N)C(C)(C)C,True,1.0,pass,,362.42600000000016,118.72,3.0,5.0,8.0,1.6204999999999996,7.0,1.0,26.0,7.0,0.23076923076923078,0.0,True,ok,0.9999244213104248,2.4059250354766846,2.4059250354766846,0.3088807463645935,2.4059250354766846,6.538459777832031,0.41188785433769226,7.6471452713012695,0.2488722801208496,2.9058871269226074,0.0,not_used,,2.9058871269226074,False,pred_logsw_reencoded_low,16.0
1,0.0,19,,False,3.265838861465454,0.9999837875366211,2.7658469676971436,2.7658469676971436,0.2119266390800476,2.7658469676971436,5.298385143280029,0.0,7.660553932189941,0.40941938757896423,3.265838861465454,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
