generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,18,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.6345248222351074,0.9999808073043823,3.1345343589782715,3.1345343589782715,0.24456459283828735,3.1345343589782715,5.0567450523376465,0.0,7.760414123535156,0.3001548945903778,3.6345248222351074,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2,5,7,-0.7001999999999979,3,4,24,9,0.25,0,True,ok,0.999875545501709,3.0625383853912354,3.0625383853912354,0.24457024037837982,3.0625383853912354,4.969509601593018,0.0,8.010222434997559,0.5983455777168274,3.56247615814209,0.0,not_used,,3.56247615814209,True,pass,1
final,5,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)C1SC(=NN)N(N)C1C(=O)O,True,3.641857624053955,0.9999768733978271,3.141869068145752,3.141869068145752,0.27327293157577515,3.141869068145752,5.134629726409912,0.0,7.9180779457092285,0.40396609902381897,3.641857624053955,COC(=O)C(Cc1ccccc1)NC(=O)C1SC(=NN)N(N)C1C(=O)O,True,1.0,pass,,381.41400000000016,160.33999999999997,4,8,12,-1.1390999999999976,6,2,26,11,0.23076923076923078,0,True,ok,0.9999898672103882,2.855236053466797,2.855236053466797,0.3785672187805176,2.855236053466797,6.641831874847412,0.5003775954246521,7.567391395568848,0.32926517724990845,3.3552310466766357,0.0,not_used,,3.3552310466766357,True,pass,2
final,19,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,3.6125807762145996,0.9999741315841675,3.112593650817871,3.112593650817871,0.2747664451599121,3.112593650817871,5.137843608856201,0.0,7.9255242347717285,0.4418509304523468,3.6125807762145996,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,1.0,pass,,352.4120000000001,95.94,2,6,8,0.6939999999999995,7,2,24,8,0.25,0,True,ok,0.9999881982803345,2.853675127029419,2.853675127029419,0.21697404980659485,2.853675127029419,5.397027015686035,0.0,7.61215353012085,0.20348472893238068,3.3536691665649414,0.0,not_used,,3.3536691665649414,True,pass,3
final,22,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,3.625138521194458,0.9999748468399048,3.1251511573791504,3.1251511573791504,0.2732071578502655,3.1251511573791504,5.179511070251465,0.0,7.9256415367126465,0.3695717751979828,3.625138521194458,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,1.0,pass,,352.4120000000001,95.94,2,6,8,0.6939999999999995,7,2,24,8,0.25,0,True,ok,0.9999881982803345,2.853675127029419,2.853675127029419,0.21697397530078888,2.853675127029419,5.397027015686035,0.0,7.61215353012085,0.2034846693277359,3.3536691665649414,0.0,not_used,,3.3536691665649414,True,pass,4
final,29,ga_mutation_crossover,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,3.6936402320861816,0.99997878074646,3.193650722503662,3.193650722503662,0.25618836283683777,3.193650722503662,5.150911331176758,0.0,8.041532516479492,0.3947976231575012,3.6936402320861816,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,True,1.0,pass,,331.28400000000005,116.24999999999999,2,5,7,-0.7001999999999979,3,4,24,9,0.25,0,True,ok,0.9999334812164307,2.8345894813537598,2.8345894813537598,0.25208911299705505,2.8345894813537598,5.002524375915527,0.0,8.020027160644531,0.31160885095596313,3.3345561027526855,0.0,not_used,,3.3345561027526855,True,pass,5
final,10,ga_mutation_crossover,COCCNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC,True,3.6791038513183594,0.9999796152114868,3.1791141033172607,3.1791141033172607,0.22925440967082977,3.1791141033172607,5.061446666717529,0.0,7.825413703918457,0.41027775406837463,3.6791038513183594,COCCNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC,True,1.0,pass,,352.3870000000001,113.96,3,6,9,-0.03379999999999761,11,1,25,8,0.24,0,True,ok,0.9999831914901733,2.638849973678589,2.638849973678589,0.22352799773216248,2.638849973678589,6.603243350982666,0.46734464168548584,8.153909683227539,0.5574636459350586,3.1388416290283203,0.0,not_used,,3.1388416290283203,False,pred_logsw_reencoded_low,6
final,25,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCC(C)(C)C,True,3.6752262115478516,0.9999779462814331,3.1752371788024902,3.1752371788024902,0.2328103929758072,3.1752371788024902,5.118785381317139,0.0,7.95465087890625,0.37715473771095276,3.6752262115478516,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCC(C)(C)C,True,1.0,pass,,364.4420000000001,104.73,3,5,8,1.3658999999999994,9,1,26,7,0.23076923076923078,0,True,ok,0.9999839067459106,2.4789986610412598,2.4789986610412598,0.3701942265033722,2.4789986610412598,5.228187084197998,0.0,7.620204925537109,0.1957966387271881,2.9789905548095703,0.0,not_used,,2.9789905548095703,False,pred_logsw_reencoded_low,7
final,26,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,3.695221185684204,0.9999788999557495,3.1952316761016846,3.1952316761016846,0.25443753600120544,3.1952316761016846,5.198700904846191,0.0,7.609804630279541,0.2968800961971283,3.695221185684204,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1CSC,True,1.0,pass,,352.4120000000001,95.94,2,6,8,0.6939999999999995,7,2,24,8,0.25,0,True,ok,0.9999856948852539,2.4558753967285156,2.4558753967285156,0.3379697799682617,2.4558753967285156,5.611024379730225,0.0,7.686511993408203,0.1988522708415985,2.9558682441711426,0.0,not_used,,2.9558682441711426,False,pred_logsw_reencoded_low,8
final,21,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6007943153381348,0.9999804496765137,3.100804090499878,3.100804090499878,0.2832411229610443,3.100804090499878,5.126730918884277,0.0,7.722315311431885,0.2698977589607239,3.6007943153381348,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153584837913513,2.446763515472412,4.358775615692139,0.0,7.599270820617676,0.5892087817192078,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,9
final,15,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6940953731536865,0.9999779462814331,3.194106340408325,3.194106340408325,0.25059008598327637,3.194106340408325,5.066380977630615,0.0,7.8069634437561035,0.36022984981536865,3.6940953731536865,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153584837913513,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892085433006287,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,10
final,8,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6269216537475586,0.9999767541885376,3.1269333362579346,3.1269333362579346,0.24801450967788696,3.1269333362579346,5.007951259613037,0.0,7.892788887023926,0.41145065426826477,3.6269216537475586,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153575897216797,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892086029052734,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,11
final,12,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.654635429382324,0.9999799728393555,3.1546454429626465,3.1546454429626465,0.2647700905799866,3.1546454429626465,5.139041900634766,0.0,7.971945285797119,0.41573378443717957,3.654635429382324,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153578877449036,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892085433006287,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,12
final,6,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.703197717666626,0.9999803304672241,3.203207492828369,3.203207492828369,0.23723933100700378,3.203207492828369,5.088587760925293,0.0,7.867524147033691,0.3557033836841583,3.703197717666626,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153602719306946,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892084240913391,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,13
final,1,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6751227378845215,0.9999796152114868,3.175132989883423,3.175132989883423,0.21910852193832397,3.175132989883423,5.038629055023193,0.0,7.8950982093811035,0.4256488084793091,3.6751227378845215,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.3915358781814575,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892085433006287,2.946746587753296,0.0,not_used,,2.946746587753296,False,pred_logsw_reencoded_low,14
