generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve
1,30,0.27112245559692383,1.884840488433838,2.7658469676971436,2.7658469676971436,2.434842586517334,1.884840488433838,1.884840488433838,2.7658469676971436,2.7658469676971436,2.434842586517334,0.8013492822647095,0.9999837875366211,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.1592764854431152,3.265838861465454,0,0.0,0
2,60,0.33610057830810547,2.4602255821228027,2.7901859283447266,2.7901859283447266,2.691390037536621,2.4602255821228027,2.4602255821228027,2.7901859283447266,2.7901859283447266,2.691390037536621,0.8347502946853638,0.9213240742683411,5.807465076446533,5.624180316925049,8.097504615783691,8.718968391418457,2.7717440128326416,3.2508480548858643,0,0.0,0
3,90,0.4028182029724121,2.672020196914673,2.7901859283447266,2.7901859283447266,2.777040958404541,2.672020196914673,2.672020196914673,2.7901859283447266,2.7901859283447266,2.777040958404541,0.9555580615997314,0.9213240742683411,5.508767127990723,5.624180316925049,8.119524955749512,8.718968391418457,3.126889705657959,3.2508480548858643,0,0.0,1
4,120,0.4645044803619385,2.782069683074951,2.9475340843200684,2.9475340843200684,2.867349147796631,2.782069683074951,2.782069683074951,2.9475340843200684,2.9475340843200684,2.867349147796631,0.992380678653717,0.9999727010726929,5.305821418762207,5.039231300354004,8.031015396118164,7.758950710296631,3.27825927734375,3.4475204944610596,10,0.3333333333333333,0
5,150,0.5203115940093994,2.8573927879333496,2.976921558380127,2.976921558380127,2.929687261581421,2.8573927879333496,2.8573927879333496,2.976921558380127,2.976921558380127,2.929687261581421,0.9980431795120239,0.9999806880950928,5.034648418426514,5.10001802444458,7.836638927459717,7.603747367858887,3.356414318084717,3.476912021636963,25,0.8333333333333334,0
6,180,0.5871593952178955,2.9298248291015625,3.0524353981018066,3.0524353981018066,2.9961838722229004,2.9298248291015625,2.9298248291015625,3.0524353981018066,3.0524353981018066,2.9961838722229004,0.9985026121139526,0.9999676942825317,5.052220344543457,4.869875431060791,7.877039432525635,7.900827884674072,3.4290754795074463,3.5524191856384277,30,1.0,0
7,210,0.6526694297790527,2.9937829971313477,3.0733463764190674,3.0733463764190674,3.0467734336853027,2.9937829971313477,2.9937829971313477,3.0733463764190674,3.0733463764190674,3.0467734336853027,0.9999749660491943,0.9999622106552124,4.996200084686279,4.933976650238037,7.785235404968262,7.904066562652588,3.4937703609466553,3.5733275413513184,30,1.0,0
8,240,0.7162783145904541,3.030416250228882,3.0968823432922363,3.0968823432922363,3.0770986080169678,3.030416250228882,3.030416250228882,3.0968823432922363,3.0968823432922363,3.0770986080169678,0.9999738931655884,0.9999735355377197,4.960122108459473,5.0355095863342285,7.795595169067383,7.7694525718688965,3.5304031372070312,3.5968689918518066,30,1.0,0
9,270,0.7810165882110596,3.0683226585388184,3.1249969005584717,3.1249969005584717,3.1032564640045166,3.0683226585388184,3.0683226585388184,3.1249969005584717,3.1249969005584717,3.1032564640045166,0.9999728798866272,0.9999748468399048,4.959846019744873,5.0343475341796875,7.831711292266846,7.782112121582031,3.5683093070983887,3.6249842643737793,30,1.0,0
10,300,0.8402934074401855,3.094899892807007,3.1590659618377686,3.1590659618377686,3.1301660537719727,3.094899892807007,3.094899892807007,3.1590659618377686,3.1590659618377686,3.1301660537719727,0.9999707937240601,0.9999648332595825,4.933844089508057,4.92037296295166,7.86245059967041,7.790879249572754,3.5948851108551025,3.659048318862915,30,1.0,0
11,330,0.8965010643005371,3.1175549030303955,3.1927530765533447,3.1927530765533447,3.161597490310669,3.1175549030303955,3.1175549030303955,3.1927530765533447,3.1927530765533447,3.161597490310669,0.999968945980072,0.9999643564224243,4.946589469909668,4.9223175048828125,7.851456165313721,7.82879114151001,3.617539167404175,3.692735195159912,30,1.0,0
12,360,0.9629387855529785,3.1530356407165527,3.1967995166778564,3.1967995166778564,3.1877048015594482,3.1530356407165527,3.1530356407165527,3.1967995166778564,3.1967995166778564,3.1877048015594482,0.9999675750732422,0.9999710321426392,4.970528602600098,5.1864728927612305,7.849480628967285,7.553427696228027,3.653019428253174,3.6967849731445312,30,1.0,0
