generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success
1,0,25,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True
1,1,9,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.268479585647583,0.9999837875366211,2.7684876918792725,2.8473732471466064,0.31554198265075684,2.7684876918792725,5.778102397918701,0.0,True
1,2,1,O=C1CN2C3(N1)C(O)C(CO)OC14OC5C(CO)OCC6(O1)OC43OC526,True,3.1704764366149902,0.9995415210723877,2.670705795288086,2.7199482917785645,0.19696994125843048,2.670705795288086,6.84811544418335,0.6155813932418823,True
1,3,23,OCC1OC2(OC3CCOC(C(Cl)(Cl)Cl)C3O2)C(O)CC1O,True,3.0753602981567383,0.9998216032981873,2.5754494667053223,2.6165411472320557,0.16436687111854553,2.5754494667053223,6.4614152908325195,0.28275445103645325,False
1,4,22,COC(=O)C1(Cc2ccccc2)N2CC3Oc4cc(OC)cc(c4)C31NC(CC(=O)O)C2=O,True,2.8431053161621094,0.9910666346549988,2.347572088241577,2.4376118183135986,0.3601592779159546,2.347572088241577,5.917479515075684,0.0,False
1,5,8,COc1cc2cc3c1C14OC5OC(C)C(C5O1)C4(O2)O3,True,2.642862319946289,0.7992234826087952,2.2438719272613525,2.300161361694336,0.22515764832496643,2.2438719272613525,6.295114994049072,0.13962233066558838,False
1,6,16,COC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)CC(=O)O,True,2.581390142440796,0.999930739402771,2.0814247131347656,2.1177496910095215,0.14529994130134583,2.0814247131347656,4.349869728088379,0.0,False
1,7,12,O=C1c2ccc3c(c2)C1(c1ccccc1)C12OC4(OCCC1(O)C4O)OC2O3,True,2.577462911605835,0.9089022874832153,2.123011827468872,2.1752634048461914,0.20900659263134003,2.123011827468872,6.1415114402771,0.007418096996843815,False
2,0,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True
2,1,7,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.335334539413452,0.999982476234436,2.835343360900879,2.9166805744171143,0.3253493010997772,2.835343360900879,5.654446601867676,0.0,True
2,2,1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.268479585647583,0.9999837875366211,2.7684876918792725,2.8473732471466064,0.31554198265075684,2.7684876918792725,5.778102397918701,0.0,True
2,3,14,OCC1OC23OCC4OCC(O)C(Cl)(OC2(O)C(Cl)C1O)C4O3,True,3.2474029064178467,0.999038577079773,2.7478835582733154,2.7933430671691895,0.18183846771717072,2.7478835582733154,6.952023506164551,0.7050134539604187,True
2,4,25,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.2298595905303955,0.9999839067459106,2.729867696762085,2.806774377822876,0.307626873254776,2.729867696762085,5.770750522613525,0.0,True
2,5,3,OCC1OCC2(CC1O)OC1(COC(CO)C(O)C1)OC1(COC(CO)C(O)C1Cl)O2,True,3.205158233642578,0.999645471572876,2.7053353786468506,2.7560582160949707,0.20289157330989838,2.7053353786468506,6.947705268859863,0.7012968063354492,True
2,6,11,OCC1OC23OC4C(CO)OCC5(O2)OC3(OC45Cl)C(Cl)C1O,True,3.1734066009521484,0.9995529055595398,2.6736302375793457,2.721810817718506,0.1927221417427063,2.6736302375793457,6.815245151519775,0.5872904062271118,True
2,7,2,OCC1OCC2(CC1O)OC1(COC(CO)C(O)C1)OC1(COC(CO)C(O)C1Cl)O2,True,3.1704764366149902,0.9995415210723877,2.670705795288086,2.7199482917785645,0.19696994125843048,2.670705795288086,6.84811544418335,0.6155813932418823,True
3,0,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True
3,1,7,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.3956358432769775,0.9999476671218872,2.8956620693206787,2.9936206340789795,0.3918338716030121,2.8956620693206787,5.262648105621338,0.0,True
3,2,9,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.392526626586914,0.9999828338623047,2.8925352096557617,2.9650702476501465,0.2901397943496704,2.8925352096557617,5.666616439819336,0.0,True
3,3,12,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.346339225769043,0.999937891960144,2.846370220184326,2.9363677501678467,0.3599901497364044,2.846370220184326,5.333741188049316,0.0,True
3,4,22,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.335798501968384,0.9999784231185913,2.8358092308044434,2.916041851043701,0.32093000411987305,2.8358092308044434,5.57120943069458,0.0,True
3,5,1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.335334539413452,0.999982476234436,2.835343360900879,2.9166805744171143,0.3253493010997772,2.835343360900879,5.654446601867676,0.0,True
3,6,17,Cc1cc(C)n(C2CC(=O)NC3(C(=O)O)COc4ccccc4C23O)n1,True,3.315425157546997,0.9997051358222961,2.815572500228882,2.85941219329834,0.17535842955112457,2.815572500228882,5.506321430206299,0.0,True
3,7,23,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.2904417514801025,0.9999822378158569,2.7904505729675293,2.867215394973755,0.30705928802490234,2.7904505729675293,5.738432884216309,0.0,True
4,0,13,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5093228816986084,0.9999723434448242,3.0093367099761963,3.11523175239563,0.4235802888870239,3.0093367099761963,5.1063055992126465,0.0,True
4,1,16,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.4905192852020264,0.9999731779098511,2.990532636642456,3.095299482345581,0.4190676212310791,2.990532636642456,5.103122234344482,0.0,True
4,2,15,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.4875330924987793,0.9999839067459106,2.9875411987304688,3.0705175399780273,0.3319053649902344,2.9875411987304688,5.394346714019775,0.0,True
4,3,10,CC=C1NC(=O)N(C)C(N(C)C(=O)OC(C)(C)C)C1=O,True,3.4867730140686035,0.8656430244445801,3.0539515018463135,3.169119358062744,0.46067139506340027,3.0539515018463135,6.350123405456543,0.18696723878383636,True
4,4,20,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.4799766540527344,0.9999802112579346,2.9799866676330566,3.078376531600952,0.39355966448783875,2.9799866676330566,5.327917575836182,0.0,True
4,5,17,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.458500385284424,0.9999444484710693,2.9585280418395996,3.060028553009033,0.4060017168521881,2.9585280418395996,5.244599342346191,0.0,True
4,6,19,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.4442715644836426,0.9999668598175049,2.9442880153656006,3.0474605560302734,0.412690132856369,2.9442880153656006,5.092774391174316,0.0,True
4,7,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True
5,0,16,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6731033325195312,0.9999793767929077,3.1731135845184326,3.272449493408203,0.3973439633846283,3.1731135845184326,5.2594523429870605,0.0,True
5,1,29,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.6244451999664307,0.999975323677063,3.124457597732544,3.238722562789917,0.4570600390434265,3.124457597732544,5.04925537109375,0.0,True
5,2,15,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.5674026012420654,0.9999750852584839,3.0674149990081787,3.1735401153564453,0.42450058460235596,3.0674149990081787,5.339771270751953,0.0,True
5,3,6,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.541858196258545,0.9999681711196899,3.0418741703033447,3.1452295780181885,0.41342201828956604,3.0418741703033447,5.116745471954346,0.0,True
5,4,25,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5275378227233887,0.9999737739562988,3.0275509357452393,3.135972499847412,0.4336859881877899,3.0275509357452393,5.1057047843933105,0.0,True
5,5,5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5227701663970947,0.9999727010726929,3.0227837562561035,3.1331770420074463,0.4415735900402069,3.0227837562561035,5.113133907318115,0.0,True
5,6,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5093228816986084,0.9999723434448242,3.0093367099761963,3.11523175239563,0.4235802888870239,3.0093367099761963,5.1063055992126465,0.0,True
5,7,23,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.5049610137939453,0.9999808073043823,3.0049705505371094,3.0920896530151367,0.34847593307495117,3.0049705505371094,5.2885541915893555,0.0,True
6,0,16,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.748753547668457,0.9999759197235107,3.248765468597412,3.343514919281006,0.3789980411529541,3.248765468597412,5.400935173034668,0.0,True
6,1,28,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6737442016601562,0.9999794960021973,3.1737544536590576,3.2687630653381348,0.38003402948379517,3.1737544536590576,5.280745506286621,0.0,True
6,2,0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.6731033325195312,0.9999793767929077,3.1731135845184326,3.272449493408203,0.3973439633846283,3.1731135845184326,5.2594523429870605,0.0,True
6,3,4,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.642831802368164,0.9999778270721436,3.1428427696228027,3.242394208908081,0.39820531010627747,3.1428427696228027,5.255524635314941,0.0,True
6,4,1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.6244451999664307,0.999975323677063,3.124457597732544,3.238722562789917,0.4570600390434265,3.124457597732544,5.04925537109375,0.0,True
6,5,3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5730443000793457,0.9999710321426392,3.073058843612671,3.1752727031707764,0.40885505080223083,3.073058843612671,5.093998432159424,0.0,True
6,6,2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.5674026012420654,0.9999750852584839,3.0674149990081787,3.1735401153564453,0.42450058460235596,3.0674149990081787,5.339771270751953,0.0,True
6,7,24,COC(=O)C(Cc1ccccc1)N1CC(C(C)(C)C)=NC(CC(=O)O)C1=O,True,3.5616419315338135,0.9999517202377319,3.0616660118103027,3.162100315093994,0.40173712372779846,3.0616660118103027,5.2599310874938965,0.0,True
7,0,19,CCC1CN2C(=O)C3(C1)N(Cc1ccccc1)C(=O)CC2N3C(=O)OC(C)(C)C,True,3.8627002239227295,0.9668744802474976,3.379262924194336,3.4800961017608643,0.40333297848701477,3.379262924194336,6.035295009613037,0.0,True
7,1,0,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.748753547668457,0.9999759197235107,3.248765468597412,3.343514919281006,0.3789980411529541,3.248765468597412,5.400935173034668,0.0,True
7,2,3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.7199158668518066,0.9999792575836182,3.219926357269287,3.3192577362060547,0.39732569456100464,3.219926357269287,5.310413360595703,0.0,True
7,3,4,CCCCC(c1ccccc1)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,3.7196884155273438,0.99997878074646,3.219698905944824,3.3131160736083984,0.3736687898635864,3.219698905944824,5.388524532318115,0.0,True
7,4,1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6737442016601562,0.9999794960021973,3.1737544536590576,3.2687630653381348,0.38003402948379517,3.1737544536590576,5.280745506286621,0.0,True
7,5,2,CCCCC1C(=O)C(c2ccccc2)C(C(=O)OC)N1C(=O)CCC(=O)O,True,3.6731033325195312,0.9999793767929077,3.1731135845184326,3.272449493408203,0.3973439633846283,3.1731135845184326,5.2594523429870605,0.0,True
7,6,12,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6717681884765625,0.9999808073043823,3.1717777252197266,3.2673697471618652,0.3823680579662323,3.1717777252197266,5.251775741577148,0.0,True
7,7,16,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.6657803058624268,0.9999781847000122,3.1657912731170654,3.2682852745056152,0.40997567772865295,3.1657912731170654,5.276062965393066,0.0,True
8,0,17,CCCCC(C=O)N(C(=O)OC(C)(C)C)c1cccc(C(=O)N(C)C)c1,True,3.917783260345459,0.9480510354042053,3.4437577724456787,3.5518813133239746,0.43249431252479553,3.4437577724456787,6.069045543670654,0.0,True
8,1,11,NC(=O)N1C2CC3CC(C=O)C(c4ccccc4)(O2)C1C3,True,3.8869824409484863,0.9999055862426758,3.3870296478271484,3.499634265899658,0.4504181146621704,3.3870296478271484,5.6833600997924805,0.0,True
