seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.0685994625091553,3.414417266845703,1.3458178043365479,1.2593344449996948,0.9730550050735474,2.927889823913574,6.529581546783447
1,1.3387386798858643,3.3954970836639404,2.056758403778076,1.1616346836090088,0.9689635634422302,2.911015272140503,5.9895830154418945
0,2.067713975906372,3.331385374069214,1.2636713981628418,1.2297555208206177,0.9622640609741211,2.8502533435821533,6.03773307800293
