generation,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success
1,3.265838861465454,0.9999837875366211,2.7658469676971436,2.7658469676971436,0.2119266390800476,2.7658469676971436,5.298385143280029,0.0,7.660553932189941,0.40941938757896423,3.265838861465454,False
2,3.3223764896392822,0.9999828338623047,2.82238507270813,2.82238507270813,0.19532911479473114,2.82238507270813,5.172839164733887,0.0,7.804107666015625,0.44118016958236694,3.3223764896392822,True
3,3.3223764896392822,0.9999828338623047,2.82238507270813,2.82238507270813,0.19532911479473114,2.82238507270813,5.172839164733887,0.0,7.804107666015625,0.44118016958236694,3.3223764896392822,True
4,3.3263099193573,0.9999815225601196,2.8263192176818848,2.8263192176818848,0.18263594806194305,2.8263192176818848,5.304646968841553,0.0,7.788144588470459,0.4107517600059509,3.3263099193573,True
5,3.388688325881958,0.9999804496765137,2.888698101043701,2.888698101043701,0.17264360189437866,2.888698101043701,5.235037803649902,0.0,7.819512844085693,0.4156480133533478,3.388688325881958,True
6,3.4062092304229736,0.9999805688858032,2.906219005584717,2.906219005584717,0.14086826145648956,2.906219005584717,5.186083793640137,0.0,7.8498077392578125,0.4443199038505554,3.4062092304229736,True
7,3.440110206604004,0.9999784231185913,2.9401209354400635,2.9401209354400635,0.16275984048843384,2.9401209354400635,5.2765727043151855,0.0,7.8681960105896,0.42500099539756775,3.440110206604004,True
8,3.464299201965332,0.9999828338623047,2.9643077850341797,2.9643077850341797,0.2428406924009323,2.9643077850341797,4.899372100830078,0.0,7.894569396972656,0.38562634587287903,3.464299201965332,True
9,3.5119729042053223,0.9999792575836182,3.0119831562042236,3.0119831562042236,0.14728184044361115,3.0119831562042236,5.1855974197387695,0.0,7.882193088531494,0.4454249143600464,3.5119729042053223,True
10,3.5406908988952637,0.9999803304672241,3.040700674057007,3.040700674057007,0.17127826809883118,3.040700674057007,5.117570400238037,0.0,7.847250461578369,0.37690550088882446,3.5406908988952637,True
11,3.5732204914093018,0.9999685287475586,3.0732362270355225,3.0732362270355225,0.11161177605390549,3.0732362270355225,5.204861640930176,0.0,7.80817174911499,0.4245664179325104,3.5732204914093018,True
12,3.62139892578125,0.9999656677246094,3.1214160919189453,3.1214160919189453,0.11389238387346268,3.1214160919189453,5.212703704833984,0.0,7.826056003570557,0.436805784702301,3.62139892578125,True
