generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve
1,30,0.2570796012878418,2.159276247024536,3.265838861465454,3.265838861465454,2.86016845703125,1.884840488433838,1.884840488433838,2.7658469676971436,2.7658469676971436,2.365428924560547,0.8013492226600647,0.9999837875366211,5.2480621337890625,5.298385143280029,7.623751163482666,7.660553932189941,2.159276247024536,3.265838861465454,0,0.0,0
2,60,0.32161545753479004,2.7466938495635986,3.3223764896392822,3.3223764896392822,3.1202456951141357,2.294426202774048,2.294426202774048,2.82238507270813,2.82238507270813,2.6220474243164062,0.9579034447669983,0.9999828338623047,5.394219398498535,5.172839164733887,8.211043357849121,7.804107666015625,2.7466938495635986,3.3223764896392822,1,0.03333333333333333,0
3,90,0.3776113986968994,3.0376155376434326,3.3223764896392822,3.3223764896392822,3.211937665939331,2.5390360355377197,2.5390360355377197,2.82238507270813,2.82238507270813,2.711975574493408,0.9971581101417542,0.9999828338623047,5.476343631744385,5.172839164733887,8.09572982788086,7.804107666015625,3.0376155376434326,3.3223764896392822,2,0.06666666666666667,1
4,120,0.43581342697143555,3.1743862628936768,3.3263099193573,3.3263099193573,3.2839515209198,2.675201892852783,2.675201892852783,2.8263192176818848,2.8263192176818848,2.783963441848755,0.9983696341514587,0.9999815225601196,5.339704990386963,5.304646968841553,7.874322891235352,7.788144588470459,3.1743862628936768,3.3263099193573,5,0.16666666666666666,0
5,150,0.5050280094146729,3.2706427574157715,3.388688325881958,3.388688325881958,3.3369812965393066,2.7706875801086426,2.7706875801086426,2.888698101043701,2.888698101043701,2.8369901180267334,0.9999112486839294,0.9999804496765137,5.257753372192383,5.235037803649902,7.751638889312744,7.819512844085693,3.2706427574157715,3.388688325881958,14,0.4666666666666667,0
6,180,0.571570634841919,3.329061269760132,3.4062092304229736,3.4062092304229736,3.3750553131103516,2.8290698528289795,2.8290698528289795,2.906219005584717,2.906219005584717,2.875063896179199,0.9999828338623047,0.9999805688858032,5.200031757354736,5.186083793640137,7.79080057144165,7.8498077392578125,3.329061269760132,3.4062092304229736,22,0.7333333333333333,0
7,210,0.6369986534118652,3.364574670791626,3.440110206604004,3.440110206604004,3.404661178588867,2.864584445953369,2.864584445953369,2.9401209354400635,2.9401209354400635,2.904670238494873,0.9999817609786987,0.9999784231185913,5.198441982269287,5.2765727043151855,7.841799736022949,7.8681960105896,3.364574670791626,3.440110206604004,28,0.9333333333333333,0
8,240,0.7011449337005615,3.4065070152282715,3.464299201965332,3.464299201965332,3.4474873542785645,2.9065165519714355,2.9065165519714355,2.9643077850341797,2.9643077850341797,2.947498321533203,0.9999812245368958,0.9999828338623047,5.1397318840026855,4.899372100830078,7.844732284545898,7.894569396972656,3.4065070152282715,3.464299201965332,30,1.0,0
9,270,0.767749547958374,3.436579704284668,3.5119729042053223,3.5119729042053223,3.472520351409912,2.9365897178649902,2.9365897178649902,3.0119831562042236,3.0119831562042236,2.9725308418273926,0.9999802112579346,0.9999792575836182,5.145317554473877,5.1855974197387695,7.866054058074951,7.882193088531494,3.436579704284668,3.5119729042053223,30,1.0,0
10,300,0.8327281475067139,3.4763128757476807,3.5406908988952637,3.5406908988952637,3.5146327018737793,2.9763236045837402,2.9763236045837402,3.040700674057007,3.040700674057007,3.0146427154541016,0.999978244304657,0.9999803304672241,5.136681079864502,5.117570400238037,7.8651533126831055,7.847250461578369,3.4763128757476807,3.5406908988952637,30,1.0,0
11,330,0.8963372707366943,3.513262987136841,3.5732204914093018,3.5732204914093018,3.5473904609680176,3.0132734775543213,3.0132734775543213,3.0732362270355225,3.0732362270355225,3.047400951385498,0.9999789595603943,0.9999685287475586,5.132613182067871,5.204861640930176,7.871384620666504,7.80817174911499,3.513262987136841,3.5732204914093018,30,1.0,0
12,360,0.9618945121765137,3.5397446155548096,3.62139892578125,3.62139892578125,3.576625108718872,3.0397543907165527,3.0397543907165527,3.1214160919189453,3.1214160919189453,3.0766358375549316,0.9999797940254211,0.9999656677246094,5.083150386810303,5.212703704833984,7.889444828033447,7.826056003570557,3.5397446155548096,3.62139892578125,30,1.0,0
