generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,24,ga_mutation_crossover,OCC1OC2(OCC3OC(OC45OCC=C4OC(O)(O)C(O)C5O)C(O)C(O)C3O2)C(O)C(O)C1O,True,10.778571128845215,0.9962122440338135,2.1549699306488037,2.1549699306488037,0.17191560566425323,2.1549699306488037,5.755527973175049,0.0,10.778571128845215,0.31430262327194214,2.653076171875,OCC1OC2(OCC3OC(OC45OCC=C4OC(O)(O)C(O)C5O)C(O)C(O)C3O2)C(O)C(O)C1O,True,0.7000000000000001,pass,,528.416,266.90999999999997,10,17,27,-7.006499999999989,3,5,36,17,0.0,0,True,ok,0.9999185800552368,0.39783939719200134,0.39783939719200134,0.3055684268474579,0.39783939719200134,6.48651647567749,0.36742275953292847,11.499726295471191,0.3818764388561249,11.499726295471191,0.0,not_used,,11.349726295471191,False,pred_logsw_reencoded_low,1
final,25,ga_mutation_crossover,COc1cc2cc3n4c2c2c1OC3(CC4c1ccc(OC3OC(CO)C(O)C(O)C3O)cc1O)O2,True,10.745573043823242,0.9961318969726562,2.221982479095459,2.221982479095459,0.17585842311382294,2.221982479095459,5.645146369934082,0.0,10.745573043823242,0.3022972345352173,2.720048427581787,COc1cc2cc3n4c2c2c1OC3(CC4c1ccc(OC3OC(CO)C(O)C(O)C3O)cc1O)O2,True,0.96,pass,,485.44500000000016,152.23000000000002,5,11,16,0.4648999999999988,5,7,35,11,0.42857142857142855,0,True,ok,0.9352129101753235,2.27789568901062,2.27789568901062,0.6320703029632568,2.27789568901062,5.94120979309082,0.0,11.34516429901123,0.6553211212158203,11.34516429901123,0.0,not_used,,11.325164299011231,False,pred_logsw_reencoded_low,2
final,29,ga_mutation_crossover,CCC(OC1OC(CO)C(O)C(O)C1O)c1ccc2oc3ccc(OC)c4c3-o-c2c1n4CCC(=O)O,True,10.807767868041992,0.9968921542167664,2.337167739868164,2.337167739868164,0.14915180206298828,2.337167739868164,5.676003932952881,0.0,10.807767868041992,0.2851492464542389,2.83561372756958,CCC(OC1OC(CO)C(O)C(O)C1O)c1ccc2oc3ccc(OC)c4c3-o-c2c1n4CCC(=O)O,True,1.0,pass,,519.5030000000005,173.21,5,11,16,1.8361999999999994,9,5,37,12,0.40540540540540543,0,True,ok,0.9994959831237793,2.139406681060791,2.139406681060791,0.29076460003852844,2.139406681060791,7.456046104431152,1.1973706483840942,11.18677043914795,0.33083969354629517,11.18677043914795,0.0,not_used,,11.18677043914795,False,pred_logsw_reencoded_low;d_ood_reencoded_high,3
final,21,ga_mutation_crossover,CC1c2ccc3c(c2)N1C(Oc1ccccc1N)(c1cc2oc1cc2OC1OC(CO)C(O)C(O)C1O)C3,True,10.442391395568848,0.99335116147995,2.261931896209717,2.261931896209717,0.16358913481235504,2.261931896209717,5.733301162719727,0.0,10.442391395568848,0.37338683009147644,2.7586073875427246,CC1c2ccc3c(c2)N1C(Oc1ccccc1N)(c1cc2oc1cc2OC1OC(CO)C(O)C(O)C1O)C3,True,0.96,pass,,520.5380000000001,151.01,5,10,15,2.0005999999999986,6,7,38,10,0.5,0,True,ok,0.9932525753974915,2.424351215362549,2.424351215362549,0.5753970146179199,2.424351215362549,6.62612771987915,0.4869343638420105,11.130711555480957,0.19486618041992188,11.130711555480957,0.0,not_used,,11.110711555480957,False,pred_logsw_reencoded_low,4
final,8,ga_mutation_crossover,COc1cc2c3c4c1N1C(=C(C)C(OC5OC(CO)C(O)C(O)C5O)c5ccccc51)C(O3)C4(O)O2,True,10.653080940246582,0.9976986050605774,2.207671642303467,2.207671642303467,0.16787923872470856,2.207671642303467,5.847285270690918,0.0,10.653080940246582,0.3659568727016449,2.7065210342407227,COc1cc2c3c4c1N1C(=C(C)C(OC5OC(CO)C(O)C(O)C5O)c5ccccc51)C(O3)C4(O)O2,True,0.96,pass,,499.47200000000015,150.54,5,11,16,0.2906,4,7,36,11,0.3333333333333333,0,True,ok,0.9982869029045105,1.9488298892974854,1.9488298892974854,0.4988764226436615,1.9488298892974854,6.020827293395996,0.0,10.93544864654541,0.47022128105163574,10.93544864654541,0.0,not_used,,10.91544864654541,False,pred_logsw_reencoded_low,5
final,7,ga_mutation_crossover,CCOc1c(OC2OC(CO)C(O)C(O)C2O)cc(CC2Nc3nc(cs3)C2=O)c(O)c1O,True,10.751307487487793,0.9905824661254883,2.379028558731079,2.379028558731079,0.1267302930355072,2.379028558731079,5.657675743103027,0.0,10.751307487487793,0.34277400374412537,2.8743197917938232,CCOc1c(OC2OC(CO)C(O)C(O)C2O)cc(CC2Nc3nc(cs3)C2=O)c(O)c1O,True,1.0,pass,,484.48300000000023,191.06,7,13,20,-0.6488000000000005,7,4,33,13,0.3333333333333333,0,True,ok,0.9996108412742615,1.9916127920150757,1.9916127920150757,0.3015981614589691,1.9916127920150757,6.589831352233887,0.4558635354042053,10.682714462280273,0.22476407885551453,10.682714462280273,0.0,not_used,,10.682714462280273,False,pred_logsw_reencoded_low,6
final,6,ga_mutation_crossover,COc1ccc2c(c1OC1OC(CO)C(O)C(O)C1O)C1=CC2OC1c1c(O)c2cc(Br)c1o2,True,10.785165786743164,0.9925506114959717,2.3898186683654785,2.3898186683654785,0.1174619272351265,2.3898186683654785,5.666261672973633,0.0,10.785165786743164,0.3140451908111572,2.886094093322754,COc1ccc2c(c1OC1OC(CO)C(O)C(O)C1O)C1=CC2OC1c1c(O)c2cc(Br)c1o2,True,1.0,pass,,537.3150000000002,151.21000000000004,5,10,15,1.7355999999999994,5,6,34,11,0.38235294117647056,1,True,ok,0.9995397329330444,1.862937331199646,1.862937331199646,0.3562794625759125,1.862937331199646,6.780341148376465,0.6189459562301636,10.500163078308105,0.2328161746263504,10.500163078308105,0.0,not_used,,10.500163078308105,False,pred_logsw_reencoded_low,7
final,26,ga_mutation_crossover,COc1cccc2c1N1C3=C(COC2(O)C3)C(OC2OC(CO)C(O)C(O)C2O)c2ccc(O)cc21,True,10.476031303405762,0.9971681237220764,2.334280490875244,2.334280490875244,0.19936834275722504,2.334280490875244,5.671103477478027,0.0,10.476031303405762,0.28105857968330383,2.83286452293396,COc1cccc2c1N1C3=C(COC2(O)C3)C(OC2OC(CO)C(O)C(O)C2O)c2ccc(O)cc21,True,1.0,pass,,501.48800000000017,161.54000000000002,6,11,17,0.24319999999999914,4,6,36,11,0.3333333333333333,0,True,ok,0.9932506680488586,2.023317337036133,2.023317337036133,0.25521498918533325,2.023317337036133,6.652217864990234,0.5092683434486389,10.39633846282959,0.2812961935997009,10.39633846282959,0.0,not_used,,10.39633846282959,False,pred_logsw_reencoded_low,8
final,11,ga_mutation_crossover,CCCCc1ccc(OC2OC(CO)C(O)C(O)C2O)c2c1Oc1c(O)c(C)cc(OC)c1O2,True,10.459981918334961,0.9807614684104919,2.3055260181427,2.3055260181427,0.14236025512218475,2.3055260181427,5.718691825866699,0.0,10.459981918334961,0.48169878125190735,2.7959067821502686,CCCCc1ccc(OC2OC(CO)C(O)C(O)C2O)c2c1Oc1c(O)c(C)cc(OC)c1O2,True,1.0,pass,,478.4940000000003,147.29999999999998,5,10,15,2.12852,7,4,34,10,0.35294117647058826,0,True,ok,0.998842179775238,2.2192776203155518,2.2192776203155518,0.293637216091156,2.2192776203155518,6.1628875732421875,0.09038621187210083,10.374205589294434,0.3523158133029938,10.374205589294434,0.0,not_used,,10.374205589294434,False,pred_logsw_reencoded_low,9
final,16,ga_mutation_crossover,CCCC1OC2(N3CCCOC3=O)Oc3c(OC4OC(CO)C(O)C(O)C4O)ccc1c3O2,True,10.700246810913086,0.9964937567710876,2.2969472408294678,2.2969472408294678,0.20035895705223083,2.2969472408294678,5.679131031036377,0.0,10.700246810913086,0.2882900536060333,2.795194149017334,CCCC1OC2(N3CCCOC3=O)Oc3c(OC4OC(CO)C(O)C(O)C4O)ccc1c3O2,True,1.0,pass,,469.44300000000015,156.61,4,11,15,-0.03849999999999976,6,5,33,12,0.18181818181818182,0,True,ok,0.9995635151863098,1.5306780338287354,1.5306780338287354,0.32079100608825684,1.5306780338287354,6.217726707458496,0.13733023405075073,10.369763374328613,0.6265849471092224,10.369763374328613,0.0,not_used,,10.369763374328613,False,pred_logsw_reencoded_low,10
