generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success
1,0,21,COc1ccc(NC=C(N=CC2C(=O)NC3CNC2C3(C)C)C2CC2)cc1,True,3.3883111476898193,0.8550133109092712,2.9608044624328613,3.0444142818450928,0.3344392776489258,2.9608044624328613,6.286275386810303,0.1320142149925232,True
1,1,12,CNc1c(C(=O)n2c(=O)n(Cc3ccccc3C)c3cc(C)c(C)cc32)c(=O)n2nc1cc2C,True,3.1532344818115234,0.6682502031326294,2.924509286880493,3.034944534301758,0.44174081087112427,2.924509286880493,6.623260498046875,0.42205217480659485,False
1,2,7,O=C1C=CC2C(Cc3nc4oc5nc(=O)c4c(=O)n3-5)C(c3ccccc3)=NN12,True,3.0748565196990967,0.21756593883037567,3.432020664215088,3.5414938926696777,0.4378928542137146,3.432020664215088,6.090174674987793,0.0,False
1,3,9,Cc1ccc(C(=O)N(CC(N(C)C)S(C)(=O)=O)c2nc3ccccc3s2)cc1,True,2.953378915786743,0.9950100183486938,2.455873966217041,2.5113916397094727,0.22207091748714447,2.455873966217041,6.301013946533203,0.14469946920871735,False
1,4,20,NC=COc1ccccc1C1CCCN1C(=O)c1ccc(-n2cccn2)cc1Cl,True,2.8989219665527344,0.9599586129188538,2.41894268989563,2.518791675567627,0.39939597249031067,2.41894268989563,5.914060592651367,0.0,False
1,5,15,CCOc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,True,2.8671514987945557,0.735075056552887,2.551553964614868,2.6458969116210938,0.37737181782722473,2.551553964614868,5.863061904907227,0.0,False
1,6,11,COc1ccc(S(=O)(=O)NCC#CCOc2cccnc2)cc1C,True,2.8440444469451904,0.7717981934547424,2.4807069301605225,2.646682024002075,0.6639006733894348,2.4807069301605225,5.913996696472168,0.0,False
1,7,18,CCC1CC2(C)C3OC4(CC13O)C13OC5(OC(C)C(O)C(O)C5O)OC4(C(O)C1O)C2(OC(CO)C(O)CO)O3,True,2.680760145187378,0.9994285702705383,2.1810457706451416,2.22253680229187,0.1659643054008484,2.1810457706451416,7.172417640686035,0.8947033286094666,False
2,0,15,Cc1cc(C=NCSCCCCCC(C)(C)C)c(C)[nH]1,True,3.5558907985687256,0.9573400616645813,3.0772206783294678,3.1696078777313232,0.369549036026001,3.0772206783294678,5.598992347717285,0.0,True
2,1,19,Cc1cc(C(C)(C)C)ccc1NCCC=NC(=NOCc1ccc(C=O)cc1)c1ccccc1,True,3.3910531997680664,0.9216166138648987,2.9302449226379395,3.0054264068603516,0.3007257878780365,2.9302449226379395,5.875924587249756,0.0,True
2,2,0,COc1ccc(NC=C(N=CC2C(=O)NC3CNC2C3(C)C)C2CC2)cc1,True,3.3883111476898193,0.8550133109092712,2.9608044624328613,3.0444142818450928,0.3344392776489258,2.9608044624328613,6.286275386810303,0.1320142149925232,True
2,3,4,CCN(N)C(=O)CC(=O)n1c(=O)n(-c2ccc(C)c(C)c2)c2cc(Cl)ccc21,True,3.2046427726745605,0.6754462122917175,2.9665627479553223,3.0807340145111084,0.45668554306030273,2.9665627479553223,6.7271013259887695,0.5114263892173767,False
2,4,7,CNc1c(C(=O)N(Cc2ccccc2C)C(=O)N2Cc3cc2ccc3C)c(=O)n2nc1cc2C,True,3.1851420402526855,0.716494619846344,2.8936991691589355,3.0064263343811035,0.4509090185165405,2.8936991691589355,6.6652727127075195,0.4582114517688751,False
2,5,16,CC12NCCN1C(=O)c1cccc(-n3c(=O)c4ccc3cc4C=O)c12,True,3.162356376647949,0.8254906535148621,2.7496111392974854,2.798933982849121,0.1972912847995758,2.7496111392974854,5.483314514160156,0.0,True
2,6,1,CNc1c(C(=O)n2c(=O)n(Cc3ccccc3C)c3cc(C)c(C)cc32)c(=O)n2nc1cc2C,True,3.1532344818115234,0.6682502031326294,2.924509286880493,3.034944534301758,0.44174081087112427,2.924509286880493,6.623260498046875,0.42205217480659485,False
2,7,20,Cc1ccc(C(=O)Oc2ccc(C3=NN4C(=O)C=C5N6CC=CC54C3C6)cc2)cc1,True,3.095682144165039,0.26503872871398926,3.391131639480591,3.4899535179138184,0.3952873945236206,3.391131639480591,5.948304176330566,0.0,False
3,0,18,N#CC1c2c3c4n5c2C2(CC(=O)N6N=C4C12C6c1ccc(O)cc1)N3C=C5,True,3.8601224422454834,0.9607419967651367,3.379751443862915,3.4793503284454346,0.3983956575393677,3.379751443862915,6.221847057342529,0.07656173408031464,True
3,1,15,CCCC(=NN(Cc1cccs1)C(=O)CSCN)c1ccc(O)cc1OC,True,3.7005081176757812,0.5427783727645874,3.6348962783813477,3.744694948196411,0.4391944706439972,3.5,5.8114914894104,0.0,False
3,2,24,COc1nc(N)nc(-c2c(N)sc3c2C(C(C)(C)C)CCC3)n1,True,3.6427369117736816,0.9407919645309448,3.1723408699035645,3.2507846355438232,0.31377530097961426,3.1723408699035645,5.492056846618652,0.0,True
3,3,6,CC12CN3CCCC3(C1)C(=O)N2c1nc(C2CC2)cc2occc12,True,3.583209276199341,0.9541081786155701,3.1061551570892334,3.202949047088623,0.387175589799881,3.1061551570892334,5.589101314544678,0.0,True
3,4,0,CCN1CC(C)CSC1=NN=C(Nc1ncccn1)C(C#N)=CN,True,3.5558907985687256,0.9573400616645813,3.0772206783294678,3.1696078777313232,0.369549036026001,3.0772206783294678,5.598992347717285,0.0,True
3,5,23,CC=C(C)c1ccc(CO)n1C(=O)c1ccc(C(NC)S(C)(=O)=O)cc1,True,3.5281550884246826,0.869249701499939,3.0935301780700684,3.1579654216766357,0.25774142146110535,3.0935301780700684,5.546607971191406,0.0,True
3,6,28,COc1ccc(-n2cc(C3CC3)nc2C2C(=O)NC3CNC2C3(C)C)cc1,True,3.452690362930298,0.8929484486579895,3.006216049194336,3.0956404209136963,0.35769781470298767,3.006216049194336,6.210817813873291,0.06706903874874115,True
3,7,12,COc1ccc(NC=C(N=CC2C(=O)NC3CNC2C3(C)C)C2CC2)cc1,True,3.405468702316284,0.9107550978660583,2.9500911235809326,3.044942855834961,0.37940680980682373,2.9500911235809326,6.401223659515381,0.23094844818115234,True
4,0,8,CC(Oc1ccc(C2=NOC3=C4CN5C6=CC7=CC8=C3OC7C85C24C6)c(O)c1)C(N)=O,True,3.903498649597168,0.9411475658416748,3.432924747467041,3.5264229774475098,0.3739933967590332,3.432924747467041,5.955832004547119,0.0,True
4,1,0,N#CC1CC2=C3C4=NN5C(=O)CC6(N2C(O)OC2C7OC89OC7C(O8)C26N39)C41C5c1ccccc1,True,3.8601224422454834,0.9607419967651367,3.379751443862915,3.4793503284454346,0.3983956575393677,3.379751443862915,6.221847057342529,0.07656173408031464,True
4,2,16,CC1=C2C=C3N4CC25N2C(=N1)C(C)(O)C(=O)N1C(c6ccc(O)cc6)C35CC412,True,3.8313088417053223,0.9652163982391357,3.348700523376465,3.452892303466797,0.4167667329311371,3.348700523376465,6.232486724853516,0.08571913838386536,True
4,3,27,CCN(CC(C)(C)CN(C(=O)C1CCCO1)c1nccn1C)C(=O)C(N)=O,True,3.7382707595825195,0.9672338962554932,3.2546536922454834,3.334095001220703,0.31776562333106995,3.2546536922454834,5.49927282333374,0.0,True
