generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,25,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C(=O)N3C(=O)C12CC3c1ccccc1,True,3.1443755626678467,0.9999490976333618,3.1443755626678467,3.1443755626678467,0.19383230805397034,3.1443755626678467,5.089975833892822,0.0,8.53023624420166,0.2814968228340149,3.644350051879883,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C(=O)N3C(=O)C12CC3c1ccccc1,True,1.0,pass,,477.47300000000024,124.53,1,6,7,1.5617,7,5,35,10,0.34285714285714286,0,True,ok,0.9999357461929321,2.9610438346862793,2.9610438346862793,0.18915383517742157,2.9610438346862793,6.152619361877441,0.08159630000591278,9.104166030883789,0.29713666439056396,2.9610438346862793,0.0,not_used,,2.9610438346862793,True,pass,1
final,0,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)N2C(=O)C34SCCC3(C)C(C(=O)O)C2C(=O)N14,True,3.146928071975708,0.999961256980896,3.146928071975708,3.146928071975708,0.24355515837669373,3.146928071975708,5.063942909240723,0.0,8.34459400177002,0.2964727282524109,3.646908760070801,COC(=O)C1(Cc2ccccc2)N2C(=O)C34SCCC3(C)C(C(=O)O)C2C(=O)N14,True,1.0,pass,,416.45500000000027,104.21999999999998,1,6,7,0.7052999999999998,4,6,29,9,0.20689655172413793,0,True,ok,0.9994916915893555,2.5689263343811035,2.5689263343811035,0.16927416622638702,2.5689263343811035,6.017584323883057,0.0,7.746462821960449,0.26135435700416565,2.5689263343811035,0.0,not_used,,2.5689263343811035,False,pred_logsw_reencoded_low,2
final,17,ga_mutation_crossover,CCCCC(C=O)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,3.0700736045837402,0.9999709129333496,3.0700736045837402,3.0700736045837402,0.3207160234451294,3.0700736045837402,5.009403705596924,0.0,8.407752990722656,0.3799610137939453,3.570059061050415,CCCCC(C=O)N(C(=O)CCC(=O)O)C(Cc1ccccc1)C(=O)OC,True,1.0,pass,,377.43700000000007,100.98,1,5,6,2.2218,12,1,27,7,0.2222222222222222,0,True,ok,0.9999727010726929,2.5387728214263916,2.5387728214263916,0.2906206250190735,2.5387728214263916,6.126818656921387,0.05951008200645447,7.944468021392822,0.3503740727901459,2.5387728214263916,0.0,not_used,,2.5387728214263916,False,pred_logsw_reencoded_low,3
final,22,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)O,True,3.092726230621338,0.999972939491272,3.092726230621338,3.092726230621338,0.2287149876356125,3.092726230621338,5.042513847351074,0.0,8.194803237915039,0.3516046106815338,3.592712640762329,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)O,True,1.0,pass,,295.291,112.92999999999999,3,5,8,0.4572999999999996,7,1,21,7,0.2857142857142857,0,True,ok,0.9999357461929321,2.503187894821167,2.503187894821167,0.4415881633758545,2.503187894821167,4.593469142913818,0.0,7.816549777984619,0.7329787611961365,2.503187894821167,0.0,not_used,,2.503187894821167,False,pred_logsw_reencoded_low,4
final,10,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)O,True,3.0736851692199707,0.999964714050293,3.0736851692199707,3.0736851692199707,0.24528127908706665,3.0736851692199707,5.092709541320801,0.0,8.494485855102539,0.2913421094417572,3.573667526245117,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)O,True,1.0,pass,,295.291,112.92999999999999,3,5,8,0.4572999999999996,7,1,21,7,0.2857142857142857,0,True,ok,0.9999357461929321,2.503187894821167,2.503187894821167,0.44158807396888733,2.503187894821167,4.59346866607666,0.0,7.816548824310303,0.7329791784286499,2.503187894821167,0.0,not_used,,2.503187894821167,False,pred_logsw_reencoded_low,5
final,13,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.0037436485290527,0.9999823570251465,3.0037436485290527,3.0037436485290527,0.22893975675106049,3.0037436485290527,4.977697372436523,0.0,8.12159252166748,0.4169085919857025,3.503734827041626,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153575897216797,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892085433006287,2.446763515472412,0.0,not_used,,2.446763515472412,False,pred_logsw_reencoded_low,6
final,15,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.0756149291992188,0.9999780654907227,3.0756149291992188,3.0756149291992188,0.19083333015441895,3.0756149291992188,4.960227012634277,0.0,7.933860778808594,0.3450283110141754,3.57560396194458,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.3915356993675232,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892086029052734,2.446763515472412,0.0,not_used,,2.446763515472412,False,pred_logsw_reencoded_low,7
final,27,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,3.083230495452881,0.9999774694442749,3.083230495452881,3.083230495452881,0.1836339384317398,3.083230495452881,4.8992109298706055,0.0,8.02579116821289,0.3867429494857788,3.583219289779663,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,True,1.0,pass,,279.292,92.7,2,4,6,0.7516999999999998,7,1,20,6,0.3,0,True,ok,0.9999662637710571,2.446763515472412,2.446763515472412,0.39153578877449036,2.446763515472412,4.358776092529297,0.0,7.599270820617676,0.5892085433006287,2.446763515472412,0.0,not_used,,2.446763515472412,False,pred_logsw_reencoded_low,8
final,5,ga_mutation_crossover,COC(=O)C12C(c3ccccc3)N3C(=O)C4C(C(=O)O)C3(C(=O)N41)N2C(=O)C(C)N,True,3.1628949642181396,0.9999667406082153,3.1628949642181396,3.1628949642181396,0.2514800727367401,3.1628949642181396,5.113072872161865,0.0,8.56635570526123,0.365140825510025,3.6628782749176025,COC(=O)C12C(c3ccccc3)N3C(=O)C4C(C(=O)O)C3(C(=O)N41)N2C(=O)C(C)N,True,1.0,pass,,414.3740000000002,150.54999999999998,2,7,9,-1.7498999999999967,4,5,30,11,0.2,0,True,ok,0.9994344115257263,2.2979044914245605,2.2979044914245605,0.3458290100097656,2.2979044914245605,7.568133354187012,1.293320894241333,8.019637107849121,0.21268139779567719,2.2979044914245605,0.0,not_used,,2.2979044914245605,False,pred_logsw_reencoded_low;d_ood_reencoded_high,9
final,21,ga_mutation_crossover,COC(=O)C12C(c3ccccc3)C3C(=O)N1C(C(=O)N2C1CCC(SC)C1)C3C(=O)O,True,3.066251516342163,0.9999638795852661,3.066251516342163,3.066251516342163,0.28226351737976074,3.066251516342163,5.100867748260498,0.0,8.437524795532227,0.34567347168922424,3.5662333965301514,COC(=O)C12C(c3ccccc3)C3C(=O)N1C(C(=O)N2C1CCC(SC)C1)C3C(=O)O,True,1.0,pass,,444.50900000000024,104.22000000000001,1,6,7,1.3071999999999993,5,5,31,9,0.1935483870967742,0,True,ok,0.0159038994461298,2.2932748794555664,2.2932748794555664,0.35912489891052246,2.2932748794555664,7.561061859130859,1.2872674465179443,9.852592468261719,0.5584535598754883,2.2932748794555664,0.0,not_used,,2.2932748794555664,False,p_sweet_reencoded_low;pred_logsw_reencoded_low;d_ood_reencoded_high,10
