generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank,method,seed,run_dir
final,16,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.734264373779297,0.999836564064026,3.2343461513519287,3.3392529487609863,0.419626921415329,3.2343461513519287,6.062996864318848,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9996602535247804,3.197862148284912,3.2550501823425293,0.2287525236606598,3.197862148284912,7.057765007019043,0.7960235476493835,3.697692394256592,0.0,not_used,,3.697692394256592,True,pass,1,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,28,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.7569313049316406,0.9998167157173156,3.257022857666016,3.354860782623291,0.3913521766662597,3.257022857666016,5.703954219818115,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9996379613876344,3.086099147796631,3.169722080230713,0.3344913125038147,3.086099147796631,6.693986415863037,0.4829248785972595,3.5859181880950928,0.0,not_used,,3.5859181880950928,True,pass,2,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,9,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.697198867797852,0.999942183494568,3.197227716445923,3.3045051097869877,0.4291098117828369,3.197227716445923,5.742130756378174,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9999358654022216,3.082631826400757,3.166299819946289,0.3346723020076751,3.082631826400757,6.165005683898926,0.0276392344385385,3.582599639892578,0.0,not_used,,3.582599639892578,True,pass,3,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,7,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.651350498199463,0.999819815158844,3.1514406204223637,3.2420127391815186,0.3622888624668121,3.1514406204223637,6.158975124359131,0.0224488228559494,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9985490441322328,3.044000625610352,3.0995142459869385,0.2220547497272491,3.044000625610352,7.0672125816345215,0.8041549324989319,3.543275117874145,0.0,not_used,,3.543275117874145,True,pass,4,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,13,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.7489073276519775,0.9998286962509156,3.248992919921875,3.3442165851593018,0.3808943629264831,3.248992919921875,5.993409156799316,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9994932413101196,2.998847723007202,3.0932412147521973,0.37757408618927,2.998847723007202,6.354307174682617,0.190568134188652,3.498594284057617,0.0,not_used,,3.498594284057617,True,pass,5,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,25,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.728100299835205,0.9996665716171264,3.228266954421997,3.3094642162323,0.3247886300086975,3.228266954421997,6.1974968910217285,0.0556039214134216,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9991180300712584,2.9872701168060303,3.0585944652557373,0.2852970361709595,2.9872701168060303,6.821585178375244,0.5927472114562988,3.4868290424346924,0.0,not_used,,3.4868290424346924,True,pass,6,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,17,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.803511381149292,0.9999227523803712,3.3035500049591064,3.4015204906463623,0.3918816447257995,3.3035500049591064,5.733887672424316,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9997170567512512,2.889662265777588,2.960491895675659,0.2833188474178314,2.889662265777588,6.559049129486084,0.3667864203453064,3.3895208835601807,0.0,not_used,,3.3895208835601807,True,pass,7,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,6,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.7868828773498535,0.9999048709869384,3.286930561065674,3.3906846046447754,0.4150165319442749,3.286930561065674,5.717123985290527,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9990058541297911,2.887293577194214,2.979299306869507,0.3680225312709808,2.887293577194214,6.615771293640137,0.4156063199043274,3.386796474456787,0.0,not_used,,3.386796474456787,True,pass,8,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,5,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.693422317504883,0.9996938705444336,3.193575382232666,3.2925541400909424,0.3959153890609741,3.193575382232666,6.050265789031982,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9999457597732544,2.883121490478516,2.9636988639831543,0.3223094344139099,2.883121490478516,6.135161876678467,0.0019531244179233,3.383094310760498,0.0,not_used,,3.383094310760498,True,pass,9,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,18,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.7668590545654297,0.999744713306427,3.266986608505249,3.3481719493865967,0.3247415721416473,3.266986608505249,6.2366156578063965,0.0892728492617607,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9961445331573486,2.734854221343994,2.797780990600586,0.2517074644565582,2.734854221343994,6.601033687591553,0.4029218852519989,3.232926368713379,0.0,not_used,,3.232926368713379,True,pass,10,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,10,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.683025598526001,0.9999027252197266,3.1830742359161377,3.2878308296203613,0.4190263748168945,3.1830742359161377,5.878330230712891,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9853399395942688,2.706692695617676,2.780007839202881,0.2932606935501098,2.706692695617676,6.862118721008301,0.627633810043335,3.1993627548217773,0.0,not_used,,3.1993627548217773,True,pass,11,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,15,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.726304531097412,0.9998681545257568,3.2263705730438232,3.3221676349639893,0.3831882178783417,3.2263705730438232,5.849654197692871,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.99893718957901,2.6493399143218994,2.689405918121338,0.1602644175291061,2.6493399143218994,7.152676582336426,0.8777124881744385,3.148808479309082,0.0,not_used,,3.148808479309082,True,pass,12,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,24,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.660103082656861,0.9997904896736144,3.160207748413086,3.2540218830108643,0.3752569556236267,3.160207748413086,6.265608787536621,0.1142267882823944,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9924429059028624,2.652352809906006,2.724960803985596,0.2904318273067474,2.652352809906006,6.922106742858887,0.6792645454406738,3.1485743522644043,0.0,not_used,,3.1485743522644043,True,pass,13,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,14,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.695650100708008,0.99981290102005,3.195743560791016,3.282824754714966,0.3483246266841888,3.195743560791016,6.075428485870361,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.997671902179718,2.6042370796203613,2.68682599067688,0.3303553462028503,2.6042370796203613,6.6430206298828125,0.4390594065189361,3.1030731201171875,0.0,not_used,,3.1030731201171875,True,pass,14,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,26,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.7820096015930176,0.9996886253356934,3.282165288925171,3.3594889640808105,0.3092948794364929,3.282165288925171,6.0211615562438965,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9990543723106384,2.5795388221740723,2.644676923751831,0.2605519592761993,2.5795388221740723,6.62955379486084,0.4274687170982361,3.079066038131714,0.0,not_used,,3.079066038131714,True,pass,15,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,23,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.771501064300537,0.999896764755249,3.271552562713623,3.373408079147339,0.407421737909317,3.271552562713623,5.746048927307129,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9988973140716552,2.5500895977020264,2.618824005126953,0.2749376893043518,2.5500895977020264,6.735496520996094,0.5186520218849182,3.0495381355285645,0.0,not_used,,3.0495381355285645,True,pass,16,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,0,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.777677536010742,0.9998495578765868,3.2777528762817383,3.369885206222534,0.3685289919376373,3.2777528762817383,5.985970973968506,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9997013211250304,2.5364935398101807,2.6064953804016118,0.2800070941448211,2.5364935398101807,6.768180847167969,0.546782910823822,3.036344289779663,0.0,not_used,,3.036344289779663,True,pass,17,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,2,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.771710395812988,0.9999074935913086,3.271756649017334,3.3714096546173096,0.3986122012138366,3.271756649017334,5.663214683532715,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9981058835983276,2.523466825485229,2.591257095336914,0.2711615264415741,2.523466825485229,6.7488298416137695,0.530127763748169,3.022519826889038,0.0,not_used,,3.022519826889038,True,pass,18,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,19,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.6183056831359854,0.9998732805252076,3.118369102478028,3.2081069946289062,0.3589516878128052,3.118369102478028,6.198329925537109,0.0563209019601345,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9981058835983276,2.5234665870666504,2.591256856918335,0.2711615264415741,2.5234665870666504,6.7488298416137695,0.530127763748169,3.022519588470459,0.0,not_used,,3.022519588470459,True,pass,19,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,1,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.773827314376831,0.9999103546142578,3.273872137069702,3.372890949249268,0.3960751593112945,3.273872137069702,5.690079212188721,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9995797276496888,2.381450653076172,2.485729455947876,0.4171147346496582,2.381450653076172,6.5690765380859375,0.3754168450832367,2.8812406063079834,0.0,not_used,,2.8812406063079834,True,pass,20,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,12,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.770843029022217,0.9999278783798218,3.270879030227661,3.3664939403533936,0.3824599385261535,3.270879030227661,5.730212211608887,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9976134300231934,2.363388538360596,2.4382662773132324,0.2995114326477051,2.363388538360596,6.618173122406006,0.4176735281944275,2.8621952533721924,0.0,not_used,,2.8621952533721924,True,pass,21,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,8,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.633774757385254,0.999851942062378,3.1338486671447754,3.229186534881592,0.3813514113426208,3.1338486671447754,6.050810813903809,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9998000264167786,2.3569998741149902,2.444207668304444,0.3488316237926483,2.3569998741149902,6.476054191589356,0.2953539490699768,2.8568999767303467,0.0,not_used,,2.8568999767303467,True,pass,22,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,11,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.650662899017334,0.9997788071632384,3.150773525238037,3.255075454711914,0.4172075688838959,3.150773525238037,6.13040018081665,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9970356225967408,2.3582794666290283,2.3954992294311523,0.1488794535398483,2.3582794666290283,6.9417243003845215,0.6961491107940674,2.856797218322754,0.0,not_used,,2.856797218322754,True,pass,23,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,27,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.647703170776367,0.9999157190322876,3.147745370864868,3.2555034160614014,0.4310325682163238,3.147745370864868,5.799685955047607,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,388.46400000000017,87.14999999999999,1,5,6,1.9027,6,3,28,7,0.2142857142857142,0,True,ok,0.9971619844436646,2.315384864807129,2.396357774734497,0.3238919079303741,2.315384864807129,6.373944282531738,0.207469493150711,2.8139657974243164,0.0,not_used,,2.8139657974243164,True,pass,24,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,4,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.747402429580689,0.99979966878891,3.247502565383911,3.3375256061553955,0.3600923120975494,3.247502565383911,6.222815036773682,0.0773948654532432,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9894724488258362,2.232450008392334,2.304938316345215,0.2899530529975891,2.232450008392334,6.624472618103027,0.4230954051017761,2.7271862030029297,0.0,not_used,,2.7271862030029297,True,pass,25,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,3,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.749833583831787,0.9996646642684937,3.2500011920928955,3.3347389698028564,0.3389511406421661,3.2500011920928955,6.258121013641357,0.1077821776270866,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9927611351013184,2.1518592834472656,2.209149122238159,0.229159265756607,2.1518592834472656,6.90982723236084,0.6686958074569702,2.648239850997925,0.0,not_used,,2.648239850997925,True,pass,26,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,20,ga_mutation_crossover,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.706342935562134,0.999784290790558,3.206450700759888,3.292144060134888,0.3427734076976776,3.206450700759888,6.059567928314209,0.0,COC(=O)C(Cc1ccc(O)cc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,1.0,pass,,404.4630000000002,107.38,2,6,8,1.6082999999999994,6,3,29,8,0.2068965517241379,0,True,ok,0.9741216897964478,2.14880108833313,2.200120449066162,0.2052777856588363,2.14880108833313,6.562509059906006,0.3697643280029297,2.635861873626709,0.0,not_used,,2.635861873626709,True,pass,27,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,22,ga_mutation_crossover,CC(N)=CCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,True,3.7198469638824463,0.9998964071273804,3.2198987007141118,3.30999755859375,0.3603956699371338,3.2198987007141118,5.835566997528076,0.0,CC(N)=CCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,True,1.0,pass,,336.47900000000016,49.49,2,3,5,3.4970000000000026,5,3,25,3,0.48,0,True,ok,0.0023017881903797,2.6073362827301025,2.733046054840088,0.5028395056724548,2.6073362827301025,6.543918609619141,0.3537638187408447,2.1703286170959477,0.0,not_used,,2.1703286170959477,False,p_sweet_reencoded_low,28,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,21,ga_mutation_crossover,O=C(c1ccccn1)N1c2cc3ccc2C24CC5OC2C31C5C4=O,True,3.5447590351104736,0.999444544315338,3.045036792755127,3.1523585319519043,0.4292874336242676,3.045036792755127,6.174981117248535,0.0362249389290809,O=C(c1ccccn1)N1c2cc3ccc2C24CC5OC2C31C5C4=O,True,0.96,pass,,316.31600000000003,59.50000000000001,0,4,4,1.5587,1,8,24,5,0.5,0,True,ok,0.0020736684091389,2.117082118988037,2.166520357131958,0.1977526396512985,2.117082118988037,5.437495231628418,0.0,1.6797778606414795,0.0,not_used,,1.6597778606414797,False,p_sweet_reencoded_low,29,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,29,ga_mutation_crossover,O=C(O)CC1NCC(=Nc2noc3ccccc23)NC1=O,True,3.817357063293457,0.9998846054077148,3.3174147605896,3.41087007522583,0.3738210201263428,3.3174147605896,5.721038818359375,0.0,O=C(O)CC1NCC(=Nc2noc3ccccc23)NC1=O,True,1.0,pass,,288.26300000000003,116.82,3,6,9,0.4204999999999999,3,3,21,8,0.4285714285714285,0,True,ok,0.0091947661712765,1.041500687599182,1.12384295463562,0.3293689787387848,1.041500687599182,5.8256354331970215,0.0,0.6134539246559143,0.0,not_used,,0.6134539246559143,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,30,B,2026,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2026_seed2026
final,15,ga_mutation_crossover,CC(=O)N1Cc2ccccc2N2C1=NC(=NO)CC2N(C)C1OC(CO)C(O)C1F,True,4.302484035491943,0.9970889687538148,3.8039395809173584,3.8532886505126953,0.1973960548639297,3.5,6.121058464050293,0.0,CC(=O)N1Cc2ccccc2N2C1=NC(=NO)CC2N(C)C1OC(CO)C(O)C1F,True,1.0,pass,,421.4290000000001,121.43,3,8,11,0.0766000000000001,3,4,30,11,0.2,1,True,ok,0.9858779907226562,3.749959707260132,3.8579299449920654,0.4318811893463135,3.5,7.233882904052734,0.947605550289154,4.242898941040039,0.0,not_used,,4.242898941040039,True,pass,1,B,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_b_dataset_ABCD_v4fast_0618_B_s2027_seed2027
