generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,26,ga_mutation_crossover,O=C1c2cn(c3cc(Cl)ccc23)C12NCCCO2,True,4.110245227813721,0.9994807839393616,3.6105048656463623,3.6945743560791016,0.33627787232398987,3.5,5.133112907409668,0.0,O=C1c2cn(c3cc(Cl)ccc23)C12NCCCO2,True,1.0,pass,,262.69599999999997,43.260000000000005,1,4,5,2.1111999999999993,0,4,18,5,0.5,1,True,ok,0.9674147367477417,2.758729934692383,2.870070457458496,0.4453621208667755,2.758729934692383,5.801705837249756,0.0,3.2424373626708984,0.0,not_used,,3.2424373626708984,True,pass,1
final,25,ga_mutation_crossover,CCCOc1ccc2c3cn(c2c1)C(NCC)C3=O,True,4.102041244506836,0.9965119957923889,3.6037850379943848,3.690260648727417,0.34590229392051697,3.5,5.144692420959473,0.0,CCCOc1ccc2c3cn(c2c1)C(NCC)C3=O,True,1.0,pass,,258.32099999999997,43.26,1,4,5,2.7345000000000006,5,3,19,4,0.47368421052631576,0,True,ok,0.8845196962356567,2.622187852859497,2.7217884063720703,0.3984021544456482,2.622187852859497,5.904892921447754,0.0,3.0644476413726807,0.0,not_used,,3.0644476413726807,True,pass,2
