generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,success_count,success_rate,no_improve
1,30,0.23619413375854492,1.6412619352340698,3.252324342727661,3.252324342727661,2.6407625675201416,1.1774111986160278,1.1774111986160278,2.752410888671875,2.752410888671875,2.156993865966797,0.9526357650756836,0.9998268485069275,5.288276195526123,6.173703670501709,2,0.06666666666666667,0
2,60,16.19026827812195,2.4267897605895996,3.344236135482788,3.344236135482788,3.1386873722076416,1.96303391456604,1.96303391456604,2.844266414642334,2.844266414642334,2.6445250511169434,0.9459391832351685,0.9999394416809082,6.149317741394043,5.651030540466309,7,0.23333333333333334,0
3,90,28.471046447753906,2.857546329498291,3.3979592323303223,3.3979592323303223,3.3245091438293457,2.473886251449585,2.473886251449585,2.9155068397521973,2.9155068397521973,2.8265233039855957,0.8799349665641785,0.9649049639701843,6.369058132171631,5.765873908996582,13,0.43333333333333335,0
4,120,40.096874475479126,3.2774815559387207,3.433927059173584,3.433927059173584,3.3872084617614746,2.783083438873291,2.783083438873291,2.9339563846588135,2.9339563846588135,2.8890817165374756,0.9893934726715088,0.9999415874481201,6.175668716430664,5.685438632965088,28,0.9333333333333333,0
5,150,52.984050035476685,3.37333345413208,3.5291268825531006,3.5291268825531006,3.448026180267334,2.874558448791504,2.874558448791504,3.0370893478393555,3.0370893478393555,2.9489243030548096,0.9975495934486389,0.9840750694274902,6.068405628204346,5.764285564422607,30,1.0,0
6,180,65.55945587158203,3.4439735412597656,3.611298084259033,3.611298084259033,3.518620729446411,2.947746515274048,2.947746515274048,3.1163668632507324,3.1163668632507324,3.021902084350586,0.9924542307853699,0.9898622035980225,5.88817024230957,5.755190849304199,30,1.0,0
7,210,79.22724294662476,3.511608839035034,3.698127031326294,3.698127031326294,3.5948455333709717,3.014134168624878,3.014134168624878,3.208571672439575,3.208571672439575,3.1016154289245605,0.994950532913208,0.9791107773780823,5.820176124572754,5.752081871032715,30,1.0,0
8,240,90.43237924575806,3.593698024749756,3.726776123046875,3.726776123046875,3.6739418506622314,3.1001088619232178,3.1001088619232178,3.2286550998687744,3.2286550998687744,3.186434507369995,0.987178385257721,0.9962422847747803,5.834691524505615,5.805967330932617,30,1.0,0
9,270,102.11828541755676,3.66381573677063,3.7785286903381348,3.7785286903381348,3.7409496307373047,3.171661853790283,3.171661853790283,3.2789435386657715,3.2789435386657715,3.2526943683624268,0.9843080639839172,0.9991703033447266,5.811330318450928,5.68507194519043,30,1.0,0
10,300,112.39926195144653,3.7219512462615967,3.837829828262329,3.837829828262329,3.7915401458740234,3.2278640270233154,3.2278640270233154,3.33809494972229,3.33809494972229,3.2980198860168457,0.9881731867790222,0.9994696974754333,5.802308559417725,5.708779811859131,30,1.0,0
11,330,124.52543926239014,3.7748048305511475,3.9136850833892822,3.9136850833892822,3.83967924118042,3.2785985469818115,3.2785985469818115,3.4146852493286133,3.4146852493286133,3.341215133666992,0.9924125671386719,0.9979997277259827,5.835986614227295,5.933651447296143,30,1.0,0
12,360,127.39689469337463,3.820772647857666,3.9592907428741455,3.9592907428741455,3.8996517658233643,3.3229854106903076,3.3229854106903076,3.4595654010772705,3.4595654010772705,3.400508165359497,0.9955746531486511,0.9994507431983948,5.833265781402588,5.895205020904541,30,1.0,0
