generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success
1,0,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.252324342727661,0.9998268485069275,2.752410888671875,2.862971782684326,0.44224387407302856,2.752410888671875,6.173703670501709,0.03512546047568321,True
1,1,28,COC(=O)C1(Cc2ccc(OC)cc2)N2C(=O)C3(CCCN3C(=O)C(C)N3C(=O)CCC3=O)N1C(=O)C2C,True,3.138944387435913,0.998407781124115,2.639740467071533,2.7395472526550293,0.399227112531662,2.639740467071533,7.033307075500488,0.7749729752540588,True
1,2,5,CCC(C)C1(C)CCC2(C3(C(=O)O)CCC(C)(C)CC3C3C(O)C4OC(C5OC(O)C(O)C(O)C5O)OC4C3O)C(C)(C)C3CCC2(C)C1(CC)O3,True,3.0193138122558594,0.9956538677215576,2.52148699760437,2.5765037536621094,0.22006744146347046,2.52148699760437,6.418844699859619,0.2461146116256714,False
1,3,21,CCC(C)C1(C)CCC23C(C)(C)CC4(C(=CCCC4(C)CCCC(C)C)C2(C(C)OC2(OCC4OCC(O)C(O)C4O)OCC(O)C(O)C2O)C1)C(CC)C3(C)C,True,2.596423864364624,0.9892758131027222,2.101785898208618,2.138418436050415,0.14652995765209198,2.101785898208618,6.350069999694824,0.18692126870155334,False
1,4,14,CC1=C(O)C2=CC(=C3C(=O)c4oc5ccccc5c4OC3OC3OC(CO)C(O)C(O)C3O)OC2O1,True,2.5613298416137695,0.8778087496757507,2.1224255561828613,2.1995062828063965,0.3083229064941406,2.1224255561828613,7.259245872497559,0.9694350957870483,False
1,5,9,CCC12OC3(OC(=O)C14C=C=CC2CC4)OC(CO)C1OC2(OCC(O)C(O)C2O)OC3C1O,True,2.47562313079834,0.896104097366333,2.036998987197876,2.091841220855713,0.21936900913715363,2.036998987197876,7.432309627532959,1.1183884143829346,False
1,6,7,NC(CC(=O)O)C(=O)N1C2(CC(=O)O)C(=O)N3C(Cc4ccccc4)(C(=O)O)N2C(=O)C31Cc1ccccc1,True,2.3926479816436768,0.9999703168869019,1.892662763595581,1.9452540874481201,0.2103651762008667,1.892662763595581,4.6127142906188965,0.0,False
1,7,26,Nc1ncnc2c1ncn2C1CC2(O)OCP3(=O)CC2(CO3)O1,True,2.3909478187561035,0.9484269618988037,1.916734218597412,1.9804868698120117,0.25501054525375366,1.916734218597412,6.176228046417236,0.03729815036058426,False
2,0,19,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.344236135482788,0.9999394416809082,2.844266414642334,2.9631781578063965,0.47564697265625,2.844266414642334,5.651030540466309,0.0,True
2,1,23,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)N3C2CC(C)(C)C31C,True,3.3062546253204346,0.999664306640625,2.806422472000122,2.910961866378784,0.418157696723938,2.806422472000122,6.047993183135986,0.0,True
2,2,20,COC(=O)C(Cc1ccc(OC)cc1)N1C(=O)C2CCC34N5CC1(C(=O)N23)N4C(=O)C5C,True,3.295257091522217,0.9993242025375366,2.7955949306488037,2.894646406173706,0.39620551466941833,2.7955949306488037,6.424782752990723,0.25122538208961487,True
2,3,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.252324342727661,0.9998268485069275,2.752410888671875,2.862971782684326,0.44224387407302856,2.752410888671875,6.173703670501709,0.03512546047568321,True
2,4,9,COC(=O)C1(Cc2ccc(OC)cc2)N2C(=O)C3(CCCN3C(=O)C(C)N3C(=O)CCC3=O)N1C(=O)C2C,True,3.1855292320251465,0.9984878301620483,2.6862852573394775,2.785609722137451,0.39729800820350647,2.6862852573394775,7.063896179199219,0.801300585269928,True
2,5,15,COC(=O)C1(Cc2ccc(OC)cc2)N2C(=O)C3(CCCN3C(=O)C(C)N3C(=O)CCC3=O)N1C(=O)C2C,True,3.177595853805542,0.9983854293823242,2.67840313911438,2.777710199356079,0.3972284197807312,2.67840313911438,7.065384864807129,0.8025818467140198,True
2,6,1,COC(=O)C1(Cc2ccc(OC)cc2)N2C(=O)C3(CCCN3C(=O)C(C)N3C(=O)CCC3=O)N1C(=O)C2C,True,3.138944387435913,0.998407781124115,2.639740467071533,2.7395472526550293,0.399227112531662,2.639740467071533,7.033307075500488,0.7749729752540588,True
2,7,27,CC(C)CCCC(C)CCC=C(C1CC(C)(C)CCC1(C)C(=O)O)N1C(=O)C(Cc2ccccc2)OC1(C)C(=O)O,True,3.034933567047119,0.9942947030067444,2.5377862453460693,2.5939831733703613,0.2247878760099411,2.5377862453460693,6.421456336975098,0.24836240708827972,False
3,0,10,CC12CC34CC(CN3C1O)N1C(CC(=O)O)C(=O)NC14C2,True,3.3979592323303223,0.9649049639701843,2.9155068397521973,3.0104434490203857,0.3797459602355957,2.9155068397521973,5.765873908996582,0.0,True
3,1,3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.382552146911621,0.9999425411224365,2.8825809955596924,2.9947783946990967,0.4487897455692291,2.8825809955596924,5.765061378479004,0.0,True
3,2,0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1CC(C)(C)C2C,True,3.344236135482788,0.9999394416809082,2.844266414642334,2.9631781578063965,0.47564697265625,2.844266414642334,5.651030540466309,0.0,True
