seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
0,1.916070580482483,3.2034661769866943,1.2873955965042114,0.9027072191238403,0.9723507761955261,2.7172908782958984,4.524469375610352
1,0.38301700353622437,2.762263298034668,2.3792462944984436,0.9227918386459351,0.8733171820640564,2.3256046772003174,6.100152015686035
2,1.4319008588790894,2.75148868560791,1.3195878267288208,1.5427716970443726,0.9599579572677612,2.2715096473693848,6.604165077209473
