seed_idx,initial_score,refined_score,score_gain,novelty_to_population,p_sweet,pred_logsw,d_ood
2,2.7628467082977295,3.7139453887939453,0.9510986804962158,1.0934679508209229,0.9665968418121338,3.230647087097168,6.1382036209106445
0,1.1170157194137573,3.3288257122039795,2.211809992790222,1.1159863471984863,0.9156535267829895,2.8709988594055176,6.184592247009277
1,2.2254741191864014,3.1168506145477295,0.8913764953613281,1.2578238248825073,0.9851275086402893,2.6242868900299072,6.42251443862915
