generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve
1,30,0.2648346424102783,7.898187637329102,9.798250198364258,9.798250198364258,9.305959701538086,1.8848406076431274,1.8848406076431274,1.8402456045150757,1.8402456045150757,2.1956381797790527,0.8013491034507751,0.9980766773223877,5.2480621337890625,5.902712821960449,7.623751640319824,9.299211502075195,2.159276247024536,2.3392839431762695,0,0.0,0
2,60,0.3276846408843994,9.245196342468262,9.860095024108887,9.860095024108887,9.711697578430176,2.0633208751678467,2.0633208751678467,2.4435818195343018,2.4435818195343018,2.217080593109131,0.938204824924469,0.9997952580451965,5.75607967376709,6.536881446838379,8.797196388244629,9.360197067260742,2.5113213062286377,2.943479537963867,0,0.0,0
3,90,0.38637733459472656,9.76791000366211,10.19790267944336,10.19790267944336,9.94207763671875,2.2150967121124268,2.2150967121124268,2.0549068450927734,2.4435818195343018,2.203387975692749,0.9623110294342041,0.9909231066703796,6.079986572265625,5.302546501159668,9.2948579788208,9.702441215515137,2.688148021697998,2.550368309020996,0,0.0,0
4,120,0.4449455738067627,9.958880424499512,10.397743225097656,10.397743225097656,10.20335578918457,2.2806599140167236,2.2806599140167236,1.9504352807998657,2.4435818195343018,2.4576003551483154,0.9775349497795105,0.9741314053535461,5.886627674102783,5.288743019104004,9.475848197937012,9.910677909851074,2.76369047164917,2.4375009536743164,0,0.0,0
5,150,0.5102839469909668,10.139789581298828,10.397743225097656,10.397743225097656,10.316765785217285,2.393766164779663,2.393766164779663,1.9504352807998657,2.4435818195343018,2.4481310844421387,0.991849958896637,0.9741314053535461,5.69307804107666,5.288743019104004,9.643863677978516,9.910677909851074,2.8896913528442383,2.4375009536743164,0,0.0,1
6,180,0.5739357471466064,10.310738563537598,10.6404390335083,10.6404390335083,10.45473575592041,2.4506843090057373,2.4506843090057373,2.738384485244751,2.738384485244751,2.4914135932922363,0.9949070811271667,0.9997156262397766,5.532096862792969,5.342751979827881,9.81328296661377,10.140581130981445,2.9481375217437744,3.2382423877716064,0,0.0,0
7,210,0.6408016681671143,10.44429874420166,10.652289390563965,10.652289390563965,10.56877326965332,2.40492582321167,2.40492582321167,2.7180540561676025,2.738384485244751,2.5505166053771973,0.9920527338981628,0.9997404217720032,5.459597110748291,5.654565811157227,9.948270797729492,10.152419090270996,2.9009523391723633,3.2179243564605713,0,0.0,0
8,240,0.7065198421478271,10.569486618041992,10.902630805969238,10.902630805969238,10.718046188354492,2.5306661128997803,2.5306661128997803,2.570405960083008,2.738384485244751,2.6687939167022705,0.9962836503982544,0.9998472929000854,5.448259353637695,5.322682857513428,10.071345329284668,10.40270709991455,3.028808116912842,3.0703296661376953,2,0.06666666666666667,0
9,270,0.76888108253479,10.751534461975098,11.047867774963379,11.047867774963379,10.866023063659668,2.6588590145111084,2.6588590145111084,2.550299882888794,2.738384485244751,2.69638729095459,0.9988875985145569,0.99989914894104,5.515888690948486,5.370304584503174,10.252090454101562,10.547918319702148,3.1583027839660645,3.0502495765686035,3,0.1,0
10,300,0.8299896717071533,10.83704948425293,11.125438690185547,11.125438690185547,10.952742576599121,2.692746877670288,2.692746877670288,2.807446002960205,2.807446002960205,2.6550066471099854,0.9993430376052856,0.9997089505195618,5.564051151275635,5.697862148284912,10.33737564086914,10.625584602355957,3.1924188137054443,3.307300567626953,8,0.26666666666666666,0
11,330,0.8932154178619385,10.932096481323242,11.125438690185547,11.125438690185547,11.041051864624023,2.6520607471466064,2.6520607471466064,2.807446002960205,2.807446002960205,2.724031686782837,0.9993401765823364,0.9997089505195618,5.511040687561035,5.697862148284912,10.432427406311035,10.625584602355957,3.151731014251709,3.307300567626953,7,0.23333333333333334,1
12,360,0.9532055854797363,10.986525535583496,11.192914009094238,11.192914009094238,11.105606079101562,2.6887006759643555,2.6887006759643555,2.7021143436431885,2.807446002960205,2.736210823059082,0.9994969964027405,0.9998075366020203,5.531381130218506,5.7034735679626465,10.486777305603027,10.693010330200195,3.1884491443634033,3.2020180225372314,11,0.36666666666666664,0
