generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve,method,seed
10,300,1.0143380165100098,10.437996864318848,10.688923835754396,10.688923835754396,10.55821418762207,2.32043194770813,2.32043194770813,2.27421236038208,2.365173816680908,2.326287269592285,0.993519127368927,0.995872676372528,5.802939414978027,5.6736273765563965,10.437996864318848,10.688923835754396,2.8171916007995605,2.772148609161377,30,1.0,0,Docking predictor only,2028
11,330,1.102900505065918,10.521928787231444,10.70254611968994,10.70254611968994,10.655963897705078,2.3222548961639404,2.3222548961639404,2.3008060455322266,2.365173816680908,2.314329147338867,0.9934966564178468,0.9964879751205444,5.745871543884277,5.682060718536377,10.521928787231444,10.70254611968994,2.8190035820007324,2.799050092697144,30,1.0,0,Docking predictor only,2028
12,360,1.1710731983184814,10.64634609222412,10.810508728027344,10.810508728027344,10.74979019165039,2.308905124664306,2.308905124664306,2.264756441116333,2.365173816680908,2.3023924827575684,0.994696855545044,0.9927160143852234,5.693769931793213,5.710615158081055,10.64634609222412,10.810508728027344,2.8062539100646973,2.761114358901977,30,1.0,0,Docking predictor only,2028
1,30,0.3309073448181152,7.623751163482666,9.299211502075195,9.299211502075195,8.884777069091797,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.0396695137023926,0.8013492226600647,0.9980766773223876,5.248062133789063,5.902712821960449,7.623751163482666,9.299211502075195,2.232408046722412,2.339283943176269,11,0.3666666666666666,0,Docking predictor only,2029
2,60,0.4202334880828857,8.620251655578613,9.38070011138916,9.38070011138916,9.303226470947266,2.0945241451263428,2.0945241451263428,2.479970216751098,2.479970216751098,2.2234835624694824,0.8939383029937744,0.9997615218162536,5.677969932556152,6.474337577819824,8.620251655578613,9.38070011138916,2.5248167514801025,2.979851007461548,15,0.5,0,Docking predictor only,2029
3,90,0.5073845386505127,9.152121543884276,9.73552131652832,9.73552131652832,9.480483055114746,2.1855504512786865,2.1855504512786865,2.6276497840881348,2.6276497840881348,2.3977417945861816,0.8206102252006531,0.8319910764694214,6.386748790740967,5.959678649902344,9.152121543884276,9.73552131652832,2.562253475189209,3.0436453819274902,15,0.5,0,Docking predictor only,2029
4,120,0.6058709621429443,9.395440101623535,9.831619262695312,9.831619262695312,9.636802673339844,2.3884694576263428,2.3884694576263428,2.6409828662872314,2.6409828662872314,2.3953330516815186,0.7628353238105774,0.8472222685813904,6.598729133605957,5.99716854095459,9.395440101623535,9.831619262695312,2.719688415527344,3.064594030380249,19,0.6333333333333333,0,Docking predictor only,2029
5,150,0.6762936115264893,9.62380599975586,10.085372924804688,10.085372924804688,9.825958251953123,2.3962278366088867,2.3962278366088867,2.6454274654388428,2.6454274654388428,2.5033531188964844,0.842194676399231,0.9838233590126038,6.262746334075928,5.618988990783691,9.62380599975586,10.085372924804688,2.7851271629333496,3.1373391151428223,23,0.7666666666666667,0,Docking predictor only,2029
6,180,0.7692606449127197,9.812386512756348,10.107778549194336,10.107778549194336,9.997028350830078,2.460883617401123,2.460883617401123,2.3339431285858154,2.6454274654388428,2.480092287063598,0.8902740478515625,0.9980936646461488,5.972455024719238,5.400125503540039,9.812386512756348,10.107778549194336,2.9006876945495605,2.8329899311065674,27,0.9,0,Docking predictor only,2029
7,210,0.8318374156951904,9.990517616271973,10.23324489593506,10.23324489593506,10.128244400024414,2.489774942398072,2.489774942398072,2.668113946914673,2.668113946914673,2.5562169551849365,0.9502645134925842,0.8300046324729919,5.737733364105225,6.01662540435791,9.990517616271973,10.23324489593506,2.96490740776062,3.083116292953491,30,1.0,0,Docking predictor only,2029
8,240,0.9237356185913086,10.119691848754885,10.40963649749756,10.40963649749756,10.235857009887695,2.5634357929229736,2.5634357929229736,2.672504425048828,2.672504425048828,2.6428163051605225,0.9534716010093688,0.9928231239318848,5.717482566833496,5.658094882965088,10.119691848754885,10.40963649749756,3.0401716232299805,3.1689159870147705,30,1.0,0,Docking predictor only,2029
9,270,1.0175354480743408,10.245884895324709,10.514490127563477,10.514490127563477,10.37062931060791,2.6318016052246094,2.6318016052246094,2.623551607131958,2.672504425048828,2.6606502532958984,0.9140790700912476,0.9929492473602296,5.842928409576416,5.654666900634766,10.245884895324709,10.514490127563477,3.088841199874878,3.120026111602783,30,1.0,0,Docking predictor only,2029
10,300,1.114283323287964,10.331337928771973,10.582908630371094,10.582908630371094,10.44726276397705,2.650832176208496,2.650832176208496,2.561396837234497,2.672504425048828,2.6459193229675293,0.947488009929657,0.9962528944015504,5.822227954864502,5.677696228027344,10.331337928771973,10.582908630371094,3.1245760917663574,3.059523344039917,30,1.0,0,Docking predictor only,2029
11,330,1.2000463008880615,10.420927047729492,10.595067977905272,10.595067977905272,10.523576736450195,2.6470818519592285,2.6470818519592285,2.573559284210205,2.672504425048828,2.623053789138794,0.9769780039787292,0.9970537424087524,5.782127857208252,5.739387035369873,10.420927047729492,10.595067977905272,3.135570526123047,3.0720860958099365,30,1.0,0,Docking predictor only,2029
12,360,1.2893974781036377,10.512070655822754,10.771235466003418,10.771235466003418,10.622135162353516,2.620667219161988,2.620667219161988,2.564720869064331,2.672504425048828,2.584258794784546,0.9905720949172974,0.9929022192955016,5.756158828735352,5.6289472579956055,10.512070655822754,10.771235466003418,3.115952968597412,3.0611720085144043,30,1.0,0,Docking predictor only,2029
1,30,0.3143773078918457,7.623751640319824,9.299211502075195,9.299211502075195,8.884777069091797,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.0396695137023926,0.8013490438461304,0.9980766773223876,5.248063087463379,5.902712821960449,7.623751640319824,9.299211502075195,2.232407808303833,2.339283943176269,11,0.3666666666666666,0,Docking predictor only,2030
2,60,0.3978304862976074,8.77462100982666,9.436659812927246,9.436659812927246,9.344499588012695,2.1765594482421875,2.1765594482421875,2.573981761932373,2.573981761932373,2.146083354949951,0.8975698351860046,0.999832272529602,5.745361804962158,5.651781558990479,8.77462100982666,9.436659812927246,2.616135597229004,3.0738978385925293,17,0.5666666666666667,0,Docking predictor only,2030
3,90,0.4969947338104248,9.301459312438965,9.765052795410156,9.765052795410156,9.501646995544434,2.1671621799468994,2.1671621799468994,2.515260696411133,2.573981761932373,2.324289321899414,0.9599661231040956,0.9999430179595948,5.882057189941406,5.506044864654541,9.301459312438965,9.765052795410156,2.645403385162353,3.0152320861816406,14,0.4666666666666667,0,Docking predictor only,2030
4,120,0.5681314468383789,9.52552604675293,9.7993803024292,9.7993803024292,9.69789695739746,2.2805323600769043,2.2805323600769043,2.248618602752685,2.573981761932373,2.391559362411499,0.9994460344314576,0.9998069405555724,5.64796781539917,5.4209489822387695,9.52552604675293,9.7993803024292,2.78025484085083,2.7485220432281494,22,0.7333333333333333,0,Docking predictor only,2030
5,150,0.6631853580474854,9.679364204406738,9.805805206298828,9.805805206298828,9.784675598144531,2.363638639450073,2.363638639450073,2.398159503936768,2.573981761932373,2.4106507301330566,0.9997844099998474,0.9999593496322632,5.530996322631836,5.349262714385986,9.679364204406738,9.805805206298828,2.86353087425232,2.898139238357544,27,0.9,0,Docking predictor only,2030
6,180,0.7378733158111572,9.77414894104004,9.955795288085938,9.955795288085938,9.859152793884276,2.3827145099639893,2.3827145099639893,2.336132764816284,2.573981761932373,2.421112537384033,0.9998890161514282,0.999832034111023,5.499814987182617,5.53673267364502,9.77414894104004,9.955795288085938,2.882659435272217,2.8360488414764404,30,1.0,0,Docking predictor only,2030
7,210,0.8125910758972168,9.867188453674316,10.059463500976562,10.059463500976562,9.966146469116213,2.4119505882263184,2.4119505882263184,2.613565921783448,2.613565921783448,2.440347671508789,0.9998635649681092,0.9999077320098876,5.515733242034912,5.509439468383789,9.867188453674316,10.059463500976562,2.911882162094116,3.1135196685791016,30,1.0,0,Docking predictor only,2030
8,240,0.9069766998291016,9.954516410827637,10.148059844970703,10.148059844970703,10.068861961364746,2.4355876445770264,2.4355876445770264,2.3429226875305176,2.613565921783448,2.425065994262696,0.999882996082306,0.9998181462287904,5.549386501312256,5.528658866882324,9.954516410827637,10.148059844970703,2.9355289936065674,2.84283185005188,30,1.0,0,Docking predictor only,2030
9,270,0.9734506607055664,10.045062065124512,10.199177742004396,10.199177742004396,10.122852325439451,2.4286468029022217,2.4286468029022217,2.552298784255981,2.613565921783448,2.420985698699951,0.999855935573578,0.9999381303787231,5.535800457000732,5.6399335861206055,10.045062065124512,10.199177742004396,2.928574562072754,3.0522677898406982,30,1.0,0,Docking predictor only,2030
10,300,1.072368860244751,10.11925983428955,10.313151359558104,10.313151359558104,10.214292526245115,2.4171743392944336,2.4171743392944336,2.398669958114624,2.613565921783448,2.457838535308838,0.9998457431793212,0.999832034111023,5.583034992218018,5.584503173828125,10.11925983428955,10.313151359558104,2.917097330093384,2.8985860347747803,30,1.0,0,Docking predictor only,2030
11,330,1.164369821548462,10.154817581176758,10.324689865112305,10.324689865112305,10.257941246032717,2.480060577392578,2.480060577392578,2.541821956634521,2.613565921783448,2.5146231651306152,0.9999001622200012,0.9999518394470216,5.634983539581299,5.758130073547363,10.154817581176758,10.324689865112305,2.980010509490967,3.041797876358032,30,1.0,0,Docking predictor only,2030
12,360,1.2616260051727295,10.244762420654297,10.38185691833496,10.38185691833496,10.329309463500977,2.489957094192505,2.489957094192505,2.506251335144043,2.613565921783448,2.5233161449432373,0.9998998045921326,0.9999234676361084,5.650211811065674,5.7126970291137695,10.244762420654297,10.38185691833496,2.9899070262908936,3.0062131881713867,30,1.0,0,Docking predictor only,2030
1,30,0.3047084808349609,7.971319675445557,9.798250198364258,9.798250198364258,9.338254928588867,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013492226600647,0.9980766773223876,5.248062610626221,5.902712821960449,7.623751640319824,9.299211502075195,2.232408046722412,2.339283943176269,11,0.3666666666666666,0,Gate + docking predictor,2026
2,60,0.3920943737030029,9.276281356811523,9.931124687194824,9.931124687194824,9.799226760864258,2.134998083114624,2.134998083114624,2.536355972290039,2.536355972290039,2.156294584274292,0.9178392291069032,0.9997571110725404,5.723084926605225,5.914039134979248,8.822874069213867,9.431245803833008,2.58840560913086,3.0362346172332764,17,0.5666666666666667,0,Gate + docking predictor,2026
3,90,0.4833269119262695,9.746206283569336,10.365775108337402,10.365775108337402,9.982282638549805,2.2753350734710693,2.2753350734710693,2.07505750656128,2.536355972290039,2.1632773876190186,0.9207302331924438,0.9999663829803468,6.119478225708008,5.312035083770752,9.290575981140137,9.865792274475098,2.730965137481689,2.575040817260742,21,0.7,0,Gate + docking predictor,2026
4,120,0.5658175945281982,9.976004600524902,10.53825569152832,10.53825569152832,10.288451194763184,2.2583677768707275,2.2583677768707275,2.286914348602295,2.536355972290039,2.2781078815460205,0.9735957980155944,0.999963879585266,5.931700229644775,5.579525947570801,9.48920726776123,10.038273811340332,2.7451653480529785,2.786896228790283,23,0.7666666666666667,0,Gate + docking predictor,2026
5,150,0.6491153240203857,10.306461334228516,10.606162071228027,10.606162071228027,10.502351760864258,2.275643348693848,2.275643348693848,2.330199718475342,2.536355972290039,2.337364912033081,0.9988556504249572,0.9999562501907348,5.615616798400879,5.618277549743652,9.80703353881836,10.106184005737305,2.775071144104004,2.8301777839660645,28,0.9333333333333332,0,Gate + docking predictor,2026
6,180,0.7216253280639648,10.492708206176758,10.742682456970217,10.742682456970217,10.61845874786377,2.33047103881836,2.33047103881836,2.407646656036377,2.536355972290039,2.327393054962158,0.999951720237732,0.9999547004699708,5.64354944229126,5.640944957733154,9.992731094360352,10.242705345153809,2.830447196960449,2.9076240062713623,29,0.9666666666666668,0,Gate + docking predictor,2026
7,210,0.8049306869506836,10.596975326538086,10.923724174499512,10.923724174499512,10.721424102783203,2.3148961067199707,2.3148961067199707,2.380488872528076,2.536355972290039,2.315549612045288,0.9999420046806335,0.999970316886902,5.616759777069092,5.6146745681762695,10.097004890441896,10.423739433288574,2.8148672580718994,2.880474090576172,27,0.9,0,Gate + docking predictor,2026
8,240,0.8741607666015625,10.699535369873049,11.002517700195312,11.002517700195312,10.845291137695312,2.3129031658172607,2.3129031658172607,2.423705577850342,2.536355972290039,2.377570629119873,0.9999447464942932,0.9999691247940063,5.592745304107666,5.632679462432861,10.199563026428224,10.502532958984377,2.812875270843506,2.9236900806427,26,0.8666666666666667,0,Gate + docking predictor,2026
9,270,0.9554650783538818,10.801215171813965,11.005216598510742,11.005216598510742,10.943317413330078,2.3307528495788574,2.3307528495788574,2.428565263748169,2.536355972290039,2.401214838027954,0.9999458193778992,0.9999696016311646,5.615201473236084,5.687271118164063,10.30124282836914,10.505231857299805,2.830725908279419,2.9285500049591064,29,0.9666666666666668,0,Gate + docking predictor,2026
10,300,1.0340337753295898,10.885971069335938,11.120938301086426,11.120938301086426,10.993179321289062,2.364553689956665,2.364553689956665,2.435620784759521,2.536355972290039,2.403865337371826,0.9999625086784364,0.9999558925628662,5.621914863586426,5.730820655822754,10.38598918914795,10.620960235595703,2.864535093307495,2.935598850250244,29,0.9666666666666668,0,Gate + docking predictor,2026
11,330,1.1090326309204102,10.971081733703612,11.120938301086426,11.120938301086426,11.051819801330566,2.413031816482544,2.413031816482544,2.435620784759521,2.536355972290039,2.40480637550354,0.999966025352478,0.9999558925628662,5.663299560546875,5.730820655822754,10.471097946166992,10.620960235595703,2.913014888763428,2.935598850250244,30,1.0,1,Gate + docking predictor,2026
12,360,1.1855826377868652,11.041742324829102,11.207962036132812,11.207962036132812,11.124873161315918,2.416355848312378,2.416355848312378,2.460103273391724,2.536355972290039,2.4376087188720703,0.9999655485153198,0.9999513626098632,5.670987606048584,5.906521797180176,10.541760444641112,10.70798683166504,2.9163384437561035,2.960078954696656,30,1.0,0,Gate + docking predictor,2026
1,30,0.3112833499908447,7.971319675445557,9.798250198364258,9.798250198364258,9.338254928588867,1.884840607643128,1.884840607643128,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013491034507751,0.9980766773223876,5.248062133789063,5.902712821960449,7.623751640319824,9.299211502075195,2.232408046722412,2.339283943176269,11,0.3666666666666666,0,Gate + docking predictor,2027
2,60,0.376044750213623,9.267598152160645,9.860095024108888,9.860095024108888,9.726203918457031,2.0677802562713623,2.0677802562713623,2.4435818195343018,2.4435818195343018,2.212406635284424,0.931437611579895,0.9997952580451964,5.794740676879883,6.536881446838379,8.80311107635498,9.360197067260742,2.53226637840271,2.943479537963867,17,0.5666666666666667,0,Gate + docking predictor,2027
3,90,0.4500277042388916,9.764945030212402,10.19790267944336,10.19790267944336,9.93956184387207,2.214602470397949,2.214602470397949,2.054906845092773,2.4435818195343018,2.1987245082855225,0.9069657921791076,0.9909231066703796,6.178795337677002,5.302546501159668,9.328351974487305,9.702441215515137,2.651197910308838,2.550368309020996,17,0.5666666666666667,0,Gate + docking predictor,2027
4,120,0.5188391208648682,9.957571983337402,10.397743225097656,10.397743225097656,10.17353630065918,2.301368474960327,2.301368474960327,1.9504352807998653,2.4435818195343018,2.4100375175476074,0.960362195968628,0.974131405353546,5.973671436309815,5.288743019104004,9.477389335632324,9.910677909851074,2.7815499305725098,2.4375009536743164,25,0.8333333333333334,0,Gate + docking predictor,2027
5,150,0.6018500328063965,10.111835479736328,10.397743225097656,10.397743225097656,10.284374237060549,2.3543038368225098,2.3543038368225098,1.9504352807998653,2.4435818195343018,2.2829322814941406,0.9706118702888488,0.974131405353546,5.748600959777832,5.288743019104004,9.6265287399292,9.910677909851074,2.8396100997924805,2.4375009536743164,25,0.8333333333333334,1,Gate + docking predictor,2027
6,180,0.6704132556915283,10.26474666595459,10.51511001586914,10.51511001586914,10.390643119812012,2.2997031211853027,2.2997031211853027,2.27937126159668,2.4435818195343018,2.27111554145813,0.9935683608055116,0.9947847723960876,5.498843669891357,5.096861362457275,9.767963409423828,10.017717361450195,2.796487331390381,2.776763677597046,26,0.8666666666666667,0,Gate + docking predictor,2027
7,210,0.7517316341400146,10.37585735321045,10.5352144241333,10.5352144241333,10.485307693481444,2.176971197128296,2.176971197128296,2.2817673683166504,2.4435818195343018,2.240450382232666,0.9862533807754515,0.996086359024048,5.363497257232666,5.090360164642334,9.882732391357422,10.037171363830566,2.670097827911377,2.7798104286193848,17,0.5666666666666667,0,Gate + docking predictor,2027
8,240,0.8302872180938721,10.478389739990234,10.735416412353516,10.735416412353516,10.594894409179688,2.228255033493042,2.228255033493042,2.160641431808472,2.4435818195343018,2.2908143997192383,0.991519570350647,0.9895083904266356,5.242818832397461,5.123166084289551,9.98262882232666,10.240662574768066,2.7240145206451416,2.6553955078125,26,0.8666666666666667,0,Gate + docking predictor,2027
9,270,0.9166545867919922,10.59950351715088,10.78298282623291,10.78298282623291,10.700075149536133,2.2916533946990967,2.2916533946990967,2.53507924079895,2.53507924079895,2.300681829452514,0.993370771408081,0.9998250603675842,5.273523330688477,6.130241870880127,10.102819442749023,10.28307056427002,2.788338661193848,3.03499174118042,28,0.9333333333333332,0,Gate + docking predictor,2027
10,300,1.0059576034545898,10.670940399169922,10.891172409057615,10.891172409057615,10.790560722351074,2.3014636039733887,2.3014636039733887,2.1939942836761475,2.53507924079895,2.3301892280578613,0.9928314089775084,0.9939338564872742,5.30064058303833,5.089722156524658,10.174524307250977,10.394205093383787,2.7978789806365967,2.6909611225128174,28,0.9333333333333332,0,Gate + docking predictor,2027
11,330,1.0955650806427002,10.790754318237305,10.929590225219728,10.929590225219728,10.883277893066406,2.375296115875244,2.375296115875244,2.661703109741211,2.661703109741211,2.420438766479492,0.9941408634185792,0.9998480081558228,5.343976974487305,5.805699348449707,10.293681144714355,10.42966651916504,2.872366428375244,3.161627054214477,30,1.0,0,Gate + docking predictor,2027
12,360,1.174452304840088,10.860939979553224,11.018455505371094,11.018455505371094,10.942575454711914,2.414647340774536,2.414647340774536,2.6636905670166016,2.6636905670166016,2.4356014728546143,0.9953124523162842,0.999922513961792,5.283708572387695,5.80129337310791,10.36328411102295,10.518494606018066,2.9123034477233887,3.163651943206787,29,0.9666666666666668,0,Gate + docking predictor,2027
1,30,0.3051857948303222,7.971319675445557,9.798250198364258,9.798250198364258,9.338254928588867,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013492822647095,0.9980766773223876,5.248062610626221,5.902712821960449,7.623751640319824,9.299211502075195,2.232408046722412,2.339283943176269,11,0.3666666666666666,0,Gate + docking predictor,2028
2,60,0.3898930549621582,9.022797584533691,9.922981262207031,9.922981262207031,9.675249099731444,2.249919891357422,2.249919891357422,1.8274608850479128,1.840245604515076,2.2134737968444824,0.8801783919334412,0.99796462059021,5.769688129425049,5.880233287811279,8.591193199157715,9.423998832702637,2.68152379989624,2.3264431953430176,16,0.5333333333333333,0,Gate + docking predictor,2028
3,90,0.4825363159179687,9.570605278015137,9.971990585327148,9.971990585327148,9.864468574523926,2.255270481109619,2.255270481109619,1.968510985374451,1.968510985374451,2.104010581970215,0.8785955309867859,0.9980548620224,6.250137805938721,5.950421333312988,9.139063835144045,9.472963333129885,2.686812400817871,2.467538356781006,16,0.5333333333333333,0,Gate + docking predictor,2028
4,120,0.5536348819732666,9.99940299987793,10.678658485412598,10.678658485412598,10.249330520629885,2.203288078308105,2.203288078308105,2.434022665023804,2.434022665023804,2.2733728885650635,0.9732300639152528,0.9999560117721558,6.16073751449585,5.764151096343994,9.51360034942627,10.178680419921877,2.689089059829712,2.9340007305145264,18,0.6,0,Gate + docking predictor,2028
5,150,0.6461119651794434,10.233521461486816,10.728878021240234,10.728878021240234,10.45510959625244,2.320514440536499,2.320514440536499,2.4275107383728027,2.434022665023804,2.431259870529175,0.9909296631813048,0.9999743700027466,5.851732730865479,5.705595016479492,9.738056182861328,10.228890419006348,2.815979242324829,2.9274978637695312,27,0.9,0,Gate + docking predictor,2028
6,180,0.7216246128082275,10.436338424682615,10.91490077972412,10.91490077972412,10.63891887664795,2.415727138519287,2.415727138519287,2.424706220626831,2.434022665023804,2.4053947925567627,0.9985307455062866,0.9999657869338988,5.803023338317871,5.889715671539307,9.937073707580566,10.414917945861816,2.9149928092956543,2.924689054489136,30,1.0,0,Gate + docking predictor,2028
7,210,0.8082857131958008,10.643807411193848,11.055581092834473,11.055581092834473,10.859537124633787,2.3853535652160645,2.3853535652160645,2.459035396575928,2.459035396575928,2.4272751808166504,0.9986720681190492,0.9999626874923706,5.790915489196777,5.84519624710083,10.14447021484375,10.5556001663208,2.8846895694732666,2.959016799926758,29,0.9666666666666668,0,Gate + docking predictor,2028
8,240,0.8960468769073486,10.825557708740234,11.055581092834473,11.055581092834473,10.965662002563477,2.4170684814453125,2.4170684814453125,2.459035396575928,2.459035396575928,2.421428918838501,0.9999669790267944,0.9999626874923706,5.85242223739624,5.84519624710083,10.32557487487793,10.5556001663208,2.9170517921447754,2.959016799926758,30,1.0,1,Gate + docking predictor,2028
9,270,0.9870486259460448,10.947443962097168,11.099955558776855,11.099955558776855,11.031434059143066,2.425751209259033,2.425751209259033,2.5464510917663574,2.5464510917663574,2.4464259147644043,0.9999648928642272,0.9999617338180542,5.878846168518066,5.89652156829834,10.447460174560549,10.599974632263184,2.925734281539917,3.0464320182800293,30,1.0,0,Gate + docking predictor,2028
10,300,1.0670664310455322,11.008008003234863,11.137526512145996,11.137526512145996,11.086830139160156,2.4439988136291504,2.4439988136291504,2.3013062477111816,2.5464510917663574,2.452911138534546,0.999962031841278,0.9999709129333496,5.88825273513794,5.811695575714111,10.50802516937256,10.637540817260742,2.9439797401428223,2.8012917041778564,30,1.0,0,Gate + docking predictor,2028
11,330,1.1417205333709717,11.064412117004396,11.154691696166992,11.154691696166992,11.127925872802734,2.43566632270813,2.43566632270813,2.60490083694458,2.60490083694458,2.4328317642211914,0.9999614357948304,0.999941349029541,5.856488227844238,5.992481708526611,10.56443214416504,10.6547212600708,2.9356465339660645,3.1048715114593506,30,1.0,0,Gate + docking predictor,2028
12,360,1.2239840030670166,11.117440223693848,11.265365600585938,11.265365600585938,11.195012092590332,2.4191393852233887,2.4191393852233887,2.2992873191833496,2.60490083694458,2.4755587577819824,0.99996417760849,0.999958038330078,5.886109352111816,5.807352066040039,10.617459297180176,10.765386581420898,2.919121026992798,2.7992663383483887,30,1.0,0,Gate + docking predictor,2028
1,30,0.3133783340454101,7.971319675445557,9.798250198364258,9.798250198364258,9.338254928588867,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013492226600647,0.9980766773223876,5.248062133789063,5.902712821960449,7.623751163482666,9.299211502075195,2.232408046722412,2.339283943176269,11,0.3666666666666666,0,Gate + docking predictor,2029
2,60,0.403001070022583,9.050543785095217,9.88058090209961,9.88058090209961,9.719593048095703,2.0945241451263428,2.0945241451263428,2.479970216751098,2.479970216751098,2.215369701385498,0.8939383029937744,0.9997615218162536,5.677969932556152,6.474337577819824,8.620251655578613,9.38070011138916,2.5248167514801025,2.979851007461548,15,0.5,0,Gate + docking predictor,2029
3,90,0.4958477020263672,9.46477222442627,9.886870384216309,9.886870384216309,9.810379028320312,2.0901641845703125,2.0901641845703125,1.8183828592300413,2.479970216751098,2.182122707366944,0.8363949656486511,0.9984877109527588,6.440256595611572,5.973806381225586,9.066964149475098,9.38762664794922,2.4879729747772217,2.317626714706421,10,0.3333333333333333,0,Gate + docking predictor,2029
4,120,0.5618298053741455,9.785886764526367,10.222000122070312,10.222000122070312,9.983697891235352,2.2213237285614014,2.2213237285614014,2.4351301193237305,2.479970216751098,2.14212965965271,0.9322137236595154,0.9999629259109496,6.3734517097473145,6.120026588439941,9.324588775634766,9.722018241882324,2.682622194290161,2.9351115226745605,19,0.6333333333333333,0,Gate + docking predictor,2029
5,150,0.6412196159362793,10.02924633026123,10.30925464630127,10.30925464630127,10.204349517822266,2.225114345550537,2.225114345550537,2.43506121635437,2.479970216751098,2.274230718612671,0.9982818365097046,0.9999680519104004,5.990963459014893,6.091864109039307,9.530104637145996,9.809270858764648,2.724255084991455,2.9350452423095703,26,0.8666666666666667,0,Gate + docking predictor,2029
6,180,0.7400312423706055,10.195653915405272,10.381084442138672,10.381084442138672,10.297566413879396,2.3110463619232178,2.3110463619232178,2.4015324115753174,2.479970216751098,2.3377127647399902,0.9981570839881896,0.9999737739562988,5.989677429199219,6.031023979187012,9.696576118469238,9.881097793579102,2.8101248741149902,2.901519298553467,28,0.9333333333333332,0,Gate + docking predictor,2029
7,210,0.8374729156494141,10.307169914245604,10.44918441772461,10.44918441772461,10.394405364990234,2.378485202789306,2.378485202789306,2.3466219902038574,2.479970216751098,2.385265350341797,0.999841034412384,0.9999768733978271,6.082867622375488,6.0621018409729,9.807249069213867,9.949195861816406,2.878405809402466,2.8466105461120605,30,1.0,0,Gate + docking predictor,2029
8,240,0.9265191555023192,10.397903442382812,10.719011306762695,10.719011306762695,10.484441757202148,2.375383853912353,2.375383853912353,2.43100643157959,2.479970216751098,2.371081113815308,0.9999379515647888,0.999863624572754,6.051115989685059,5.809136390686035,9.897933959960938,10.219079971313477,2.8753530979156494,2.930938243865967,30,1.0,0,Gate + docking predictor,2029
9,270,1.0234646797180176,10.484302520751951,10.840367317199709,10.840367317199709,10.6422119140625,2.3857622146606445,2.3857622146606445,2.364530086517334,2.479970216751098,2.399164915084839,0.9999369382858276,0.9998745918273926,6.031976222991943,5.785082817077637,9.984333992004396,10.34043025970459,2.885730743408203,2.8644673824310303,30,1.0,0,Gate + docking predictor,2029
10,300,1.1215014457702637,10.59400463104248,10.889204025268556,10.889204025268556,10.748052597045898,2.414429187774658,2.414429187774658,2.338125705718994,2.479970216751098,2.3724489212036133,0.9999071955680848,0.9999334812164308,6.002996921539307,5.887732028961182,10.094051361083984,10.389237403869627,2.9143826961517334,2.83809232711792,30,1.0,0,Gate + docking predictor,2029
11,330,1.216191291809082,10.698098182678224,10.937288284301758,10.937288284301758,10.823190689086914,2.39539098739624,2.39539098739624,2.3951869010925293,2.479970216751098,2.382043600082397,0.999910295009613,0.99991774559021,5.940888404846191,5.942121982574463,10.198142051696776,10.437329292297363,2.895346641540528,2.895145893096924,30,1.0,0,Gate + docking predictor,2029
12,360,1.2792730331420898,10.813035011291504,11.051633834838867,11.051633834838867,10.929766654968262,2.386929988861084,2.386929988861084,2.273679733276367,2.479970216751098,2.360768795013428,0.9998950958251952,0.9998741149902344,5.869924068450928,5.805905342102051,10.31308650970459,10.55169677734375,2.8868777751922607,2.7736167907714844,30,1.0,0,Gate + docking predictor,2029
1,30,0.298316478729248,7.971319675445557,9.798250198364258,9.798250198364258,9.338254928588867,1.884840488433838,1.884840488433838,1.840245604515076,1.840245604515076,2.1956381797790527,0.8013490438461304,0.9980766773223876,5.248063087463379,5.902712821960449,7.623751640319824,9.299211502075195,2.232407808303833,2.339283943176269,11,0.3666666666666666,0,Gate + docking predictor,2030
2,60,0.3757314682006836,9.214197158813477,9.936575889587402,9.936575889587402,9.828065872192385,2.1765594482421875,2.1765594482421875,2.573981761932373,2.573981761932373,2.14966344833374,0.8975698351860046,0.999832272529602,5.745361804962158,5.651781558990479,8.77462100982666,9.436659812927246,2.616135597229004,3.0738978385925293,17,0.5666666666666667,0,Gate + docking predictor,2030
3,90,0.4554531574249267,9.774242401123049,10.265024185180664,10.265024185180664,10.00136375427246,2.1664206981658936,2.1664206981658936,2.515260696411133,2.573981761932373,2.324289321899414,0.9562814235687256,0.9999430179595948,5.88449764251709,5.506044864654541,9.299802780151367,9.765052795410156,2.6408612728118896,3.0152320861816406,14,0.4666666666666667,0,Gate + docking predictor,2030
