generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,8,ga_mutation_crossover,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,11.029853820800781,0.9999575614929199,2.503290891647339,2.503290891647339,0.1831088811159134,2.503290891647339,5.530913352966309,0.0,10.529874801635742,0.6091334819793701,3.003269672393799,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,1.0,pass,,421.78600000000006,181.65999999999997,7,11,18,-1.9972000000000005,5,3,28,12,0.21428571428571427,1,True,ok,0.9999536275863647,1.295150637626648,1.295150637626648,0.46810993552207947,1.295150637626648,6.723512172698975,0.5702985525131226,11.078865051269531,0.38462090492248535,11.578842163085938,0.0,not_used,,11.578842163085938,False,pred_logsw_reencoded_low,1
final,14,ga_mutation_crossover,COC(=O)C12C(O)C3OC1(OC1OC(CO)C(O)C(O)C1O)OC3(O)C2Cl,True,10.954089164733887,0.999971866607666,2.440599203109741,2.440599203109741,0.22323575615882874,2.440599203109741,5.682601451873779,0.0,10.454103469848633,0.5917353630065918,2.940585136413574,COC(=O)C12C(O)C3OC1(OC1OC(CO)C(O)C(O)C1O)OC3(O)C2Cl,True,0.88,pass,,414.74700000000007,184.6,6,12,18,-4.284399999999996,4,5,27,13,0.0,1,True,ok,0.9997448325157166,2.3609747886657715,2.3609747886657715,0.20091210305690765,2.3609747886657715,7.509670257568359,1.2432745695114136,11.064338684082031,0.6762158870697021,11.54454517364502,0.0,not_used,,11.484545173645019,False,pred_logsw_reencoded_low;d_ood_reencoded_high,2
final,25,ga_mutation_crossover,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,11.01252269744873,0.9999722242355347,2.3207039833068848,2.3207039833068848,0.16672037541866302,2.3207039833068848,5.646916389465332,0.0,10.512537002563477,0.5365281105041504,2.820690155029297,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,1.0,pass,,421.78600000000006,181.65999999999997,7,11,18,-1.9972000000000005,5,3,28,12,0.21428571428571427,1,True,ok,0.9996821880340576,1.6709163188934326,1.6709163188934326,0.470980703830719,1.6709163188934326,6.625388145446777,0.4863012731075287,10.839512825012207,0.3819175958633423,11.339353561401367,0.0,not_used,,11.339353561401367,False,pred_logsw_reencoded_low,3
final,7,ga_mutation_crossover,COC(=O)C1(O)CC(CCO)OC1(Cl)OC1OC(CO)C(O)C(O)C1O,True,11.110527992248535,0.9999655485153198,2.4311532974243164,2.4311532974243164,0.22703242301940918,2.4311532974243164,5.603237152099609,0.0,10.61054515838623,0.48967188596725464,2.931136131286621,COC(=O)C1(O)CC(CCO)OC1(Cl)OC1OC(CO)C(O)C(O)C1O,True,0.88,pass,,402.7800000000001,175.37,6,11,17,-3.2290999999999985,6,2,26,12,0.0,1,True,ok,0.9964313507080078,2.421109437942505,2.421109437942505,0.2144109457731247,2.421109437942505,6.0486931800842285,0.0,10.640835762023926,0.6440732479095459,11.13905143737793,0.0,not_used,,11.07905143737793,False,pred_logsw_reencoded_low,4
final,3,ga_mutation_crossover,COC(=O)C12Oc3c(Cl)ccc(c3OC1OC1OC(CO)C(O)C(O)C1O)C2CC(C)=O,True,11.06962776184082,0.9999635219573975,2.419105052947998,2.419105052947998,0.21040202677249908,2.419105052947998,5.842693328857422,0.0,10.569645881652832,0.4968535900115967,2.9190869331359863,COC(=O)C12Oc3c(Cl)ccc(c3OC1OC1OC(CO)C(O)C(O)C1O)C2CC(C)=O,True,1.0,pass,,474.84600000000023,161.21,4,11,15,-0.7581000000000009,6,5,32,12,0.1875,1,True,ok,0.9999597072601318,2.0265491008758545,2.0265491008758545,0.248369038105011,2.0265491008758545,6.8366570472717285,0.6671541333198547,10.430152893066406,0.3457011878490448,10.930132865905762,0.0,not_used,,10.930132865905762,False,pred_logsw_reencoded_low,5
final,1,ga_mutation_crossover,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,11.100162506103516,0.999969482421875,2.4707069396972656,2.4707069396972656,0.20961885154247284,2.4707069396972656,5.688807964324951,0.0,10.600177764892578,0.5771365761756897,2.970691680908203,CC(O)(O)C(O)C1=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)c(c2Cl)O1,True,1.0,pass,,421.78600000000006,181.65999999999997,7,11,18,-1.9972000000000005,5,3,28,12,0.21428571428571427,1,True,ok,0.9997596144676208,1.1239084005355835,1.1239084005355835,0.2858116626739502,1.1239084005355835,6.017465591430664,0.0,10.286060333251953,0.3301032483577728,10.785940170288086,0.0,not_used,,10.785940170288086,False,pred_logsw_reencoded_low,6
final,19,ga_mutation_crossover,COc1ccc(C(O)(O)C(O)CO)cc1OC1OC(CO)C(O)C(O)C1O,True,11.073373794555664,0.9999456405639648,2.458376169204712,2.458376169204712,0.1618788242340088,2.458376169204712,5.607051372528076,0.0,10.573400497436523,0.5701228380203247,2.9583489894866943,COc1ccc(C(O)(O)C(O)CO)cc1OC1OC(CO)C(O)C(O)C1O,True,0.88,pass,,392.3570000000001,189.52999999999997,8,11,19,-3.635499999999999,7,2,27,11,0.2222222222222222,0,True,ok,0.9998062252998352,1.7041339874267578,1.7041339874267578,0.3274497091770172,1.7041339874267578,5.870135307312012,0.0,10.33403205871582,0.9432611465454102,10.833934783935547,0.0,not_used,,10.773934783935546,False,pred_logsw_reencoded_low,7
final,13,ga_mutation_crossover,COc1ccc(C(O)(O)C(O)C(O)OC2OC(CO)C(O)C(O)C2O)cc1Cl,True,10.979390144348145,0.9999716281890869,2.414395332336426,2.414395332336426,0.17237849533557892,2.414395332336426,5.734100341796875,0.0,10.47940444946289,0.5380237102508545,2.9143810272216797,COc1ccc(C(O)(O)C(O)C(O)OC2OC(CO)C(O)C(O)C2O)cc1Cl,True,0.88,pass,,426.80200000000013,189.52999999999997,8,11,19,-3.0181999999999984,7,2,28,12,0.21428571428571427,1,True,ok,0.9998295307159424,1.7676913738250732,1.7676913738250732,0.2529545724391937,1.7676913738250732,6.23229455947876,0.14980077743530273,10.292579650878906,0.6612004041671753,10.792494773864746,0.0,not_used,,10.732494773864746,False,pred_logsw_reencoded_low,8
final,17,ga_mutation_crossover,COC(=O)C12Oc3c(Cl)ccc(c3OC1OC1OC(CO)C(O)C(O)C1O)C2CC(C)=O,True,11.196990966796875,0.9999583959579468,2.4709079265594482,2.4709079265594482,0.20019906759262085,2.4709079265594482,5.88840389251709,0.0,10.697011947631836,0.4848097562789917,2.9708871841430664,COC(=O)C12Oc3c(Cl)ccc(c3OC1OC1OC(CO)C(O)C(O)C1O)C2CC(C)=O,True,1.0,pass,,474.84600000000023,161.21,4,11,15,-0.7581000000000009,6,5,32,12,0.1875,1,True,ok,0.999876856803894,1.91484797000885,1.91484797000885,0.14333203434944153,1.91484797000885,6.542259216308594,0.415140300989151,10.212061882019043,0.16523878276348114,10.711999893188477,0.0,not_used,,10.711999893188477,False,pred_logsw_reencoded_low,9
final,23,ga_mutation_crossover,CC(=O)CCc1ccc(Cl)c2c1OC1(O2)OC(CO)C(O)C(O)C12OC1OC(CO)C(O)C(O2)C1O,True,11.085821151733398,0.9999730587005615,2.4646148681640625,2.4646148681640625,0.2247728705406189,2.4646148681640625,5.707627296447754,0.0,10.585834503173828,0.5814553499221802,2.964601516723633,CC(=O)CCc1ccc(Cl)c2c1OC1(O2)OC(CO)C(O)C(O)C12OC1OC(CO)C(O)C(O2)C1O,True,1.0,pass,,534.8980000000003,193.82999999999998,6,13,19,-2.0497999999999985,5,5,36,14,0.16666666666666666,1,True,ok,0.9995576739311218,1.4106343984603882,1.4106343984603882,0.18454259634017944,1.4106343984603882,6.047746658325195,0.0,10.185972213745117,0.3984273374080658,10.685750961303711,0.0,not_used,,10.685750961303711,False,pred_logsw_reencoded_low,10
