generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve
1,30,0.28807926177978516,7.898187637329102,9.798250198364258,9.798250198364258,9.305959701538086,1.884840488433838,1.884840488433838,1.8402456045150757,1.8402456045150757,2.1956381797790527,0.8013492226600647,0.9980766773223877,5.248062610626221,5.902712821960449,7.623751640319824,9.299211502075195,2.159276247024536,2.3392839431762695,0,0.0,0
2,60,0.3562462329864502,9.243041038513184,9.931124687194824,9.931124687194824,9.794919967651367,2.1305384635925293,2.1305384635925293,2.536355972290039,2.536355972290039,2.156294584274292,0.924606442451477,0.9997571110725403,5.684423923492432,5.914039134979248,8.8169584274292,9.431245803833008,2.5566203594207764,3.0362346172332764,0,0.0,0
3,90,0.41968393325805664,9.72375774383545,10.365775108337402,10.365775108337402,9.98483943939209,2.2737462520599365,2.2737462520599365,2.0750575065612793,2.536355972290039,2.2237367630004883,0.9348326921463013,0.9999663829803467,6.030699253082275,5.312035083770752,9.284422874450684,9.865792274475098,2.7130818367004395,2.575040817260742,0,0.0,0
4,120,0.4815495014190674,9.963199615478516,10.53825569152832,10.53825569152832,10.288451194763184,2.2573649883270264,2.2573649883270264,2.286914348602295,2.536355972290039,2.2781078815460205,0.9723842740058899,0.9999638795852661,5.918591022491455,5.579525947570801,9.489359855651855,10.038273811340332,2.7312042713165283,2.786896228790283,0,0.0,0
5,150,0.5404293537139893,10.306461334228516,10.606162071228027,10.606162071228027,10.502351760864258,2.2756433486938477,2.2756433486938477,2.330199718475342,2.536355972290039,2.337364912033081,0.9988556504249573,0.9999562501907349,5.615616798400879,5.618277549743652,9.80703353881836,10.106184005737305,2.775071144104004,2.8301777839660645,0,0.0,0
6,180,0.6073298454284668,10.492708206176758,10.742682456970215,10.742682456970215,10.61845874786377,2.3304710388183594,2.3304710388183594,2.407646656036377,2.536355972290039,2.327393054962158,0.9999517202377319,0.9999547004699707,5.64354944229126,5.640944957733154,9.992731094360352,10.242705345153809,2.830447196960449,2.9076240062713623,0,0.0,0
7,210,0.6726667881011963,10.596975326538086,10.923724174499512,10.923724174499512,10.721424102783203,2.3148961067199707,2.3148961067199707,2.380488872528076,2.536355972290039,2.315549612045288,0.9999420046806335,0.9999703168869019,5.616759777069092,5.6146745681762695,10.097004890441895,10.423739433288574,2.8148672580718994,2.880474090576172,0,0.0,0
8,240,0.7358605861663818,10.699535369873047,11.002517700195312,11.002517700195312,10.845291137695312,2.3129031658172607,2.3129031658172607,2.423705577850342,2.536355972290039,2.377570629119873,0.9999447464942932,0.9999691247940063,5.592745304107666,5.632679462432861,10.199563026428223,10.502532958984375,2.812875270843506,2.9236900806427,0,0.0,0
9,270,0.801077127456665,10.801215171813965,11.005216598510742,11.005216598510742,10.943317413330078,2.3307528495788574,2.3307528495788574,2.428565263748169,2.536355972290039,2.401214838027954,0.9999458193778992,0.9999696016311646,5.615201473236084,5.6872711181640625,10.30124282836914,10.505231857299805,2.830725908279419,2.9285500049591064,0,0.0,0
10,300,0.8645422458648682,10.885971069335938,11.120938301086426,11.120938301086426,10.993179321289062,2.364553689956665,2.364553689956665,2.4356207847595215,2.536355972290039,2.403865337371826,0.9999625086784363,0.9999558925628662,5.621914863586426,5.730820655822754,10.38598918914795,10.620960235595703,2.864535093307495,2.935598850250244,0,0.0,0
11,330,0.9313945770263672,10.971081733703613,11.120938301086426,11.120938301086426,11.051819801330566,2.413031816482544,2.413031816482544,2.4356207847595215,2.536355972290039,2.40480637550354,0.999966025352478,0.9999558925628662,5.663299560546875,5.730820655822754,10.471097946166992,10.620960235595703,2.9130148887634277,2.935598850250244,0,0.0,1
12,360,0.9963958263397217,11.041742324829102,11.207962036132812,11.207962036132812,11.124873161315918,2.416355848312378,2.416355848312378,2.4601032733917236,2.536355972290039,2.4376087188720703,0.9999655485153198,0.9999513626098633,5.670987606048584,5.906521797180176,10.541760444641113,10.707986831665039,2.9163384437561035,2.9600789546966553,0,0.0,0
