generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success
1,0,14,CP(=O)(O)Oc1ccc2cc1N1C=C3CN4C=NC(=N3)C41C2,True,3.151421546936035,0.9984103441238403,2.6522164344787598,2.773865222930908,0.4865947365760803,2.6522164344787598,6.269123554229736,0.11725189536809921,True
1,1,24,Nc1ncnc2c1ncn2C1OC2COP3(O)(OP(=O)(O)O)OC2C1O3,True,3.1277005672454834,0.9992009997367859,2.6281001567840576,2.760920286178589,0.5312805771827698,2.6281001567840576,6.742636680603027,0.5247974395751953,True
1,2,11,CC1(COP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)O[PH](=O)OP(=O)(O)O1,True,3.0206849575042725,0.9999834299087524,2.520693302154541,2.6804656982421875,0.6390900015830994,2.520693302154541,4.287049293518066,0.0,False
1,3,21,CCOc1c(OC)c(OC)c(OC)c(OC2OC(CO)C(O)C(O)C2O)c1C(C)=O,True,3.012308120727539,0.9680302143096924,2.5282931327819824,2.5905473232269287,0.24901650846004486,2.5282931327819824,6.903956413269043,0.6636428833007812,False
1,4,15,CCC1(O)CC2COC1(O)C1(O2)OC(CCl)C(C(Cl)Cl)O1,True,2.9981603622436523,0.9892326593399048,2.5035440921783447,2.53786039352417,0.13726487755775452,2.5035440921783447,6.05878210067749,0.0,False
1,5,29,CC1OC(OCC2(CCO)OC(CCOc3ccc(OP(=O)(O)O)cc3)C(OCCC(=O)Cn3cnc4c(N)ncnc43)O2)C(O)C(O)C1O,True,2.9119977951049805,0.9997245669364929,2.4460110664367676,2.4893240928649902,0.17325171828269958,2.4460110664367676,7.788983345031738,1.4253720045089722,False
1,6,22,CCC1(C)CC2N3CC45COC1(C)C24C(C)(C)C3(CCC(C)(C)CO)C1(OC)C(OC)(OC)OCC51O,True,2.8682262897491455,0.9493105411529541,2.5401089191436768,2.612173557281494,0.2882581055164337,2.5401089191436768,9.4326753616333,2.8400726318359375,False
1,7,10,CC1CCC(OC2(OC34C5CC6C(CC=CC7CC(C)(C)CCC7C(=O)O)C3(C)CCC(C6(C)C5)C4(C)C)CC(O)(O)CC(C=O)O2)C1,True,2.817566394805908,0.9998562335968018,2.3176381587982178,2.339392900466919,0.08701923489570618,2.3176381587982178,6.754410743713379,0.5349311828613281,False
2,0,7,CP(=O)(O)OCC1OC(N2C=NCC2)(N2C=NCC2)C(O)C1O,True,3.3648951053619385,0.9981241822242737,2.865833044052124,2.9845588207244873,0.47490307688713074,2.865833044052124,6.146170616149902,0.011428178288042545,True
2,1,29,CCOC(=O)NC12NC=C3N=C1N=CN2C3P(C)(=O)O,True,3.2140300273895264,0.996550440788269,2.715754747390747,2.841597318649292,0.503370463848114,2.715754747390747,6.306121826171875,0.14909574389457703,True
